year,municipality,type_of_debt,mean_debt_euro
2008,Maarianhamina - Mariehamn,Loans charged on business activities or a source of income,4193
2008,Eckerö,Loans charged on business activities or a source of income,5723
2008,Finström,Loans charged on business activities or a source of income,11947
2008,Geta,Loans charged on business activities or a source of income,9743
2008,Hammarland,Loans charged on business activities or a source of income,7724
2008,Jomala,Loans charged on business activities or a source of income,6579
2008,Lemland,Loans charged on business activities or a source of income,6344
2008,Lumparland,Loans charged on business activities or a source of income,5616
2008,Saltvik,Loans charged on business activities or a source of income,7151
2008,Sund,Loans charged on business activities or a source of income,4664
2008,Brändö,Loans charged on business activities or a source of income,6953
2008,Föglö,Loans charged on business activities or a source of income,6445
2008,Kumlinge,Loans charged on business activities or a source of income,4508
2008,Kökar,Loans charged on business activities or a source of income,5324
2008,Sottunga,Loans charged on business activities or a source of income,8242
2008,Vårdö,Loans charged on business activities or a source of income,12536
2009,Espoo,Loans charged on business activities or a source of income,2987
2009,Helsinki,Loans charged on business activities or a source of income,2498
2009,Hyvinkää,Loans charged on business activities or a source of income,1521
2009,Järvenpää,Loans charged on business activities or a source of income,1418
2009,Karkkila,Loans charged on business activities or a source of income,1731
2009,Kauniainen,Loans charged on business activities or a source of income,12003
2009,Kerava,Loans charged on business activities or a source of income,1388
2009,Kirkkonummi,Loans charged on business activities or a source of income,2338
2009,Lohja,Loans charged on business activities or a source of income,2630
2009,Mäntsälä,Loans charged on business activities or a source of income,3222
2009,Nurmijärvi,Loans charged on business activities or a source of income,2325
2009,Pornainen,Loans charged on business activities or a source of income,2962
2009,Sipoo,Loans charged on business activities or a source of income,3181
2009,Siuntio,Loans charged on business activities or a source of income,3259
2009,Tuusula,Loans charged on business activities or a source of income,2020
2009,Vantaa,Loans charged on business activities or a source of income,1365
2009,Vihti,Loans charged on business activities or a source of income,2629
2009,Lapinjärvi,Loans charged on business activities or a source of income,8890
2009,Loviisa,Loans charged on business activities or a source of income,2697
2009,Askola,Loans charged on business activities or a source of income,6053
2009,Myrskylä,Loans charged on business activities or a source of income,7348
2009,Porvoo,Loans charged on business activities or a source of income,2301
2009,Pukkila,Loans charged on business activities or a source of income,9284
2009,Hanko,Loans charged on business activities or a source of income,1815
2009,Inkoo,Loans charged on business activities or a source of income,4364
2009,Raasepori,Loans charged on business activities or a source of income,2227
2009,Aura,Loans charged on business activities or a source of income,3244
2009,Koski Tl,Loans charged on business activities or a source of income,9437
2009,Loimaa,Loans charged on business activities or a source of income,7415
2009,Marttila,Loans charged on business activities or a source of income,9574
2009,Oripää,Loans charged on business activities or a source of income,7042
2009,Pöytyä,Loans charged on business activities or a source of income,8712
2009,Salo,Loans charged on business activities or a source of income,4504
2009,Somero,Loans charged on business activities or a source of income,10175
2009,Kaarina,Loans charged on business activities or a source of income,4012
2009,Lieto,Loans charged on business activities or a source of income,4218
2009,Masku,Loans charged on business activities or a source of income,3886
2009,Mynämäki,Loans charged on business activities or a source of income,9661
2009,Naantali,Loans charged on business activities or a source of income,3577
2009,Nousiainen,Loans charged on business activities or a source of income,5253
2009,Paimio,Loans charged on business activities or a source of income,5344
2009,Raisio,Loans charged on business activities or a source of income,2610
2009,Rusko,Loans charged on business activities or a source of income,16659
2009,Sauvo,Loans charged on business activities or a source of income,12946
2009,Turku,Loans charged on business activities or a source of income,2289
2009,Kustavi,Loans charged on business activities or a source of income,2835
2009,Laitila,Loans charged on business activities or a source of income,6520
2009,Pyhäranta,Loans charged on business activities or a source of income,3665
2009,Taivassalo,Loans charged on business activities or a source of income,9350
2009,Uusikaupunki,Loans charged on business activities or a source of income,2623
2009,Vehmaa,Loans charged on business activities or a source of income,12674
2009,Kemiönsaari,Loans charged on business activities or a source of income,7616
2009,Parainen,Loans charged on business activities or a source of income,3402
2009,Forssa,Loans charged on business activities or a source of income,2061
