income,year,municipality
30630,2020,Pöytyä
31354,2020,Raahe
31173,2020,Raseborg
37739,2020,Raisio
21913,2020,Rantasalmi
23597,2020,Ranua
35547,2020,Rauma
21171,2020,Rautalampi
17653,2020,Rautavaara
21862,2020,Rautjärvi
25509,2020,Reisjärvi
35645,2020,Riihimäki
23507,2020,Ristijärvi
32518,2020,Rovaniemi
27993,2020,Ruokolahti
22535,2020,Ruovesi
49347,2020,Rusko
15817,2020,Rääkkylä
22065,2020,Saarijärvi
21065,2020,Salla
29556,2020,Salo
39083,2020,Saltvik
27740,2020,Sastamala
33906,2020,Sauvo
23072,2020,Savitaipale
24537,2020,Savonlinna
25131,2020,Savukoski
35016,2020,Seinäjoki
32592,2020,Sievi
19891,2020,Siikainen
27770,2020,Siikajoki
22482,2020,Siikalatva
39656,2020,Siilinjärvi
30224,2020,Simo
54218,2020,Sipoo
50160,2020,Siuntio
33154,2020,Sodankylä
23387,2020,Soini
24900,2020,Somero
22479,2020,Sonkajärvi
32360,2020,Sotkamo
19241,2020,Sottunga
19206,2020,Sulkava
37765,2020,Sund
21806,2020,Suomussalmi
24832,2020,Suonenjoki
16817,2020,Sysmä
29878,2020,Säkylä
38237,2020,Taipalsaari
24603,2020,Taivalkoski
27118,2020,Taivassalo
33372,2020,Tammela
32616,2020,Tampere
21255,2020,Tervo
27276,2020,Tervola
25176,2020,Teuva
20710,2020,Tohmajärvi
25168,2020,Toholampi
30634,2020,Toivakka
34812,2020,Tornio
30147,2020,Turku
18813,2020,Tuusniemi
53129,2020,Tuusula
41768,2020,Tyrnävä
34475,2020,Ulvila
23063,2020,Urjala
24682,2020,Utajärvi
27158,2020,Utsjoki
36675,2020,Uurainen
33532,2020,Nykarleby
31041,2020,Uusikaupunki
19147,2020,Vaala
34416,2020,Vaasa
32636,2020,Valkeakoski
43054,2020,Vantaa
26197,2020,Varkaus
27548,2020,Vehmaa
18640,2020,Vesanto
46293,2020,Vesilahti
26484,2020,Veteli
26920,2020,Vieremä
45895,2020,Vihti
22064,2020,Viitasaari
29455,2020,Vimpeli
24807,2020,Virolahti
22564,2020,Virrat
30902,2020,Vårdö
32871,2020,Vörå
23595,2020,Ylitornio
32857,2020,Ylivieska
44598,2020,Ylöjärvi
28120,2020,Ypäjä
25061,2020,Ähtäri
28526,2020,Äänekoski
45844,2020,MK01 Uusimaa
33255,2020,MK02 Southwest Finland
30530,2020,MK04 Satakunta
33247,2020,MK05 Kanta-Häme
34414,2020,MK06 Pirkanmaa
29245,2020,MK07 Päijät-Häme
29678,2020,MK08 Kymenlaakso
29338,2020,MK09 South Karelia
25514,2020,MK10 South Savo
29930,2020,MK11 North Savo
25715,2020,MK12 North Karelia
30248,2020,MK13 Central Finland
30662,2020,MK14 South Ostrobothnia
35783,2020,MK15 Ostrobothnia
33599,2020,MK16 Central Ostrobothnia
34330,2020,MK17 North Ostrobothnia
27704,2020,MK18 Kainuu
30356,2020,MK19 Lapland
40501,2020,MK21 Åland
42458,2020,HVA01 East Uusimaa wellbeing services county
46000,2020,HVA02 Central Uusimaa wellbeing services county
51820,2020,HVA03 West Uusimaa wellbeing services county
42597,2020,HVA04 Vantaa and Kerava wellbeing services county
33255,2020,HVA05 Southwest Finland wellbeing services county
30530,2020,HVA06 Satakunta wellbeing services county
33247,2020,HVA06 Kanta-Häme wellbeing services county
34414,2020,HVA08 Pirkanmaa wellbeing services county
29245,2020,HVA09 Päijät-Häme wellbeing services county
29678,2020,HVA10 Kymenlaakso wellbeing services county
29338,2020,HVA11 South Karelia wellbeing services county
25514,2020,HVA12 South Savo wellbeing services county
29930,2020,HVA13 North Savo wellbeing services county
25715,2020,HVA14 North Karelia wellbeing services county
30248,2020,HVA15 Central Finland wellbeing services county
30662,2020,HVA16 South Ostrobothnia wellbeing services county
35783,2020,HVA17 Ostrobothnia wellbeing services county
33599,2020,HVA18 Central Ostrobothnia wellbeing services county
34330,2020,HVA19 North Ostrobothnia wellbeing services county
27704,2020,HVA20 Kainuu wellbeing services county
30356,2020,HVA21 Lapland wellbeing services county
43742,2020,HVA90 City of Helsinki
40501,2020,HVA91 Åland
46501,2020,SK011 Helsinki
32359,2020,SK014 Raasepori
42278,2020,SK015 Porvoo
30266,2020,SK016 Loviisa
32883,2020,SK021 Åboland-Turunmaa
28893,2020,SK022 Salo
34709,2020,SK023 Turku
30827,2020,SK024 Vakka-Suomi
28579,2020,SK025 Loimaa
34930,2020,SK041 Rauma
29143,2020,SK043 Pori
24853,2020,SK044 Pohjois-Satakunta
33644,2020,SK051 Hämeenlinna
36451,2020,SK052 Riihimäki
27910,2020,SK053 Forssa
24246,2020,SK061 Luoteis-Pirkanmaa
32398,2020,SK063 Etelä-Pirkanmaa
36024,2020,SK064 Tampere
26999,2020,SK068 Lounais-Pirkanmaa
23694,2020,SK069 Ylä-Pirkanmaa
29245,2020,SK071 Lahti
29395,2020,SK081 Kouvola
29960,2020,SK082 Kotka-Hamina
30941,2020,SK091 Lappeenranta
25822,2020,SK093 Imatra
27103,2020,SK101 Mikkeli
23881,2020,SK103 Savonlinna
23675,2020,SK105 Pieksämäki
25441,2020,SK111 Ylä-Savo
33504,2020,SK112 Kuopio
19302,2020,SK113 Koillis-Savo
27126,2020,SK114 Varkaus
22685,2020,SK115 Sisä-Savo
27456,2020,SK122 Joensuu
19798,2020,SK124 Keski-Karjala
19911,2020,SK125 Pielisen Karjala
32717,2020,SK131 Jyväskylä
20612,2020,SK132 Joutsa
24009,2020,SK133 Keuruu
27533,2020,SK134 Jämsä
27978,2020,SK135 Äänekoski
21817,2020,SK138 Saarijärvi-Viitasaari
25860,2020,SK141 Suupohja
32677,2020,SK142 Seinäjoki
26071,2020,SK144 Kuusiokunnat
26888,2020,SK146 Järviseutu
36057,2020,SK152 Vaasa
29231,2020,SK153 Sydösterbotten
37628,2020,SK154 Jakobstadsregionen
27391,2020,SK161 Kaustinen
35241,2020,SK162 Kokkola
37610,2020,SK171 Oulu
27169,2020,SK173 Oulunkaari
30857,2020,SK174 Raahe
26441,2020,SK175 Haapavesi-Siikalatva
27335,2020,SK176 Nivala-Haapajärvi
30960,2020,SK177 Ylivieska
26424,2020,SK178 Koillismaa
21116,2020,SK181 Kehys-Kainuu
30440,2020,SK182 Kajaani
32086,2020,SK191 Rovaniemi
31318,2020,SK192 Kemi-Tornio
23279,2020,SK193 Torniolaakso
21356,2020,SK194 Itä-Lappi
31019,2020,SK196 Tunturi-Lappi
31575,2020,SK197 Pohjois-Lappi
37712,2020,SK211 Mariehamns stad
44175,2020,SK212 Ålands landsbygd
31923,2020,SK213 Ålands skärgård
35771,2021,Akaa
28352,2021,Alajärvi
30992,2021,Alavieska
26603,2021,Alavus
27433,2021,Asikkala
44405,2021,Askola
39753,2021,Aura
37252,2021,Brändö
34320,2021,Eckerö
21060,2021,Enonkoski
26212,2021,Enontekiö
58061,2021,Espoo
33227,2021,Eura
40478,2021,Eurajoki
27721,2021,Evijärvi
40769,2021,Finström
25409,2021,Forssa
30418,2021,Föglö
31780,2021,Geta
28939,2021,Haapajärvi
29516,2021,Haapavesi
25470,2021,Hailuoto
24210,2021,Halsua
30784,2021,Hamina
39273,2021,Hammarland
24309,2021,Hankasalmi
31280,2021,Hanko
28295,2021,Harjavalta
18217,2021,Hartola
41452,2021,Hattula
39530,2021,Hausjärvi
24459,2021,Heinola
20044,2021,Heinävesi
44781,2021,Helsinki
22670,2021,Hirvensalmi
37909,2021,Hollola
27484,2021,Huittinen
26798,2021,Humppila
20498,2021,Hyrynsalmi
39752,2021,Hyvinkää
34139,2021,Hämeenkyrö
32879,2021,Hämeenlinna
35768,2021,Ii
28808,2021,Iisalmi
27018,2021,Iitti
24211,2021,Ikaalinen
39818,2021,Ilmajoki
18756,2021,Ilomantsi
27356,2021,Imatra
31605,2021,Inari
43968,2021,Ingå
23915,2021,Isojoki
30645,2021,Isokyrö
36970,2021,Janakkala
27691,2021,Joensuu
34278,2021,Jokioinen
53736,2021,Jomala
29156,2021,Joroinen
20840,2021,Joutsa
19031,2021,Juuka
28501,2021,Juupajoki
22787,2021,Juva
31992,2021,Jyväskylä
26098,2021,Jämijärvi
27475,2021,Jämsä
43506,2021,Järvenpää
46432,2021,Kaarina
20581,2021,Kaavi
31556,2021,Kajaani
31828,2021,Kalajoki
43548,2021,Kangasala
22106,2021,Kangasniemi
26725,2021,Kankaanpää
20494,2021,Kannonkoski
32261,2021,Kannus
22549,2021,Karijoki
32509,2021,Karkkila
22532,2021,Karstula
21543,2021,Karvia
24984,2021,Kaskinen
27347,2021,Kauhajoki
28551,2021,Kauhava
85192,2021,Kauniainen
32828,2021,Kaustinen
23024,2021,Keitele
26939,2021,Kemi
22166,2021,Kemijärvi
38211,2021,Keminmaa
24794,2021,Kimitoön
49207,2021,Kempele
40349,2021,Kerava
24798,2021,Keuruu
23818,2021,Kihniö
21543,2021,Kinnula
56701,2021,Kirkkonummi
20297,2021,Kitee
35138,2021,Kittilä
22102,2021,Kiuruvesi
21086,2021,Kivijärvi
26658,2021,Kokemäki
36550,2021,Kokkola
28560,2021,Kolari
24643,2021,Konnevesi
42648,2021,Kontiolahti
31903,2021,Korsnäs
24308,2021,Koski Tl
29897,2021,Kotka
30083,2021,Kouvola
27677,2021,Kristinestad
36976,2021,Kronoby
22108,2021,Kuhmo
18662,2021,Kuhmoinen
32424,2021,Kumlinge
33312,2021,Kuopio
27790,2021,Kuortane
27910,2021,Kurikka
27645,2021,Kustavi
27697,2021,Kuusamo
23456,2021,Kyyjärvi
29900,2021,Kärkölä
24927,2021,Kärsämäki
31316,2021,Kökar
30509,2021,Lahti
40452,2021,Laihia
32667,2021,Laitila
27380,2021,Lapinjärvi
27051,2021,Lapinlahti
24103,2021,Lappajärvi
31423,2021,Lappeenranta
34017,2021,Lapua
38754,2021,Laukaa
35338,2021,Lemi
48955,2021,Lemland
49861,2021,Lempäälä
29692,2021,Leppävirta
20102,2021,Lestijärvi
19004,2021,Lieksa
48353,2021,Lieto
53573,2021,Liminka
34007,2021,Liperi
38180,2021,Lohja
26006,2021,Loimaa
37342,2021,Loppi
31542,2021,Loviisa
24352,2021,Luhanka
36927,2021,Lumijoki
43532,2021,Lumparland
53135,2021,Larsmo
26050,2021,Luumäki
34747,2021,Malax
38179,2021,Mariehamn
29566,2021,Marttila
51945,2021,Masku
25512,2021,Merijärvi
24260,2021,Merikarvia
22708,2021,Miehikkälä
29825,2021,Mikkeli
36726,2021,Muhos
22350,2021,Multia
29696,2021,Muonio
45339,2021,Korsholm
47657,2021,Muurame
33724,2021,Mynämäki
30221,2021,Myrskylä
44945,2021,Mäntsälä
24573,2021,Mänttä-Vilppula
22842,2021,Mäntyharju
41289,2021,Naantali
31916,2021,Nakkila
32026,2021,Nivala
40970,2021,Nokia
43696,2021,Nousiainen
21239,2021,Nurmes
52802,2021,Nurmijärvi
32132,2021,Närpes
32380,2021,Orimattila
30026,2021,Oripää
29087,2021,Orivesi
28082,2021,Oulainen
37180,2021,Oulu
22007,2021,Outokumpu
21448,2021,Padasjoki
40464,2021,Paimio
24256,2021,Paltamo
37430,2021,Pargas
20397,2021,Parikkala
25123,2021,Parkano
44332,2021,Pedersöre
22699,2021,Pelkosenniemi
23130,2021,Pello
27895,2021,Perho
18798,2021,Pertunmaa
32335,2021,Petäjävesi
24042,2021,Pieksämäki
19509,2021,Pielavesi
34740,2021,Jakobstad
22169,2021,Pihtipudas
51551,2021,Pirkkala
21259,2021,Polvijärvi
25873,2021,Pomarkku
29946,2021,Pori
52988,2021,Pornainen
44311,2021,Porvoo
20091,2021,Posio
22940,2021,Pudasjärvi
35696,2021,Pukkila
20745,2021,Punkalaidun
17753,2021,Puolanka
23308,2021,Puumala
39102,2021,Pyhtää
33339,2021,Pyhäjoki
22180,2021,Pyhäjärvi
32523,2021,Pyhäntä
34205,2021,Pyhäranta
30519,2021,Pälkäne
31110,2021,Pöytyä
32548,2021,Raahe
31872,2021,Raseborg
38417,2021,Raisio
22670,2021,Rantasalmi
23704,2021,Ranua
36679,2021,Rauma
21938,2021,Rautalampi
17709,2021,Rautavaara
21556,2021,Rautjärvi
26601,2021,Reisjärvi
36253,2021,Riihimäki
24186,2021,Ristijärvi
32912,2021,Rovaniemi
28565,2021,Ruokolahti
22771,2021,Ruovesi
50422,2021,Rusko
15964,2021,Rääkkylä
22234,2021,Saarijärvi
21828,2021,Salla
30318,2021,Salo
38062,2021,Saltvik
28404,2021,Sastamala
33890,2021,Sauvo
22787,2021,Savitaipale
25164,2021,Savonlinna
25125,2021,Savukoski
35890,2021,Seinäjoki
34145,2021,Sievi
20193,2021,Siikainen
28713,2021,Siikajoki
23585,2021,Siikalatva
40393,2021,Siilinjärvi
30924,2021,Simo
55155,2021,Sipoo
51808,2021,Siuntio
33242,2021,Sodankylä
24530,2021,Soini
25406,2021,Somero
22857,2021,Sonkajärvi
33883,2021,Sotkamo
16906,2021,Sottunga
19047,2021,Sulkava
38008,2021,Sund
22385,2021,Suomussalmi
25406,2021,Suonenjoki
16853,2021,Sysmä
29936,2021,Säkylä
38442,2021,Taipalsaari
25685,2021,Taivalkoski
27768,2021,Taivassalo
34675,2021,Tammela
33512,2021,Tampere
21045,2021,Tervo
27772,2021,Tervola
26295,2021,Teuva
21266,2021,Tohmajärvi
25112,2021,Toholampi
31369,2021,Toivakka
35542,2021,Tornio
30745,2021,Turku
19483,2021,Tuusniemi
53896,2021,Tuusula
43125,2021,Tyrnävä
35505,2021,Ulvila
23771,2021,Urjala
25003,2021,Utajärvi
27687,2021,Utsjoki
37522,2021,Uurainen
34983,2021,Nykarleby
31651,2021,Uusikaupunki
20147,2021,Vaala
35424,2021,Vaasa
33435,2021,Valkeakoski
43255,2021,Vantaa
26791,2021,Varkaus
28697,2021,Vehmaa
18671,2021,Vesanto
48886,2021,Vesilahti
26950,2021,Veteli
28547,2021,Vieremä
46687,2021,Vihti
22931,2021,Viitasaari
30320,2021,Vimpeli
25156,2021,Virolahti
23176,2021,Virrat
33311,2021,Vårdö
33360,2021,Vörå
23684,2021,Ylitornio
33952,2021,Ylivieska
45707,2021,Ylöjärvi
28708,2021,Ypäjä
25855,2021,Ähtäri
28943,2021,Äänekoski
46770,2021,MK01 Uusimaa
33962,2021,MK02 Southwest Finland
31332,2021,MK04 Satakunta
33892,2021,MK05 Kanta-Häme
35352,2021,MK06 Pirkanmaa
30015,2021,MK07 Päijät-Häme
30183,2021,MK08 Kymenlaakso
29677,2021,MK09 South Karelia
26144,2021,MK10 South Savo
30635,2021,MK11 North Savo
26420,2021,MK12 North Karelia
30690,2021,MK13 Central Finland
31626,2021,MK14 South Ostrobothnia
36727,2021,MK15 Ostrobothnia
34403,2021,MK16 Central Ostrobothnia
35231,2021,MK17 North Ostrobothnia
28485,2021,MK18 Kainuu
30829,2021,MK19 Lapland
40949,2021,MK21 Åland
43660,2021,HVA01 East Uusimaa wellbeing services county
46718,2021,HVA02 Central Uusimaa wellbeing services county
52944,2021,HVA03 West Uusimaa wellbeing services county
42851,2021,HVA04 Vantaa and Kerava wellbeing services county
33962,2021,HVA05 Southwest Finland wellbeing services county
31332,2021,HVA06 Satakunta wellbeing services county
33892,2021,HVA06 Kanta-Häme wellbeing services county
35352,2021,HVA08 Pirkanmaa wellbeing services county
30015,2021,HVA09 Päijät-Häme wellbeing services county
30183,2021,HVA10 Kymenlaakso wellbeing services county
29677,2021,HVA11 South Karelia wellbeing services county
26144,2021,HVA12 South Savo wellbeing services county
30635,2021,HVA13 North Savo wellbeing services county
26420,2021,HVA14 North Karelia wellbeing services county
30690,2021,HVA15 Central Finland wellbeing services county
31626,2021,HVA16 South Ostrobothnia wellbeing services county
36727,2021,HVA17 Ostrobothnia wellbeing services county
34403,2021,HVA18 Central Ostrobothnia wellbeing services county
35231,2021,HVA19 North Ostrobothnia wellbeing services county
28485,2021,HVA20 Kainuu wellbeing services county
30829,2021,HVA21 Lapland wellbeing services county
44781,2021,HVA90 City of Helsinki
40949,2021,HVA91 Åland
47411,2021,SK011 Helsinki
33179,2021,SK014 Raasepori
43616,2021,SK015 Porvoo
30948,2021,SK016 Loviisa
33396,2021,SK021 Åboland-Turunmaa
29625,2021,SK022 Salo
35442,2021,SK023 Turku
31525,2021,SK024 Vakka-Suomi
28936,2021,SK025 Loimaa
35891,2021,SK041 Rauma
29880,2021,SK043 Pori
25520,2021,SK044 Pohjois-Satakunta
34318,2021,SK051 Hämeenlinna
36985,2021,SK052 Riihimäki
28561,2021,SK053 Forssa
24551,2021,SK061 Luoteis-Pirkanmaa
33202,2021,SK063 Etelä-Pirkanmaa
37014,2021,SK064 Tampere
27603,2021,SK068 Lounais-Pirkanmaa
24119,2021,SK069 Ylä-Pirkanmaa
30015,2021,SK071 Lahti
30083,2021,SK081 Kouvola
30283,2021,SK082 Kotka-Hamina
31253,2021,SK091 Lappeenranta
26185,2021,SK093 Imatra
27961,2021,SK101 Mikkeli
24464,2021,SK103 Savonlinna
23732,2021,SK105 Pieksämäki
26034,2021,SK111 Ylä-Savo
34227,2021,SK112 Kuopio
19536,2021,SK113 Koillis-Savo
27846,2021,SK114 Varkaus
23137,2021,SK115 Sisä-Savo
28304,2021,SK122 Joensuu
19965,2021,SK124 Keski-Karjala
20028,2021,SK125 Pielisen Karjala
33160,2021,SK131 Jyväskylä
21331,2021,SK132 Joutsa
24476,2021,SK133 Keuruu
27475,2021,SK134 Jämsä
28409,2021,SK135 Äänekoski
22313,2021,SK138 Saarijärvi-Viitasaari
26492,2021,SK141 Suupohja
33791,2021,SK142 Seinäjoki
26596,2021,SK144 Kuusiokunnat
27498,2021,SK146 Järviseutu
37085,2021,SK152 Vaasa
29794,2021,SK153 Sydösterbotten
38491,2021,SK154 Jakobstadsregionen
27860,2021,SK161 Kaustinen
36120,2021,SK162 Kokkola
38428,2021,SK171 Oulu
27861,2021,SK173 Oulunkaari
32069,2021,SK174 Raahe
27390,2021,SK175 Haapavesi-Siikalatva
28092,2021,SK176 Nivala-Haapajärvi
31976,2021,SK177 Ylivieska
27295,2021,SK178 Koillismaa
21498,2021,SK181 Kehys-Kainuu
31363,2021,SK182 Kajaani
32476,2021,SK191 Rovaniemi
31868,2021,SK192 Kemi-Tornio
23424,2021,SK193 Torniolaakso
21915,2021,SK194 Itä-Lappi
31330,2021,SK196 Tunturi-Lappi
32152,2021,SK197 Pohjois-Lappi
38179,2021,SK211 Mariehamns stad
44573,2021,SK212 Ålands landsbygd
32185,2021,SK213 Ålands skärgård
35469,2022,Akaa
27943,2022,Alajärvi
30261,2022,Alavieska
26017,2022,Alavus
26783,2022,Asikkala
42462,2022,Askola
38613,2022,Aura
35685,2022,Brändö
33575,2022,Eckerö
21420,2022,Enonkoski
27036,2022,Enontekiö
56557,2022,Espoo
32196,2022,Eura
39124,2022,Eurajoki
28008,2022,Evijärvi
39685,2022,Finström
24998,2022,Forssa
28586,2022,Föglö
32396,2022,Geta
28624,2022,Haapajärvi
29347,2022,Haapavesi
25174,2022,Hailuoto
23511,2022,Halsua
30068,2022,Hamina
38465,2022,Hammarland
24087,2022,Hankasalmi
30580,2022,Hanko
27759,2022,Harjavalta
18708,2022,Hartola
40312,2022,Hattula
38532,2022,Hausjärvi
24161,2022,Heinola
19148,2022,Heinävesi
44163,2022,Helsinki
22565,2022,Hirvensalmi
37139,2022,Hollola
27021,2022,Huittinen
25872,2022,Humppila
19505,2022,Hyrynsalmi
38797,2022,Hyvinkää
34152,2022,Hämeenkyrö
32226,2022,Hämeenlinna
35334,2022,Ii
27946,2022,Iisalmi
26431,2022,Iitti
24555,2022,Ikaalinen
36403,2022,Ilmajoki
18237,2022,Ilomantsi
26811,2022,Imatra
32313,2022,Inari
42592,2022,Ingå
23762,2022,Isojoki
30487,2022,Isokyrö
36396,2022,Janakkala
27125,2022,Joensuu
33090,2022,Jokioinen
52707,2022,Jomala
28515,2022,Joroinen
20152,2022,Joutsa
18953,2022,Juuka
28444,2022,Juupajoki
23033,2022,Juva
31366,2022,Jyväskylä
26027,2022,Jämijärvi
25874,2022,Jämsä
42713,2022,Järvenpää
45706,2022,Kaarina
20358,2022,Kaavi
30679,2022,Kajaani
31036,2022,Kalajoki
43079,2022,Kangasala
22025,2022,Kangasniemi
26193,2022,Kankaanpää
20684,2022,Kannonkoski
31201,2022,Kannus
21487,2022,Karijoki
31659,2022,Karkkila
22120,2022,Karstula
21243,2022,Karvia
23729,2022,Kaskinen
26667,2022,Kauhajoki
27901,2022,Kauhava
80724,2022,Kauniainen
32308,2022,Kaustinen
22019,2022,Keitele
26238,2022,Kemi
21641,2022,Kemijärvi
37230,2022,Keminmaa
24409,2022,Kimitoön
47668,2022,Kempele
39216,2022,Kerava
24235,2022,Keuruu
23353,2022,Kihniö
21619,2022,Kinnula
54972,2022,Kirkkonummi
19840,2022,Kitee
36493,2022,Kittilä
21974,2022,Kiuruvesi
20706,2022,Kivijärvi
26446,2022,Kokemäki
35620,2022,Kokkola
29178,2022,Kolari
24218,2022,Konnevesi
41843,2022,Kontiolahti
30600,2022,Korsnäs
24564,2022,Koski Tl
29710,2022,Kotka
29183,2022,Kouvola
26474,2022,Kristinestad
36423,2022,Kronoby
21250,2022,Kuhmo
18600,2022,Kuhmoinen
30942,2022,Kumlinge
32669,2022,Kuopio
27142,2022,Kuortane
27691,2022,Kurikka
25415,2022,Kustavi
27501,2022,Kuusamo
22763,2022,Kyyjärvi
29693,2022,Kärkölä
24186,2022,Kärsämäki
25062,2022,Kökar
30027,2022,Lahti
39658,2022,Laihia
31768,2022,Laitila
27041,2022,Lapinjärvi
26570,2022,Lapinlahti
23471,2022,Lappajärvi
30544,2022,Lappeenranta
33279,2022,Lapua
38199,2022,Laukaa
34681,2022,Lemi
48723,2022,Lemland
48456,2022,Lempäälä
28976,2022,Leppävirta
19700,2022,Lestijärvi
18872,2022,Lieksa
47060,2022,Lieto
52548,2022,Liminka
33578,2022,Liperi
37604,2022,Lohja
25433,2022,Loimaa
36695,2022,Loppi
31165,2022,Loviisa
22595,2022,Luhanka
37036,2022,Lumijoki
44312,2022,Lumparland
52060,2022,Larsmo
25123,2022,Luumäki
33971,2022,Malax
36651,2022,Mariehamn
28148,2022,Marttila
50627,2022,Masku
26287,2022,Merijärvi
23944,2022,Merikarvia
22310,2022,Miehikkälä
29723,2022,Mikkeli
36397,2022,Muhos
21834,2022,Multia
30179,2022,Muonio
44844,2022,Korsholm
46309,2022,Muurame
33156,2022,Mynämäki
28935,2022,Myrskylä
43960,2022,Mäntsälä
23990,2022,Mänttä-Vilppula
22693,2022,Mäntyharju
40273,2022,Naantali
31224,2022,Nakkila
31877,2022,Nivala
40745,2022,Nokia
42977,2022,Nousiainen
20848,2022,Nurmes
51655,2022,Nurmijärvi
31294,2022,Närpes
32086,2022,Orimattila
29391,2022,Oripää
28840,2022,Orivesi
27721,2022,Oulainen
36461,2022,Oulu
21871,2022,Outokumpu
20838,2022,Padasjoki
40086,2022,Paimio
23544,2022,Paltamo
36885,2022,Pargas
19750,2022,Parikkala
24287,2022,Parkano
43712,2022,Pedersöre
23202,2022,Pelkosenniemi
23499,2022,Pello
27590,2022,Perho
19740,2022,Pertunmaa
31785,2022,Petäjävesi
23638,2022,Pieksämäki
19214,2022,Pielavesi
33865,2022,Jakobstad
21600,2022,Pihtipudas
51115,2022,Pirkkala
21013,2022,Polvijärvi
26173,2022,Pomarkku
29798,2022,Pori
51841,2022,Pornainen
42904,2022,Porvoo
19775,2022,Posio
22176,2022,Pudasjärvi
35123,2022,Pukkila
20343,2022,Punkalaidun
16870,2022,Puolanka
22187,2022,Puumala
38552,2022,Pyhtää
32298,2022,Pyhäjoki
21721,2022,Pyhäjärvi
32871,2022,Pyhäntä
33222,2022,Pyhäranta
30600,2022,Pälkäne
30504,2022,Pöytyä
32019,2022,Raahe
31547,2022,Raseborg
37959,2022,Raisio
22283,2022,Rantasalmi
23057,2022,Ranua
35167,2022,Rauma
21359,2022,Rautalampi
17364,2022,Rautavaara
21431,2022,Rautjärvi
26746,2022,Reisjärvi
35581,2022,Riihimäki
23567,2022,Ristijärvi
33080,2022,Rovaniemi
27978,2022,Ruokolahti
22414,2022,Ruovesi
48970,2022,Rusko
16003,2022,Rääkkylä
22047,2022,Saarijärvi
21437,2022,Salla
30002,2022,Salo
36979,2022,Saltvik
28225,2022,Sastamala
33342,2022,Sauvo
22234,2022,Savitaipale
24742,2022,Savonlinna
24649,2022,Savukoski
35317,2022,Seinäjoki
33089,2022,Sievi
19847,2022,Siikainen
28953,2022,Siikajoki
23539,2022,Siikalatva
39373,2022,Siilinjärvi
30057,2022,Simo
53664,2022,Sipoo
51217,2022,Siuntio
33005,2022,Sodankylä
23833,2022,Soini
25224,2022,Somero
22119,2022,Sonkajärvi
33402,2022,Sotkamo
18534,2022,Sottunga
18923,2022,Sulkava
35873,2022,Sund
21710,2022,Suomussalmi
24997,2022,Suonenjoki
17054,2022,Sysmä
28879,2022,Säkylä
37222,2022,Taipalsaari
24963,2022,Taivalkoski
26185,2022,Taivassalo
33727,2022,Tammela
33194,2022,Tampere
20046,2022,Tervo
27635,2022,Tervola
25502,2022,Teuva
21231,2022,Tohmajärvi
25496,2022,Toholampi
31015,2022,Toivakka
35100,2022,Tornio
30412,2022,Turku
18799,2022,Tuusniemi
53084,2022,Tuusula
41803,2022,Tyrnävä
35321,2022,Ulvila
23590,2022,Urjala
24640,2022,Utajärvi
27664,2022,Utsjoki
36706,2022,Uurainen
33582,2022,Nykarleby
30340,2022,Uusikaupunki
19192,2022,Vaala
34956,2022,Vaasa
32826,2022,Valkeakoski
42703,2022,Vantaa
26203,2022,Varkaus
27755,2022,Vehmaa
18477,2022,Vesanto
48629,2022,Vesilahti
26002,2022,Veteli
28057,2022,Vieremä
46166,2022,Vihti
22287,2022,Viitasaari
29276,2022,Vimpeli
24632,2022,Virolahti
22770,2022,Virrat
32022,2022,Vårdö
33125,2022,Vörå
23818,2022,Ylitornio
33135,2022,Ylivieska
45188,2022,Ylöjärvi
27724,2022,Ypäjä
25090,2022,Ähtäri
28449,2022,Äänekoski
45946,2022,MK01 Uusimaa
33439,2022,MK02 Southwest Finland
30752,2022,MK04 Satakunta
33197,2022,MK05 Kanta-Häme
35019,2022,MK06 Pirkanmaa
29570,2022,MK07 Päijät-Häme
29564,2022,MK08 Kymenlaakso
