Municipality,Year,Alcohol mortality per 100 000 inhabitants,"Entitled to special refunds on medicines for psychosis, as % of total population",Mental health visits in primary health care per 1000 inhabitants,"Psychiatric rehabilitation homes, clients on 31 Dec per population","Recipients of a disability pension due to mental and behavioural disorders aged 16-64, combined",Suicides per 100 000 inhabitants
Savukoski,2014,0.22255924935499405,0.374715322345702,-0.25621496757645884,-1.0676841870001574,-0.17721463990934894,-0.8414631492934191
Savukoski,2015,-1.0793715681831204,0.374715322345702,-0.19363966685387704,-1.0676841870001574,-0.17721463990934894,-1.1942383383207478
Savukoski,2016,0.7299293473661707,0.374715322345702,-0.24787159414678123,-1.0676841870001574,-0.28402450078630775,0.30085651041412204
Savukoski,2017,0.10768300074868956,0.5229771991516488,-0.17695291999452192,-1.0676841870001574,-0.5510491529787046,0.21686241778856752
Savukoski,2018,0.17469414576903394,0.6712390759575949,-0.27290171443581396,-1.0676841870001574,-0.8180738051711014,-0.42149268616564667
Savukoski,2019,0.031098835011153684,0.5229771991516488,0.16095370390741942,-1.0676841870001574,-0.8714787356095807,0.06567305106256968
Savukoski,2020,-0.5528554287375596,0.6712390759575949,0.4571434606609729,-1.0676841870001574,-0.9782885964865393,-0.4046938676405355
Savukoski,2021,0.6437721609114426,0.07819156873380849,0.7199597236958163,-1.0676841870001574,-1.1919083182404568,-0.3878950491154247
Savukoski,2022,0.5480419537395226,-0.07007030807213796,0.5948091222506529,-1.0676841870001574,-1.0850984573634983,-1.2446347938960804
Savukoski,2023,0.5480419537395226,-0.5148559384899779,0.46131514737581164,-1.0676841870001574,-1.0850984573634983,-1.2446347938960804
Seinäjoki,1997,-1.5293035418911451,-0.3665940616840312,-0.865281227942921,-0.7444989816356304,-0.49823705636725385,1.1407974366696667
Seinäjoki,1998,-1.4814384383051853,-0.3665940616840312,-0.865281227942921,-0.49883000289633894,-0.4233515869879771,-0.16951040828898323
Seinäjoki,1999,-1.6154607283458733,-0.3665940616840312,-0.865281227942921,-0.5461218771711372,-0.36994665654949765,0.015276595487236873
Seinäjoki,2000,-1.462292396870801,-0.3665940616840312,-0.865281227942921,-0.44837083215485213,-0.26313679567253906,0.45204587714011985
Seinäjoki,2001,-0.5911475116063274,-0.3665940616840312,0.027459729032578387,-0.4114955904175313,-0.3165417261110182,-0.11911395271365044
Seinäjoki,2002,-1.5963146869114893,-0.3665940616840312,-0.01008545140097065,-0.36196755013107634,-0.3165417261110182,-0.1863092268140938
Seinäjoki,2003,-0.43797918013125503,-0.21833218487808473,-0.10603424584226263,-0.3153176850420998,-0.20973186523405943,0.31765532893923315
Seinäjoki,2004,-0.7730349052329756,-0.21833218487808473,-0.01008545140097065,-0.16357366598996667,-0.2416562567317413,0.23366123631367863
Seinäjoki,2005,-0.5337093873031752,-0.07007030807213796,0.01911635560290082,-0.10753424227249161,-0.20973186523405943,-0.1023151341885393
Seinäjoki,2006,-0.3326759522421431,-0.07007030807213796,-0.07266075212355239,-0.09225473563789877,-0.26313679567253906,0.6704305179665616
Seinäjoki,2007,-0.09335043431234262,-0.07007030807213796,-0.865281227942921,-0.1316611404066808,-0.1992880126771754,0.14966714368812417
Seinäjoki,2008,-0.42840615941406324,-0.07007030807213796,-0.865281227942921,0.06182777603571731,-0.2741734820564521,0.5864364253410072
Seinäjoki,2009,-0.3326759522421431,-0.07007030807213796,-0.865281227942921,0.0969153369012669,-0.24224909055877022,-0.2703033194396482
Seinäjoki,2010,0.09810998003149808,-0.07007030807213796,-0.865281227942921,0.01794338180202975,-0.2741734820564521,-0.4382915046907575
Seinäjoki,2011,-0.4762712630000233,-0.07007030807213796,-0.8485944810835658,0.05117416226254645,-0.3809833429334107,-0.2703033194396482
Seinäjoki,2012,-0.4762712630000233,-0.07007030807213796,-0.8527661677984045,0.07191025183602127,-0.34905895143572885,-0.4382915046907575
Seinäjoki,2013,-0.6294395944750953,-0.07007030807213796,-0.5649197844745286,0.008475804095415176,-0.31713455993804696,-1.0262501530696388
Seinäjoki,2014,-0.23694574507022284,-0.07007030807213796,-0.33130532844355687,0.011165052105764243,-0.3705394903765264,-0.9422560604440845
Seinäjoki,2015,-0.41883313869687105,-0.07007030807213796,-0.385537255736461,0.011628721352756952,-0.3386150988788445,-1.0934454271700826
Seinäjoki,2016,-0.11249647574672658,-0.07007030807213796,-0.3438203885880732,0.026070831360692395,-0.47734935125348515,-0.8414631492934191
Seinäjoki,2017,-0.7826079259501678,-0.07007030807213796,-0.5065161704667857,0.003537729285839534,-0.47734935125348515,-0.5726820528916446
Seinäjoki,2018,-0.6773046980610553,-0.07007030807213796,-0.5273746040409796,-0.08753891766257489,-0.3920200293173239,-1.0766466086449715
Seinäjoki,2019,-1.0602255267487362,0.07819156873380849,-0.4606276166035591,-0.015021092581111863,-0.3281712463219602,-0.8918596048687516
Seinäjoki,2020,-0.993214381728392,-0.07007030807213796,-0.5440613509003347,0.08166773866361911,-0.34965178526275775,-0.6062796899418665
Seinäjoki,2021,-0.7443158430813999,-0.07007030807213796,-0.5899499047635612,-0.04182341013790416,-0.38157617676043964,-0.6062796899418665
Seinäjoki,2022,-0.9357762574252402,-0.21833218487808473,-0.6358384586267879,0.0718489110970566,-0.38157617676043964,-1.832593442274962
Seinäjoki,2023,-0.9357762574252402,-0.21833218487808473,-0.10603424584226263,0.09052417590134289,-0.34965178526275775,-1.832593442274962
Sievi,1997,-1.6537528112146413,0.07819156873380849,-0.10603424584226263,0.10725092941975278,0.34520514426450283,1.5103714442221066
Sievi,1998,-0.5911475116063274,0.07819156873380849,-0.2311848472874261,0.09926616148885598,0.5477881796345073,1.0400045255190011
Sievi,1999,-0.8304730295361278,0.07819156873380849,0.6365259893990406,0.07282227783487552,0.6011931100729865,1.5271702627472175
Sievi,2000,-0.5049903251515994,0.07819156873380849,1.3081675504880845,0.632447610754803,0.6650418930683502,1.0064068884687796
Sievi,2001,-1.012360423162776,0.07819156873380849,1.08289646788679,0.4913753033959357,0.9848786418721974,1.0568033440441125
Sievi,2002,-0.8496190709705118,0.22645344553975527,1.0161494804493698,0.48084924587975847,1.0278397197537925,0.20006359926345638
Sievi,2003,-0.5241363665859833,0.374715322345702,1.0370079140235637,0.7588773194345976,1.070207963808359,0.5696376068158965
Sievi,2004,-0.3135299108077591,0.5229771991516488,1.2289055029061475,0.8933411563028052,1.1450934331876361,0.5864364253410072
Sievi,2005,-0.08377741359515047,0.5229771991516488,1.162158515468727,1.040698635186813,1.1131690416899542,0.21686241778856752
Sievi,2006,-0.3039568900905669,0.5229771991516488,0.9243723727229165,1.0322052457247133,1.2193860687398836,0.5360399697656743
Sievi,2007,-0.6198665737579035,0.5229771991516488,0.8993422524338839,1.569913284854516,1.5078912598730783,0.30085651041412204
Sievi,2008,-0.6390126151922875,0.5229771991516488,0.2318723780596787,1.2700370794719333,1.380193693882351,-0.7070726010925318
Sievi,2009,-0.26566480722179897,0.5229771991516488,0.23604406477451748,1.4211502835102068,0.9535470842015449,0.5024423327154527
Sievi,2010,-0.35182199367652706,0.6712390759575949,0.2318723780596787,1.1312810082881795,1.1027251891330696,0.09927068811279136
Sievi,2011,-0.08377741359515047,0.8195009527635416,0.46965852080548925,1.5559392585135643,1.3906375464392349,-0.05191867861320707
Sievi,2012,-1.0793715681831204,0.8195009527635416,0.5739506886764588,1.7172102002782885,1.422561937936917,0.015276595487236873
Sievi,2013,-0.4762712630000233,0.6712390759575949,0.15678201719258064,1.8806446044412914,1.5183351124299624,0.1160695066379019
Sievi,2014,-0.6581586566266715,0.6712390759575949,0.4654868340906505,1.1978387441176284,1.5496666701006157,-1.0430489715947497
Sievi,2015,-0.993214381728392,0.6712390759575949,0.5989808089654916,0.9262545402848611,1.64603267842069,-0.8078655122431971
Sievi,2016,-0.6485856359094796,0.6712390759575949,0.6782428565474283,0.8039197712602721,1.752842539297649,-0.3542974120652027
Sievi,2017,-1.0315064645971606,0.6712390759575949,0.8325952649964633,-0.1980338503332457,1.752842539297649,-0.08551631566342877
Sievi,2018,-0.8496190709705118,0.6712390759575949,0.6156675558248467,-0.04188679356557559,1.7418058529137352,-0.28710213796475936
Sievi,2019,-1.2229668789410006,0.9677628295694884,3.0435892238610176,-0.3245257611485111,1.806247469736128,-0.28710213796475936
Sievi,2020,-0.5049903251515994,0.5229771991516488,3.3481223540442486,0.29103202476584394,1.4440424768777145,-0.7406702381427536
Sievi,2021,-0.6294395944750953,0.22645344553975527,2.501269950931976,0.3060941371322104,1.5078912598730783,-0.23670568238942657
Sievi,2022,-0.6390126151922875,0.22645344553975527,1.892203690565514,0.47356517770167295,1.1242057280738669,-0.5222855973163121
Sievi,2023,-0.6390126151922875,0.07819156873380849,1.6335591142455095,0.1710708720897076,1.1131690416899542,-0.5222855973163121
Siikainen,1997,-0.8113269881017439,0.374715322345702,-0.865281227942921,-1.0676841870001574,-0.49764422254022517,0.20006359926345638
Siikainen,1998,0.17469414576903394,0.374715322345702,-0.8569378545132433,-1.0676841870001574,-0.5510491529787046,0.14966714368812417
Siikainen,1999,-0.00719324785761425,0.5229771991516488,-0.865281227942921,-1.0676841870001574,-0.5510491529787046,0.6032352438661183
Siikainen,2000,0.33743549796129846,0.6712390759575949,-0.865281227942921,-1.0676841870001574,-0.49764422254022517,0.40164942156478767
Siikainen,2001,0.31828945652691415,0.5229771991516488,-0.8569378545132433,-1.0676841870001574,-0.5510491529787046,0.06567305106256968
Siikainen,2002,0.5384689330223303,0.5229771991516488,-0.865281227942921,-1.0676841870001574,-0.5510491529787046,0.5192411512405638
Siikainen,2003,0.8830976788412431,0.6712390759575949,-0.3813655690216223,-1.0676841870001574,-0.2306195703478281,0.08247186958768023
Siikainen,2004,1.1798613210741957,0.8195009527635416,-0.4272541228848489,-1.0676841870001574,-0.28402450078630775,-0.3542974120652027
Siikainen,2005,0.9405358031443954,0.6712390759575949,-0.4981727970371082,-1.0676841870001574,-0.3374294312247869,0.5360399697656743
Siikainen,2006,1.3330296525492682,0.6712390759575949,-0.5148595438964632,-1.0676841870001574,-0.3374294312247869,0.33445414746434365
Siikainen,2007,1.4766249633071484,0.9677628295694884,-0.37719388230678347,-1.0676841870001574,-0.3374294312247869,-0.690273782567421
Siikainen,2008,0.39487362226445,0.8195009527635416,-0.2270131605725873,-1.0676841870001574,-0.0704047790323901,0.20006359926345638
Siikainen,2009,1.371321735418036,0.9677628295694884,-0.7317872530680799,-1.0676841870001574,0.036405081844568685,0.5024423327154527
