mean_debt_euro_buisiness,income,Pensioner_housing_allowance,School_travel_allowance,Rehabilitation,Rehabilitation_allowance,Child_benefit,Medical_benefits,Unemployment_insurance,Disability_benefits,Temporary_power_support,General_housing_allowance,mean_debt_euro_housing,mean_debt_euro_other,pop_rate,poverty_rate,mean_debt_euro_total,year,municipality,depression,involuntary_care,psychotic
3667.0,31756,0.0,354.0,335.0,192.0,1463.0,9418.0,806.0,0.0,6.333333333,0.0,40283,12111,17.0,13.6,56061,2015,Liperi,0.436991758595736,1.18879114868925,0.351643421905468
4007.0,31513,0.0,362.0,310.0,166.0,1438.0,8645.0,783.0,0.0,6.333333333,0.0,39948,11929,16.9,13.9,55884,2016,Liperi,0.343508882626023,0.939797196760463,0.212460970171521
3888.0,32275,0.0,326.0,314.0,146.0,1384.0,8431.0,755.0,0.0,6.333333333,0.0,39765,12323,16.7,13.8,55976,2017,Liperi,0.879359112597476,1.96200578209084,0.257211247648883
3765.0,33109,464.6923077,143.3846154,151.3846154,69.30769231,1306.307692,4119.615385,507.7692308,573.7692308,6.333333333,394.8461538,39349,11995,16.7,14.8,55109,2018,Liperi,1.29638851462394,3.17899506354506,0.805231729866991
3989.0,33796,450.6923077,154.0,167.6153846,82.53846154,1303.769231,4138.230769,490.3846154,557.0,6.333333333,398.2307692,38479,12007,16.6,14.6,54475,2019,Liperi,2.14955582274219,2.57259240348151,0.320903769842583
3979.0,33074,448.6923077,138.9166667,177.4615385,81.38461538,1291.461538,4022.461538,512.6923077,612.0,6.333333333,404.8461538,37212,12411,16.5,12.7,53602,2020,Liperi,2.45616718323562,1.46072806417111,0.401512804711566
4131.0,34007,462.8461538,148.5833333,197.4615385,75.0,1279.153846,4077.769231,489.1538462,630.0,6.333333333,399.0,35673,12007,16.5,13.4,51812,2021,Liperi,2.88429424008603,1.1112970959148,0.27905566988695
3818.0,33578,432.4615385,204.4615385,192.6153846,76.07692308,1286.076923,4192.461538,412.6153846,617.9230769,6.333333333,359.3076923,33047,11338,16.4,13.3,48203,2022,Liperi,3.07927720793088,0.8114911963887,0.163327014603467
2661.0,40758,0.0,400.0,589.0,439.0,4707.0,29330.0,1045.0,0.0,8.0,0.0,46216,11469,49.7,11.2,60731,2008,Lohja,-0.016154882772749,0.64223850391029,-0.757675164698587
2630.0,39586,0.0,469.0,669.0,468.0,4839.0,30576.0,1321.0,0.0,8.0,0.0,47888,12201,50.0,11.5,63094,2009,Lohja,-0.0529080416193901,0.273474918583276,-0.843512014183712
2786.0,39562,0.0,470.0,610.0,409.0,4903.0,31248.0,1501.0,0.0,8.0,0.0,50121,12037,50.4,10.6,65319,2010,Lohja,0.0204614512794254,0.222448694419593,-0.867553930091936
2650.0,39425,0.0,501.0,573.0,383.0,4838.0,31550.0,1554.0,0.0,8.0,0.0,50356,12156,50.5,10.8,65528,2011,Lohja,0.134785678847094,0.108003993906323,-0.765889283784506
2828.0,39375,0.0,570.0,588.0,378.0,4837.0,31485.0,1599.0,0.0,8.0,0.0,50056,10806,50.6,10.4,64058,2012,Lohja,0.140613614779356,-0.324569050010414,-0.714326065146172
2964.0,38734,0.0,864.0,701.0,403.0,5610.0,37296.0,2134.0,0.0,8.0,0.0,49311,10625,50.8,10.2,63282,2013,Lohja,0.221431255880231,-0.028375056712597,-0.651964042641859
3124.0,37955,0.0,874.0,692.0,382.0,5558.0,37599.0,2349.0,0.0,8.0,0.0,48073,10746,50.7,9.9,62333,2014,Lohja,0.118029309551785,-0.159113709968942,-0.838024626537662
3116.0,38060,0.0,895.0,729.0,381.0,5418.0,37238.0,2569.0,0.0,8.0,0.0,48048,11578,50.4,9.6,62742,2015,Lohja,0.0326448004952732,-0.331041221970942,-0.863278548967487
3222.0,37995,0.0,868.0,725.0,342.0,5347.0,33834.0,2641.0,0.0,8.0,0.0,47210,12033,50.2,9.5,62465,2016,Lohja,-0.0594827394261237,-0.533954228487556,-0.790262241375731
3162.0,37716,0.0,812.0,704.0,275.0,5183.0,33179.0,2627.0,0.0,8.0,0.0,46099,12539,49.8,9.4,61800,2017,Lohja,0.305393266588508,0.24077304234245,-0.977733993249578
3641.0,38030,1406.615385,310.2307692,399.6923077,99.69230769,4859.076923,16181.61538,1676.538462,1852.307692,8.0,1827.615385,44759,12679,49.3,10.2,61079,2018,Lohja,0.538908991773045,0.506807251212097,-0.887092686316748
3842.0,38373,1433.538462,305.4615385,462.0,116.1538462,4738.692308,16227.84615,1602.923077,1838.153846,8.0,1785.692308,43526,12589,48.9,10.2,59957,2019,Lohja,1.00341523311498,0.867643903296699,-0.845480066624396
3761.0,37817,1491.846154,260.2307692,477.6153846,115.3846154,4681.461538,15791.61538,1809.076923,2057.846154,8.0,1812.461538,42998,12823,48.8,9.3,59582,2020,Lohja,1.27786666316274,0.843590983991636,-0.801017141725654
3710.0,38180,1513.230769,260.3846154,539.8461538,128.3076923,4634.846154,15942.15385,1709.384615,2060.307692,8.0,1821.846154,41997,13228,49.0,10.4,58936,2021,Lohja,1.63870060060765,0.819647694388129,-1.01451428867588
3700.0,37604,1513.0,375.7692308,593.0,149.1538462,4564.769231,16459.61538,1430.923077,2077.923077,8.0,1754.923077,39685,12659,48.7,10.7,56044,2022,Lohja,1.94887583461207,1.07078506579985,-0.918685821993818
7675.0,26434,0.0,132.0,277.0,192.0,1332.0,10369.0,412.0,0.0,14.25,0.0,21708,13106,20.2,17.8,42838,2008,Loimaa,-0.330926656303569,1.01000745575389,0.0837680530275735
7415.0,25355,0.0,288.0,305.0,200.0,1720.0,13427.0,658.0,0.0,14.25,0.0,22572,13627,20.1,17.8,43990,2009,Loimaa,-0.435153562464304,0.563202517827699,0.409554953854746
7028.0,25619,0.0,294.0,287.0,174.0,1672.0,13509.0,668.0,0.0,14.25,0.0,23469,14372,19.9,17.2,45243,2010,Loimaa,-0.268497068573825,0.187277850487301,0.4831870683432
6315.0,25948,0.0,277.0,285.0,178.0,1634.0,13611.0,632.0,0.0,14.25,0.0,24163,15129,19.9,17.2,45966,2011,Loimaa,-0.262979309264114,0.53732154960778,0.253913748526964
5938.0,26294,0.0,246.0,283.0,176.0,1630.0,13414.0,632.0,0.0,14.25,0.0,24482,15830,19.7,15.7,46602,2012,Loimaa,-0.135369585412321,0.0878918047890994,0.369267225472281
6657.0,25617,0.0,251.0,289.0,181.0,1621.0,13116.0,685.0,0.0,14.25,0.0,24688,15202,19.7,15.7,46912,2013,Loimaa,-0.403016452463974,0.0465915592646896,0.111314008975362
5975.0,25331,0.0,249.0,285.0,167.0,1573.0,13034.0,765.0,0.0,14.25,0.0,24648,15602,19.6,15.5,46597,2014,Loimaa,-0.335685315855559,-0.103998305865499,-0.190783782674352
6305.0,25328,0.0,258.0,294.0,165.0,1539.0,12880.0,830.0,0.0,14.25,0.0,25342,16455,19.4,15.7,48103,2015,Loimaa,-0.478661372354219,0.0030801550231252,-0.0763507475518743
6624.0,25382,0.0,251.0,279.0,144.0,1514.0,11738.0,883.0,0.0,14.25,0.0,25206,16890,19.2,15.3,48720,2016,Loimaa,-0.69892530187538,-0.173046768434782,-0.0558823063764863
6190.0,25566,0.0,283.0,256.0,95.0,1502.0,11802.0,881.0,0.0,14.25,0.0,24875,17358,19.0,15.5,48423,2017,Loimaa,-0.252049947165054,-0.509907399376927,-0.0222233919957357
6013.0,25910,602.3076923,124.4166667,139.6923077,37.53846154,1408.153846,5955.307692,549.3076923,1029.153846,14.25,542.5384615,23636,15698,18.9,15.5,45347,2018,Loimaa,-0.0532735210090819,0.0207472567443941,-0.123599513430827
5609.0,25994,604.7692308,119.0,146.0,46.76923077,1379.153846,5878.461538,548.4615385,1001.461538,14.25,541.8461538,22762,15919,18.7,16.2,44290,2019,Loimaa,0.224139089611831,-0.489903005612845,0.111053825324628
5355.0,25724,625.7692308,94.41666667,163.0,55.30769231,1357.923077,5720.538462,654.0769231,1087.769231,14.25,567.0,21843,16020,18.6,15.6,43218,2020,Loimaa,0.281321772259586,-0.493583176699772,-0.210484932915581
5043.0,26006,616.9230769,93.58333333,178.3076923,62.30769231,1341.538462,5814.923077,621.2307692,1046.538462,14.25,571.3846154,20919,15116,18.4,16.1,41079,2021,Loimaa,0.96161927378414,-0.514199899542302,-0.0015386206882358
3992.0,25433,576.0,120.1666667,181.6153846,68.46153846,1299.384615,5941.692308,493.5384615,994.2307692,14.25,542.8461538,19142,12626,18.1,15.9,35759,2022,Loimaa,0.923090852120117,-0.683231915020585,-0.0853509825201038
2947.0,34849,0.0,207.0,93.0,65.0,985.0,6223.0,240.0,0.0,7.5,0.0,45141,14696,13.6,13.9,63129,2008,Loppi,-0.315368705998274,-0.446273858720912,-0.256969236827195
2981.0,35281,0.0,214.0,92.0,62.0,984.0,6202.0,278.0,0.0,7.5,0.0,47510,16105,13.8,13.9,66921,2009,Loppi,-0.1449786341218,-0.290261180025775,-0.348759935184394
3376.0,35711,0.0,229.0,97.0,66.0,978.0,6288.0,270.0,0.0,7.5,0.0,48673,15909,13.8,12.9,68251,2010,Loppi,-0.0134649653751401,-0.301174127424095,-0.386710148702646
2925.0,36007,0.0,222.0,106.0,72.0,992.0,6365.0,265.0,0.0,7.5,0.0,48786,14972,14.0,12.0,66978,2011,Loppi,-0.0974394837785554,-0.326300356409274,-0.331687672931378
2776.0,36035,0.0,247.0,106.0,67.0,958.0,6441.0,258.0,0.0,7.5,0.0,48966,14067,13.9,11.4,66082,2012,Loppi,-0.164398352868855,-0.695801272531999,-0.3322757528844
2612.0,35441,0.0,253.0,100.0,71.0,952.0,6402.0,283.0,0.0,7.5,0.0,47522,14577,14.0,11.3,64988,2013,Loppi,-0.567463587994062,-0.593123364306011,-0.531232971862212
2414.0,34842,0.0,257.0,109.0,63.0,943.0,6403.0,319.0,0.0,7.5,0.0,46290,14243,13.9,11.0,63196,2014,Loppi,-0.44001894436976,-0.42738601278584,-0.762377660941243
2667.0,34840,0.0,254.0,118.0,65.0,909.0,6245.0,331.0,0.0,7.5,0.0,46198,13640,13.7,10.7,62505,2015,Loppi,-0.308932524595144,-0.375008885704553,-0.842336625413105
2591.0,35456,0.0,246.0,134.0,67.0,899.0,5799.0,319.0,0.0,7.5,0.0,45482,13590,13.6,10.9,61663,2016,Loppi,-0.236272103061855,-0.2740263822946,-0.491232956392692
2885.0,35371,0.0,237.0,135.0,53.0,867.0,5606.0,288.0,0.0,7.5,0.0,44200,14571,13.4,11.5,61656,2017,Loppi,0.257440661539941,-0.109964921217541,-0.699218090612977
3662.0,36028,183.4615385,97.33333333,56.38461538,17.92307692,813.6153846,2755.153846,157.3076923,341.4615385,7.5,117.6153846,42189,14178,13.2,11.0,60029,2018,Loppi,0.527015846572471,0.169098440394924,-0.778772278600032
3422.0,36570,189.6153846,89.92307692,62.53846154,17.23076923,791.3846154,2749.307692,143.5384615,350.3846154,7.5,110.2307692,40426,14697,13.1,11.9,58546,2019,Loppi,1.07800460126097,0.208781441449311,-0.553487172640141
3061.0,36581,195.9230769,87.58333333,65.84615385,18.07692308,776.0769231,2647.307692,181.4615385,388.0769231,7.5,115.3076923,40304,15072,13.1,10.8,58437,2020,Loppi,1.25329716479613,-1.28847947650464,-0.686831921729194
3342.0,37342,190.7692308,80.54545455,75.92307692,20.07692308,750.2307692,2697.615385,171.1538462,382.6923077,7.5,111.6923077,39179,14987,13.0,10.5,57508,2021,Loppi,1.73805369442127,-1.22730194129421,-0.575096598416722
3250.0,36695,181.0,98.23076923,92.23076923,24.46153846,732.5384615,2758.923077,116.0,386.0769231,7.5,111.9230769,37397,13738,13.0,11.1,54386,2022,Loppi,1.32355455442686,-1.43783881268605,-0.467197025147309
3068.0,32425,0.0,92.0,74.0,50.0,737.0,5860.0,315.0,0.0,5.0,0.0,33175,11129,18.4,14.8,47679,2008,Loviisa,-0.151185380558888,0.0354639928261492,-0.476413672853524
2697.0,31976,0.0,104.0,67.0,53.0,727.0,5819.0,344.0,0.0,5.0,0.0,34994,11690,19.0,14.2,49693,2009,Loviisa,-0.0355478140928722,-0.038057479029968,-0.0449413180910328
2962.0,32077,0.0,327.0,135.0,82.0,1621.0,12115.0,612.0,0.0,5.0,0.0,37284,11333,19.0,13.6,51915,2010,Loviisa,-0.121709892330874,0.136121684592718,-0.425103171377784
2833.0,31942,0.0,332.0,141.0,78.0,1605.0,12152.0,589.0,0.0,5.0,0.0,38063,11589,19.0,13.8,52825,2011,Loviisa,-0.158596029989461,-0.0098506309291156,-0.44481835866354
2740.0,31872,0.0,363.0,156.0,90.0,1611.0,12080.0,653.0,0.0,5.0,0.0,38452,11077,18.9,12.8,52596,2012,Loviisa,0.0245972255201932,-0.667310818957622,-0.515722060169453
2681.0,31528,0.0,361.0,198.0,117.0,1576.0,11896.0,705.0,0.0,5.0,0.0,37979,10492,18.9,12.5,51479,2013,Loviisa,-0.22090128158765,-0.60822128195799,-0.450671684068496
2597.0,31355,0.0,387.0,216.0,129.0,1542.0,12008.0,771.0,0.0,5.0,0.0,37383,11292,18.9,12.2,51622,2014,Loviisa,-0.0888155577912754,-0.250284387133681,-0.402318287579809
2601.0,30957,0.0,378.0,204.0,118.0,1512.0,11843.0,821.0,0.0,5.0,0.0,37703,11450,18.7,12.2,51753,2015,Loviisa,-0.215830119941303,-0.215170716340955,-0.651455198511774
2559.0,30256,0.0,343.0,185.0,69.0,1507.0,10800.0,866.0,0.0,5.0,0.0,37685,11804,18.6,12.6,52048,2016,Loviisa,-0.246697395750806,0.0454276289120199,-0.61536436767503
2625.0,30502,0.0,365.0,189.0,64.0,1455.0,10451.0,863.0,0.0,5.0,0.0,37203,12689,18.4,12.3,52517,2017,Loviisa,0.14490037612602,-0.0852039202579399,-0.334576477536013
2319.0,31147,605.0769231,160.0,101.7692308,17.69230769,1352.153846,5244.461538,531.6923077,662.3076923,5.0,522.0769231,36390,13020,18.2,11.9,51729,2018,Loviisa,0.47071750172738,-0.0028474806410227,-0.211939609642883
2474.0,31541,604.6153846,137.9230769,108.2307692,19.76923077,1317.0,5144.923077,493.0,672.3076923,5.0,500.7692308,35336,13683,18.0,12.4,51493,2019,Loviisa,0.68253038967863,0.114758842570249,-0.506662795469904
2513.0,30750,612.4615385,140.2,114.6153846,24.53846154,1298.846154,4987.230769,587.6153846,721.8461538,5.0,500.7692308,34772,14063,18.0,12.2,51348,2020,Loviisa,0.584026751339696,-0.028750248528652,-0.485853297589541
2387.0,31542,580.4615385,108.5,133.4615385,22.92307692,1289.076923,4989.846154,606.9230769,701.2307692,5.0,513.6153846,33815,13799,17.9,13.0,50002,2021,Loviisa,1.10708108480595,0.240254924897091,-0.122451596608363
2082.0,31165,561.7692308,140.6923077,141.6153846,27.53846154,1264.615385,5085.923077,483.4615385,676.0,5.0,464.9230769,31710,13218,17.8,12.5,47011,2022,Loviisa,1.6071315540676,-0.146629897269926,-0.445578084193077
5467.0,17721,0.0,21.0,10.0,7.0,63.0,662.0,28.0,0.0,6.0,0.0,12454,10307,3.9,22.7,28529,2008,Luhanka,-0.773826045676096,-1.93086061925934,0.002711831628988
8131.0,17240,0.0,18.0,12.0,9.0,57.0,673.0,28.0,0.0,6.0,0.0,15762,9844,3.9,22.4,33949,2009,Luhanka,-0.906697805961975,-1.97552724429159,-0.224604813037821
8067.0,17731,0.0,18.0,8.0,4.0,58.0,659.0,23.0,0.0,6.0,0.0,17311,12416,3.9,20.4,37924,2010,Luhanka,-0.97473639260573,-2.14138236292198,-0.321596398822155
8238.0,19266,0.0,18.0,10.0,6.0,59.0,654.0,24.0,0.0,6.0,0.0,18130,12068,3.7,21.1,38570,2011,Luhanka,-0.669470355025869,-1.98649304394085,-0.496834207335785
9342.0,18181,0.0,14.0,5.0,5.0,53.0,628.0,24.0,0.0,6.0,0.0,15990,10232,3.6,17.2,35663,2012,Luhanka,-0.418598954104632,-2.11794685564268,-0.842414992789409
8717.0,19402,0.0,14.0,11.0,6.0,47.0,614.0,26.0,0.0,6.0,0.0,19255,12214,3.6,16.4,40294,2013,Luhanka,-0.727671756270551,-2.26563809793278,-0.763796306382125
7643.0,20160,0.0,16.0,12.0,5.0,48.0,611.0,25.0,0.0,6.0,0.0,20463,14756,3.5,18.5,43012,2014,Luhanka,-0.970664115821914,-2.32736533825969,-0.577778601786821
8656.0,20758,0.0,15.0,13.0,6.0,47.0,604.0,26.0,0.0,6.0,0.0,20675,15287,3.5,19.8,44618,2015,Luhanka,-0.547170250578571,-2.06948516113928,-0.92997430435228
8021.0,21393,0.0,16.0,8.0,5.0,49.0,569.0,30.0,0.0,6.0,0.0,21344,14691,3.5,16.4,44055,2016,Luhanka,-0.346552844543942,-2.12055296934926,-0.631723679428116
7553.0,22106,0.0,15.0,7.0,5.0,47.0,560.0,30.0,0.0,6.0,0.0,20557,16323,3.4,17.4,44433,2017,Luhanka,-0.460986007574864,-1.9955706308748,-0.868524274546904
7761.0,21379,25.38461538,6.0,6.416666667,4.0,39.07692308,292.3846154,20.92307692,46.30769231,6.0,5.461538462,19485,13640,3.3,16.5,40886,2018,Luhanka,-0.436471875536539,-2.05483409223251,-0.760449957740621
7373.0,22267,24.07692308,5.4,5.428571429,4.0,37.07692308,281.0,14.38461538,45.46153846,6.0,5.076923077,18784,12519,3.2,18.9,38675,2019,Luhanka,-0.137951294388309,-1.95603656612847,-0.526513135001255
6759.0,22986,22.76923077,5.8,6.555555556,4.0,34.23076923,275.8461538,17.61538462,45.84615385,6.0,5.461538462,18026,12770,3.3,17.0,37555,2020,Luhanka,-0.0302677578009264,-2.98476435414655,-0.857110508137798
4858.0,24352,20.84615385,5.0,8.230769231,5.0,35.23076923,280.0769231,18.0,40.23076923,6.0,6.538461538,18477,14998,3.3,16.0,38333,2021,Luhanka,0.185725854208228,-2.96314592281123,-0.986238474963
4249.0,22595,20.53846154,0.0,6.846153846,5.0,30.76923077,301.6153846,18.30769231,38.76923077,6.0,7.846153846,15340,11778,3.2,13.4,31367,2022,Luhanka,-0.38448289079437,-2.9812004134276,-0.991216751943359
5054.0,30444,0.0,94.0,34.0,17.0,248.0,1326.0,85.0,0.0,6.0,0.0,40969,19033,9.1,22.2,65493,2008,Lumijoki,-0.0855882759802871,-0.0451550625933582,-0.934372772594514
4858.0,30238,0.0,99.0,34.0,18.0,253.0,1350.0,88.0,0.0,6.0,0.0,42737,19194,9.4,22.5,67230,2009,Lumijoki,-0.706821405599839,-0.664783681102547,-0.215797925309782
4109.0,30773,0.0,105.0,27.0,18.0,249.0,1397.0,72.0,0.0,6.0,0.0,45251,17760,9.4,17.9,67700,2010,Lumijoki,-0.44369950168872,-0.792367333315651,-0.567885378720691
3185.0,30750,0.0,94.0,30.0,13.0,248.0,1426.0,89.0,0.0,6.0,0.0,45292,19202,9.6,22.5,68264,2011,Lumijoki,-0.316057537491416,-0.594753879325434,-0.800600360808712
3422.0,31019,0.0,99.0,31.0,19.0,239.0,1388.0,72.0,0.0,6.0,0.0,46117,21268,9.7,20.0,71336,2012,Lumijoki,-0.17133186417938,-0.894672410434363,-1.00965715277268
2210.0,31575,0.0,99.0,34.0,17.0,237.0,1397.0,79.0,0.0,6.0,0.0,47184,19633,9.8,17.0,69524,2013,Lumijoki,-0.0400122802727908,-0.91410785549132,-0.701775832170557
2344.0,31418,0.0,102.0,37.0,20.0,231.0,1316.0,91.0,0.0,6.0,0.0,46537,20587,9.7,17.8,69930,2014,Lumijoki,-0.407424916390365,-1.03270570486611,-0.706663118775849
4873.0,31726,0.0,84.0,38.0,19.0,229.0,1311.0,105.0,0.0,6.0,0.0,46935,19345,9.7,18.9,71153,2015,Lumijoki,-0.966287920471918,-1.58624284036059,-0.728253784800125
5391.0,32679,0.0,98.0,35.0,13.0,237.0,1289.0,100.0,0.0,6.0,0.0,47748,20282,9.8,14.5,73421,2016,Lumijoki,-0.458458996189792,-1.60871334706418,-0.793616642612143
5174.0,33531,0.0,91.0,43.0,12.0,235.0,1287.0,102.0,0.0,6.0,0.0,47982,20360,9.7,16.2,73515,2017,Lumijoki,-0.0495052668842082,-0.594348101135015,-1.01067268059608
3995.0,34194,56.92307692,53.58333333,27.15384615,8.166666667,229.9230769,555.6923077,58.07692308,100.1538462,6.0,44.38461538,46244,22062,9.6,16.1,72302,2018,Lumijoki,0.960096730582727,-0.571828667792719,-0.583744022509773
5050.0,35758,58.92307692,61.66666667,26.53846154,6.555555556,227.6923077,554.3076923,52.76923077,90.46153846,6.0,40.23076923,46232,20948,9.4,13.7,72230,2019,Lumijoki,1.57091796524497,-1.26128536200107,-0.489377562201561
4592.0,35648,59.92307692,68.9,29.0,5.0,228.4615385,531.6923077,60.84615385,101.0,6.0,37.15384615,44773,22304,9.5,15.3,71670,2020,Lumijoki,1.86489420785601,-1.27674727729462,-0.38206333891474
4190.0,36927,56.84615385,56.33333333,34.46153846,7.153846154,226.5384615,537.0769231,52.0,104.1538462,6.0,36.76923077,42695,21353,9.4,15.8,68238,2021,Lumijoki,2.53975598889384,-0.665807996046279,-0.271222649357073
4038.0,37036,57.23076923,68.0,31.15384615,7.0,223.0,576.1538462,36.15384615,99.15384615,6.0,35.15384615,39564,18070,9.3,13.7,61673,2022,Lumijoki,2.06086031341205,-0.218599155379158,-0.591357189626608
5616.0,42679,0.0,62.0,28.25,8.25,47.0,291.0,32.75,0.0,6.0,44.625,51260,12457,10.7,9.7,69857,2008,Lumparland,-0.3521865463896,-1.33902778544462,-1.31948061115773
5066.0,41828,0.0,62.0,28.25,8.25,48.0,284.0,32.75,0.0,6.0,44.625,53982,14083,10.8,9.8,73762,2009,Lumparland,-0.519372235008477,-1.3933508819836,-1.60034311810129
4243.0,42395,0.0,62.0,28.25,8.25,47.0,294.0,32.75,0.0,6.0,44.625,54867,15153,10.9,8.2,75009,2010,Lumparland,-0.573216828571525,-1.50547426619671,-2.31996513206416
3681.0,43614,0.0,62.0,28.25,8.25,48.0,295.0,32.75,0.0,6.0,44.625,57193,22224,11.0,9.9,83958,2011,Lumparland,-0.214738968260025,-1.53420917735058,-2.32901661610929
2881.0,41376,0.0,62.0,28.25,8.25,48.0,296.0,32.75,0.0,6.0,44.625,51520,25564,10.8,9.8,80745,2012,Lumparland,0.470232117081878,-1.68410161847953,-1.20401309381455
2099.0,40869,0.0,62.0,28.25,8.25,47.0,300.0,32.75,0.0,6.0,44.625,52819,22272,11.4,9.3,77900,2013,Lumparland,0.143410639414478,-2.48798344290027,-1.47385417453722
2854.0,40172,0.0,62.0,28.25,8.25,50.0,297.0,32.75,0.0,6.0,0.0,50862,24215,11.5,8.0,78494,2014,Lumparland,0.213792750135216,-2.16296133856222,-1.89812645745631
2269.0,44064,0.0,62.0,28.25,8.25,44.0,304.0,32.75,0.0,6.0,0.0,55334,31780,10.9,6.1,89383,2015,Lumparland,0.153692494884411,-2.93510608663437,-2.31808044198087
3274.0,45099,0.0,62.0,28.25,8.25,38.0,286.0,32.75,0.0,6.0,0.0,62681,28817,10.6,,94772,2016,Lumparland,0.427200712000323,-1.25684185045615,-1.97832502117773
2584.0,44439,0.0,62.0,28.25,8.25,36.0,285.0,32.75,0.0,6.0,0.0,57574,31093,10.9,5.6,91251,2017,Lumparland,0.997919053998525,-1.51797270086372,-1.93593884940455
4265.0,43708,4.615384615,62.0,28.25,8.25,32.15384615,124.0769231,32.75,14.23076923,6.0,0.0,55747,26087,10.5,,86100,2018,Lumparland,1.83420410031393,-1.17771592277731,-1.65915575258649
5932.0,43262,4.461538462,62.0,28.25,8.25,33.0,117.4615385,32.75,15.61538462,6.0,0.0,50859,30250,10.1,6.1,87042,2019,Lumparland,0.861074096945564,-1.65145890031637,-2.03419158203542
6775.0,44350,5.0,62.0,28.25,8.25,30.23076923,120.1538462,32.75,16.38461538,6.0,0.0,53272,32027,10.2,8.8,92074,2020,Lumparland,1.47779545488935,-1.68369068069538,-1.95483625448409
5835.0,43532,3.7,62.0,28.25,8.25,31.84615385,119.9230769,32.75,15.0,6.0,3.5,51310,28468,10.3,5.9,85613,2021,Lumparland,1.64918504966849,-0.771145893894474,-2.02660262341713
6411.0,44312,0.0,62.0,28.25,8.25,30.30769231,119.6923077,32.75,15.30769231,6.0,3.333333333,46188,25978,9.9,8.4,78576,2022,Lumparland,0.537839626408148,-2.92336005964049,-1.68421158426655
10452.0,28870,0.0,64.0,32.0,20.0,200.0,1639.0,44.0,0.0,6.0,0.0,27226,19022,10.4,15.7,57008,2008,Marttila,-0.0686033605599228,0.770980567045695,-0.199782252181318
9574.0,28756,0.0,61.0,26.0,12.0,202.0,1607.0,57.0,0.0,6.0,0.0,29946,22132,10.3,16.1,61894,2009,Marttila,0.328711631663358,-0.35650077014558,0.0598324823873941
9071.0,28233,0.0,66.0,32.0,15.0,198.0,1569.0,60.0,0.0,6.0,0.0,31731,22592,10.2,16.5,63627,2010,Marttila,0.0674017026887752,-0.275552977278539,0.319075553958855
8355.0,27658,0.0,73.0,37.0,21.0,208.0,1577.0,60.0,0.0,6.0,0.0,31881,22750,10.2,14.9,63203,2011,Marttila,0.007448532165287,-0.0970983355518532,0.118354494567679
9323.0,28976,0.0,58.0,31.0,17.0,215.0,1601.0,59.0,0.0,6.0,0.0,33543,22734,10.3,14.5,65837,2012,Marttila,0.238706859832768,-0.754079693561807,0.16075197163109
9449.0,27651,0.0,56.0,31.0,14.0,223.0,1636.0,75.0,0.0,6.0,0.0,34213,23673,10.5,15.1,67562,2013,Marttila,-0.189123444292978,-0.814651557498741,-0.0009963541774668
9200.0,26899,0.0,70.0,28.0,17.0,224.0,1642.0,82.0,0.0,6.0,0.0,35429,23078,10.6,15.0,67995,2014,Marttila,-0.688695834253175,-0.868311310519305,-0.189402594605226
9464.0,27502,0.0,70.0,26.0,13.0,222.0,1620.0,88.0,0.0,6.0,0.0,33808,23045,10.4,14.9,66317,2015,Marttila,-0.148674891906025,-0.811191507076505,-0.0458346866691299
9185.0,27810,0.0,74.0,29.0,17.0,218.0,1479.0,95.0,0.0,6.0,0.0,33309,22268,10.3,14.6,64762,2016,Marttila,-0.612792223201782,-1.05559500609184,-0.07937304711361
8061.0,28169,0.0,75.0,45.0,29.0,205.0,1442.0,99.0,0.0,6.0,0.0,31927,22924,10.2,13.5,62912,2017,Marttila,-0.256786161869515,-0.876310042945246,-0.0854029970729745
8007.0,29564,55.23076923,30.33333333,21.61538462,6.461538462,196.1538462,705.4615385,60.38461538,127.7692308,6.0,45.46153846,31962,23098,10.3,13.1,63067,2018,Marttila,-0.164706576205937,-0.67634767033623,-0.274674529971964
10319.0,30464,53.76923077,31.83333333,21.84615385,6.25,201.2307692,712.5384615,53.46153846,116.5384615,6.0,44.69230769,32086,20896,10.3,12.8,63300,2019,Marttila,0.882873095741766,0.0862927428536551,-0.232801616643196
9278.0,29263,52.0,34.8,25.15384615,7.615384615,201.5384615,697.3846154,68.84615385,127.1538462,6.0,41.61538462,30081,22040,10.2,12.4,61398,2020,Marttila,-0.0131436093021803,-1.35765741971937,-0.418835269002052
7823.0,29566,49.53846154,28.07692308,25.69230769,8.769230769,197.0,700.7692308,65.0,128.3846154,6.0,45.53846154,28403,21716,10.2,13.2,57942,2021,Marttila,1.3847384174687,-1.36889367278683,-0.191505187168983
4708.0,28148,44.69230769,30.75,26.92307692,7.923076923,195.1538462,718.0,49.84615385,125.5384615,6.0,45.53846154,26376,18581,10.1,13.8,49665,2022,Marttila,1.48383881252628,-1.57788934699874,-0.191398839569158
3838.0,48708,0.0,161.0,109.0,58.0,973.0,5304.0,72.0,0.0,6.0,0.0,69011,17670,46.2,6.6,90882,2008,Masku,-0.0111779664615278,-0.584865823657184,-0.933387778888721
3886.0,48733,0.0,239.0,171.0,102.0,1373.0,7637.0,182.0,0.0,6.0,0.0,72607,18609,46.9,6.7,95439,2009,Masku,-0.183093004313612,-0.376938229200128,-0.809955659461051
