kunta_nimi,vuosi,Elatustuki,Eläke-etuudet (pl. takuueläke),Eläketuki,Eläkkeensaajan asumistuki,Erityishoitoraha,Koulumatkatuki,Kuntoutus,Kuntoutusraha,Lapsilisä,Lastenhoidon tuet,Maahanmuuttajan erityistuki,Opintolainahyvitys,Opintolainan korkoavustus,Opintolainavähennys,"Opintotuki (opintoraha, asumislisä, lainatakaus)",Perhevapaakorvaus,Perustoimeentulotuki,Sairaanhoitokorvaukset,Sairauspäivärahat,Sotilasavustus,Takuueläke,Työttömyysturva,Vammaisetuudet,Vanhempainpäiväraha,Vuosilomakustannuskorvaus,Väliaikainen sähkötuki,Yleinen asumistuki,Äitiysavustus
Tervola,2020,34.69230769230769,515.2307692307693,0.0,117.15384615384616,4.0,21.333333333333332,22.615384615384617,8.76923076923077,250.15384615384616,27.23076923076923,0.0,5.0,297.1666666666667,5.0,53.61538461538461,6.0,38.84615384615385,1006.4615384615385,44.53846153846154,4.0,61.76923076923077,77.6923076923077,201.0,22.153846153846153,10.0,15.0,67.3076923076923,9.5
Tervola,2021,38.53846153846154,494.53846153846155,0.0,113.84615384615384,4.0,13.846153846153847,26.46153846153846,10.615384615384615,234.0,26.307692307692307,0.0,4.0,297.1666666666667,5.0,49.92307692307692,5.0,31.46153846153846,990.9230769230769,50.0,0.0,60.30769230769231,66.76923076923077,187.53846153846155,22.615384615384617,5.0,15.0,55.76923076923077,11.5
Tervola,2022,37.46153846153846,474.0769230769231,0.0,108.76923076923077,4.0,22.615384615384617,30.153846153846153,6.833333333333333,232.84615384615384,23.846153846153847,0.0,5.0,297.1666666666667,5.0,53.75,9.0,30.692307692307693,1005.3076923076923,79.76923076923077,0.0,61.84615384615385,57.38461538461539,177.84615384615384,25.692307692307693,7.0,15.0,50.15384615384615,16.5
Tervola,2023,31.76923076923077,466.38461538461536,0.0,106.61538461538461,4.0,29.083333333333332,32.07692307692308,5.75,225.15384615384616,19.153846153846153,0.0,6.0,297.1666666666667,5.0,47.61538461538461,9.0,27.846153846153847,1005.7692307692307,49.07692307692308,0.0,62.23076923076923,54.69230769230769,183.30769230769232,31.923076923076923,11.0,15.0,50.46153846153846,21.0
Tervola,2024,28.5,442.25,0.0,113.0,4.0,24.5,27.0,4.666666666666667,222.5,24.5,0.0,6.0,297.1666666666667,5.0,45.333333333333336,5.0,32.0,877.875,33.25,0.0,59.375,50.875,178.25,28.75,11.0,15.0,63.0,4.5
Teuva,2008,28.5,0.0,0.0,0.0,9.0,173.0,98.0,84.0,602.0,132.0,0.0,6.0,297.1666666666667,5.0,264.0,5.0,32.0,4833.0,370.0,7.0,59.375,183.0,0.0,149.0,8.0,15.0,0.0,52.0
Teuva,2009,0.0,0.0,0.0,0.0,11.0,163.0,88.0,79.0,572.0,109.0,0.0,6.0,297.1666666666667,5.0,286.0,5.0,32.0,4729.0,343.0,5.0,59.375,188.0,0.0,126.0,15.0,15.0,0.0,51.0
Teuva,2010,0.0,0.0,0.0,0.0,8.0,143.0,96.0,70.0,565.0,111.0,0.0,6.0,297.1666666666667,6.0,267.0,5.0,32.0,4643.0,334.0,7.0,59.375,198.0,0.0,135.0,14.0,15.0,0.0,52.0
Teuva,2011,0.0,0.0,0.0,0.0,9.0,147.0,91.0,57.0,550.0,119.0,0.0,6.0,297.1666666666667,4.0,249.0,5.0,32.0,4689.0,337.0,10.0,0.0,186.0,0.0,155.0,14.0,15.0,0.0,59.0
Teuva,2012,0.0,0.0,0.0,0.0,8.0,148.0,96.0,53.0,546.0,126.0,0.0,6.0,297.1666666666667,4.0,230.0,5.0,32.0,4575.0,310.0,7.0,0.0,197.0,0.0,146.0,31.0,15.0,0.0,43.0
Teuva,2013,0.0,0.0,0.0,0.0,12.0,149.0,105.0,64.0,522.0,116.0,0.0,6.0,297.1666666666667,4.0,173.0,5.0,32.0,4524.0,296.0,6.0,0.0,226.0,0.0,132.0,22.0,15.0,0.0,57.0
Teuva,2014,0.0,0.0,0.0,0.0,9.0,140.0,102.0,63.0,506.0,110.0,0.0,6.0,297.1666666666667,4.0,167.0,5.0,32.0,4298.0,284.0,6.0,0.0,245.0,0.0,148.0,23.0,15.0,0.0,52.0
Teuva,2015,0.0,0.0,0.0,0.0,7.0,139.0,102.0,54.0,499.0,115.0,0.0,6.0,297.1666666666667,4.0,149.0,5.0,32.0,4399.0,306.0,6.0,0.0,244.0,0.0,136.0,19.0,15.0,0.0,38.0
Teuva,2016,0.0,0.0,0.0,0.0,11.0,140.0,90.0,44.0,480.0,103.0,0.0,6.0,297.1666666666667,4.0,144.0,5.0,32.0,3927.0,280.0,6.0,0.0,250.0,0.0,125.0,10.0,15.0,0.0,48.0
Teuva,2017,0.0,0.0,0.0,0.0,5.0,136.0,94.0,47.0,463.0,102.0,0.0,6.0,297.1666666666667,4.0,141.0,7.0,0.0,3828.0,295.0,4.0,0.0,239.0,0.0,110.0,24.0,15.0,0.0,32.0
Teuva,2018,47.0,1104.0,0.0,219.0,10.0,54.416666666666664,46.15384615384615,15.0,430.7692307692308,56.53846153846154,0.0,6.0,297.1666666666667,4.0,79.46153846153847,8.0,58.92307692307692,1951.7692307692307,71.61538461538461,4.0,124.46153846153847,136.23076923076923,379.0,37.69230769230769,9.0,15.0,110.76923076923077,11.0
Teuva,2019,49.76923076923077,1082.7692307692307,3.75,224.15384615384616,10.0,59.583333333333336,48.23076923076923,13.461538461538462,416.0,58.61538461538461,0.0,6.0,297.1666666666667,4.0,84.61538461538461,8.0,52.15384615384615,1932.6153846153845,65.07692307692308,6.0,125.38461538461539,111.3076923076923,372.2307692307692,39.07692307692308,17.0,15.0,96.07692307692308,10.75
Teuva,2020,53.69230769230769,1138.8461538461538,5.0,221.53846153846155,4.0,51.583333333333336,45.07692307692308,12.692307692307692,396.0,58.0,0.0,6.0,297.1666666666667,4.0,95.36363636363636,7.0,63.07692307692308,1872.5384615384614,64.46153846153847,5.0,148.46153846153845,129.46153846153845,391.7692307692308,31.53846153846154,9.0,15.0,88.6923076923077,11.6
Teuva,2021,45.84615384615385,1107.3076923076924,4.3076923076923075,207.07692307692307,4.0,49.25,52.30769230769231,16.307692307692307,385.9230769230769,52.0,0.0,6.0,297.1666666666667,4.0,79.23076923076923,17.0,56.15384615384615,1839.5384615384614,64.84615384615384,5.0,148.30769230769232,125.6923076923077,395.0,39.84615384615385,15.0,15.0,87.92307692307692,16.0
Teuva,2022,47.76923076923077,1071.3076923076924,4.0,190.84615384615384,4.0,50.666666666666664,53.76923076923077,14.692307692307692,375.7692307692308,51.92307692307692,0.0,4.0,297.1666666666667,4.0,63.84615384615385,7.5,55.07692307692308,1844.2307692307693,93.38461538461539,5.0,147.23076923076923,104.23076923076923,404.0,39.69230769230769,16.0,15.0,89.76923076923077,12.666666666666666
Teuva,2023,39.92307692307692,1016.3076923076923,4.0,173.0,6.0,52.5,46.30769230769231,17.153846153846153,367.61538461538464,52.30769230769231,0.0,4.0,297.1666666666667,4.0,59.416666666666664,8.0,53.61538461538461,1823.6153846153845,68.53846153846153,4.166666666666667,144.0,110.07692307692308,390.84615384615387,30.384615384615383,15.0,5.0,100.92307692307692,12.5
Teuva,2024,36.875,987.5,4.0,180.125,6.0,48.857142857142854,49.125,13.625,360.625,36.625,0.0,5.0,297.1666666666667,4.0,51.125,8.0,42.25,1627.375,58.25,4.166666666666667,140.25,102.25,367.5,27.5,15.0,5.0,116.0,4.0
Tohmajärvi,2008,36.875,0.0,0.0,0.0,5.0,94.0,68.0,41.0,516.0,78.0,0.0,5.0,4.0,4.0,192.0,8.0,42.25,4100.0,318.0,8.0,140.25,400.0,0.0,98.0,6.0,5.0,0.0,39.0
Tohmajärvi,2009,0.0,0.0,0.0,0.0,5.0,99.0,71.0,44.0,497.0,70.0,0.0,5.0,4.0,4.0,182.0,8.0,42.25,4014.0,315.0,4.0,140.25,414.0,0.0,95.0,12.0,5.0,0.0,41.0
Tohmajärvi,2010,0.0,0.0,0.0,0.0,5.0,93.0,63.0,37.0,483.0,72.0,0.0,5.0,4.0,4.0,176.0,8.0,42.25,3904.0,281.0,4.0,140.25,395.0,0.0,97.0,9.0,5.0,0.0,40.0
Tohmajärvi,2011,0.0,0.0,0.0,0.0,5.0,108.0,76.0,55.0,473.0,75.0,0.0,5.0,4.0,4.0,175.0,8.0,42.25,3967.0,268.0,4.0,0.0,369.0,0.0,104.0,11.0,5.0,0.0,34.0
Tohmajärvi,2012,0.0,0.0,0.0,0.0,4.0,112.0,87.0,62.0,451.0,85.0,0.0,5.0,4.0,4.0,175.0,8.0,42.25,3783.0,273.0,4.0,0.0,398.0,0.0,96.0,13.0,5.0,0.0,38.0
Tohmajärvi,2013,0.0,0.0,0.0,0.0,4.0,108.0,117.0,71.0,446.0,84.0,0.0,5.0,4.0,4.0,178.0,8.0,42.25,3837.0,275.0,4.0,0.0,388.0,0.0,115.0,16.0,5.0,0.0,45.0
Tohmajärvi,2014,0.0,0.0,0.0,0.0,4.0,105.0,144.0,67.0,433.0,82.0,0.0,5.0,4.0,4.0,155.0,8.0,42.25,3795.0,291.0,4.0,0.0,400.0,0.0,106.0,19.0,5.0,0.0,37.0
Tohmajärvi,2015,0.0,0.0,0.0,0.0,6.0,109.0,143.0,72.0,420.0,90.0,0.0,5.0,4.0,4.0,139.0,8.0,42.25,3732.0,248.0,6.0,0.0,411.0,0.0,99.0,16.0,5.0,0.0,41.0
Tohmajärvi,2016,0.0,0.0,0.0,0.0,5.0,100.0,144.0,76.0,413.0,88.0,0.0,5.0,4.0,4.0,113.0,8.0,42.25,3410.0,253.0,6.0,0.0,391.0,0.0,100.0,11.0,5.0,0.0,32.0
Tohmajärvi,2017,0.0,0.0,0.0,0.0,5.0,97.0,123.0,51.0,389.0,75.0,0.0,5.0,4.0,4.0,108.0,8.0,0.0,3236.0,245.0,5.0,0.0,344.0,0.0,86.0,16.0,5.0,0.0,26.0
Tohmajärvi,2018,59.76923076923077,913.5384615384615,0.0,192.30769230769232,5.0,44.333333333333336,52.23076923076923,17.923076923076923,354.6923076923077,45.07692307692308,0.0,5.0,4.0,4.0,67.08333333333333,13.0,73.84615384615384,1732.7692307692307,66.15384615384616,5.0,120.92307692307692,221.07692307692307,311.0,29.692307692307693,10.0,5.0,140.69230769230768,12.0
Tohmajärvi,2019,59.53846153846154,897.9230769230769,3.0,185.84615384615384,4.0,46.666666666666664,54.30769230769231,17.53846153846154,334.2307692307692,33.30769230769231,0.0,5.0,4.0,4.0,65.84615384615384,10.0,70.92307692307692,1742.3076923076924,61.84615384615385,4.25,123.0,217.30769230769232,301.84615384615387,32.38461538461539,9.0,5.0,132.15384615384616,14.5
Tohmajärvi,2020,71.38461538461539,959.9230769230769,4.0,176.53846153846155,4.0,49.6,54.30769230769231,19.615384615384617,324.9230769230769,38.15384615384615,0.0,5.0,4.0,4.0,69.76923076923077,12.0,71.76923076923077,1669.076923076923,57.53846153846154,4.25,142.84615384615384,211.07692307692307,307.0,27.076923076923077,11.0,5.0,132.23076923076923,10.25
Tohmajärvi,2021,70.46153846153847,929.1538461538462,4.0,161.84615384615384,6.0,29.916666666666668,57.53846153846154,21.923076923076923,325.0769230769231,40.84615384615385,0.0,4.0,4.0,4.0,66.25,5.0,60.76923076923077,1638.3846153846155,60.23076923076923,0.0,139.3846153846154,186.3846153846154,291.15384615384613,24.384615384615383,14.0,5.0,125.61538461538461,14.0
Tohmajärvi,2022,68.23076923076923,892.6153846153846,4.0,160.0,6.0,26.416666666666668,60.46153846153846,30.76923076923077,317.15384615384613,40.0,0.0,4.0,4.0,4.0,55.53846153846154,10.0,60.69230769230769,1660.076923076923,85.23076923076923,5.0,135.30769230769232,182.6153846153846,293.46153846153845,18.46153846153846,13.0,5.0,118.6923076923077,19.0
Tohmajärvi,2023,55.61538461538461,872.7692307692307,4.0,161.15384615384616,6.0,34.166666666666664,49.23076923076923,24.615384615384617,301.7692307692308,30.76923076923077,0.0,6.0,4.0,4.0,60.25,8.0,53.76923076923077,1674.6153846153845,67.15384615384616,5.0,140.69230769230768,169.15384615384616,300.38461538461536,25.692307692307693,12.0,4.0,113.46153846153847,14.5
Tohmajärvi,2024,48.5,851.75,4.0,169.5,6.0,32.0,45.0,18.625,291.75,26.5,0.0,6.0,4.0,4.0,42.25,8.0,57.5,1479.5,46.25,5.0,143.75,159.5,285.25,21.0,12.0,4.0,122.875,14.5
Toholampi,2008,48.5,0.0,4.0,0.0,6.0,105.0,60.0,35.0,374.0,108.0,0.0,6.0,4.0,4.0,247.0,8.0,57.5,2560.0,190.0,5.0,143.75,76.0,0.0,127.0,15.0,4.0,0.0,44.0
Toholampi,2009,0.0,0.0,4.0,0.0,12.0,94.0,48.0,22.0,364.0,98.0,0.0,6.0,4.0,4.0,247.0,8.0,57.5,2582.0,174.0,4.0,143.75,103.0,0.0,111.0,6.0,4.0,0.0,42.0
Toholampi,2010,0.0,0.0,4.0,0.0,10.0,77.0,55.0,33.0,354.0,108.0,0.0,6.0,4.0,4.0,205.0,8.0,57.5,2545.0,189.0,7.0,143.75,106.0,0.0,126.0,13.0,4.0,0.0,46.0
Toholampi,2011,0.0,0.0,4.0,0.0,5.0,83.0,62.0,45.0,350.0,103.0,0.0,6.0,4.0,4.0,205.0,8.0,57.5,2642.0,189.0,10.0,0.0,107.0,0.0,121.0,8.0,4.0,0.0,46.0
Toholampi,2012,0.0,0.0,4.0,0.0,7.0,85.0,66.0,43.0,342.0,100.0,0.0,6.0,4.0,4.0,190.0,8.0,57.5,2616.0,206.0,5.0,0.0,118.0,0.0,104.0,13.0,4.0,0.0,37.0
Toholampi,2013,0.0,0.0,4.0,0.0,6.0,74.0,63.0,39.0,322.0,90.0,0.0,6.0,4.0,4.0,164.0,8.0,57.5,2534.0,182.0,5.0,0.0,122.0,0.0,112.0,9.0,4.0,0.0,48.0
Toholampi,2014,0.0,0.0,4.0,0.0,6.0,73.0,68.0,41.0,311.0,95.0,0.0,6.0,4.0,4.0,163.0,8.0,57.5,2529.0,203.0,5.0,0.0,118.0,0.0,105.0,11.0,4.0,0.0,29.0
Toholampi,2015,0.0,0.0,4.0,0.0,7.0,66.0,62.0,39.0,314.0,102.0,0.0,6.0,4.0,4.0,124.0,8.0,57.5,2475.0,180.0,5.0,0.0,121.0,0.0,107.0,16.0,4.0,0.0,36.0
Toholampi,2016,0.0,0.0,4.0,0.0,4.0,70.0,67.0,25.0,304.0,96.0,0.0,6.0,4.0,4.0,118.0,8.0,57.5,2236.0,174.0,5.0,0.0,130.0,0.0,95.0,7.0,4.0,0.0,33.0
Toholampi,2017,0.0,0.0,0.0,0.0,4.0,59.0,67.0,26.0,290.0,98.0,0.0,6.0,4.0,6.0,122.0,8.0,0.0,2141.0,156.0,5.0,0.0,132.0,0.0,88.0,8.0,4.0,0.0,27.0
Toholampi,2018,24.0,553.3076923076923,0.0,116.76923076923077,5.0,27.545454545454547,34.92307692307692,9.076923076923077,277.6923076923077,56.0,0.0,6.0,4.0,6.0,73.27272727272727,10.0,28.0,1067.6153846153845,46.0,4.0,62.84615384615385,69.6923076923077,179.76923076923077,29.46153846153846,11.0,4.0,66.6923076923077,11.666666666666666
Toholampi,2019,21.692307692307693,548.3076923076923,3.0,109.0,5.0,26.5,36.38461538461539,12.692307692307692,269.2307692307692,43.23076923076923,0.0,4.0,4.0,6.0,61.166666666666664,8.0,27.153846153846153,1077.3846153846155,47.0,4.0,65.84615384615384,66.46153846153847,177.92307692307693,25.46153846153846,10.0,4.0,56.46153846153846,10.0
Toholampi,2020,23.384615384615383,586.3076923076923,3.0,111.0,4.0,26.0,33.61538461538461,6.0,259.15384615384613,32.92307692307692,0.0,4.0,4.0,6.0,60.30769230769231,9.0,33.38461538461539,1043.923076923077,39.30769230769231,4.0,81.92307692307692,85.84615384615384,199.76923076923077,28.615384615384617,10.0,4.0,60.46153846153846,11.333333333333334
Toholampi,2021,22.307692307692307,575.3076923076923,3.0,107.53846153846153,4.0,33.916666666666664,39.15384615384615,9.153846153846153,252.92307692307693,40.61538461538461,0.0,4.0,4.0,6.0,67.75,4.0,37.15384615384615,1039.1538461538462,47.61538461538461,0.0,79.6923076923077,77.61538461538461,189.0,24.0,9.0,4.0,68.61538461538461,20.0
Toholampi,2022,19.846153846153847,554.9230769230769,3.0,105.92307692307692,4.0,38.75,43.30769230769231,12.076923076923077,249.69230769230768,36.92307692307692,0.0,5.0,4.0,6.0,62.75,7.0,37.84615384615385,1058.6923076923076,77.46153846153847,0.0,74.61538461538461,66.23076923076923,187.92307692307693,24.692307692307693,11.0,4.0,67.15384615384616,12.5
Toholampi,2023,16.076923076923077,535.9230769230769,3.0,98.15384615384616,4.0,37.0,45.15384615384615,11.846153846153847,245.15384615384616,29.153846153846153,0.0,5.0,4.0,6.0,57.916666666666664,8.0,36.53846153846154,1060.7692307692307,54.46153846153846,4.0,69.07692307692308,62.23076923076923,172.07692307692307,24.153846153846153,13.0,5.0,81.0,13.5
Toholampi,2024,15.75,524.375,3.0,100.75,4.0,32.857142857142854,38.625,9.375,240.375,27.125,0.0,5.0,4.0,6.0,44.375,8.0,32.625,932.5,36.375,4.0,66.25,57.125,169.5,21.0,13.0,5.0,79.5,4.0
Toivakka,2008,15.75,0.0,0.0,0.0,4.0,93.0,50.0,29.0,247.0,81.0,0.0,5.0,4.0,6.0,118.0,8.0,32.625,1830.0,142.0,4.0,66.25,103.0,0.0,63.0,6.0,5.0,0.0,24.0
Toivakka,2009,0.0,0.0,0.0,0.0,4.0,87.0,39.0,20.0,245.0,70.0,0.0,5.0,4.0,6.0,116.0,8.0,32.625,1827.0,167.0,4.0,66.25,100.0,0.0,70.0,13.0,5.0,0.0,35.0
Toivakka,2010,0.0,0.0,0.0,0.0,4.0,70.0,35.0,18.0,252.0,79.0,0.0,5.0,4.0,6.0,95.0,8.0,32.625,1871.0,133.0,4.0,66.25,112.0,0.0,88.0,14.0,5.0,0.0,37.0
Toivakka,2011,0.0,0.0,0.0,0.0,4.0,73.0,38.0,21.0,257.0,81.0,0.0,5.0,4.0,6.0,86.0,8.0,32.625,1872.0,148.0,4.0,0.0,119.0,0.0,91.0,12.0,5.0,0.0,29.0
Toivakka,2012,0.0,0.0,0.0,0.0,4.0,67.0,44.0,27.0,267.0,79.0,0.0,5.0,4.0,6.0,69.0,8.0,32.625,1953.0,151.0,4.0,0.0,111.0,0.0,83.0,13.0,5.0,0.0,33.0
Toivakka,2013,0.0,0.0,0.0,0.0,4.0,69.0,48.0,30.0,271.0,79.0,0.0,5.0,4.0,6.0,63.0,8.0,32.625,1881.0,133.0,4.0,0.0,113.0,0.0,87.0,16.0,5.0,0.0,25.0
Toivakka,2014,0.0,0.0,0.0,0.0,4.0,69.0,57.0,39.0,277.0,74.0,0.0,5.0,4.0,6.0,63.0,8.0,32.625,1902.0,135.0,4.0,0.0,140.0,0.0,76.0,7.0,5.0,0.0,25.0
Toivakka,2015,0.0,0.0,0.0,0.0,5.0,72.0,57.0,22.0,254.0,62.0,0.0,5.0,4.0,6.0,53.0,8.0,32.625,1822.0,124.0,4.0,0.0,129.0,0.0,66.0,14.0,5.0,0.0,22.0
Toivakka,2016,0.0,0.0,0.0,0.0,5.0,71.0,51.0,14.0,257.0,54.0,0.0,5.0,4.0,6.0,54.0,8.0,32.625,1665.0,138.0,4.0,0.0,142.0,0.0,63.0,15.0,5.0,0.0,21.0
Toivakka,2017,0.0,0.0,0.0,0.0,5.0,70.0,46.0,12.0,250.0,52.0,0.0,5.0,4.0,6.0,39.0,8.0,0.0,1581.0,135.0,4.0,0.0,105.0,0.0,55.0,13.0,5.0,0.0,15.0
Toivakka,2018,19.53846153846154,358.84615384615387,0.0,49.53846153846154,5.0,38.27272727272727,24.23076923076923,7.2,243.15384615384616,30.53846153846154,0.0,5.0,4.0,6.0,24.083333333333332,12.0,16.846153846153847,817.9230769230769,32.23076923076923,4.0,47.46153846153846,63.0,129.3846153846154,22.23076923076923,16.0,5.0,35.0,16.0
Toivakka,2019,19.153846153846153,341.2307692307692,3.75,57.69230769230769,5.0,37.166666666666664,25.076923076923077,7.0,241.30769230769232,34.69230769230769,0.0,5.0,4.0,6.0,26.23076923076923,7.0,21.0,825.6923076923077,33.61538461538461,4.0,48.15384615384615,69.76923076923077,121.6923076923077,21.76923076923077,9.5,5.0,39.30769230769231,13.0
Toivakka,2020,23.153846153846153,362.9230769230769,4.3076923076923075,59.0,5.0,31.2,32.84615384615385,7.461538461538462,239.84615384615384,38.84615384615385,0.0,5.0,4.0,6.0,27.166666666666668,7.0,27.53846153846154,810.6153846153846,34.30769230769231,0.0,53.84615384615385,74.6923076923077,137.07692307692307,23.846153846153847,7.5,5.0,39.69230769230769,11.0
Toivakka,2021,22.0,354.0769230769231,4.0,61.46153846153846,5.0,25.166666666666668,36.61538461538461,7.2727272727272725,234.76923076923077,36.53846153846154,0.0,5.0,4.0,6.0,27.384615384615383,12.0,26.23076923076923,816.0769230769231,36.23076923076923,5.0,52.61538461538461,71.76923076923077,135.84615384615384,18.076923076923077,19.0,5.0,44.07692307692308,20.0
Toivakka,2022,19.0,351.7692307692308,4.0,60.38461538461539,5.0,44.333333333333336,45.92307692307692,8.153846153846153,229.23076923076923,25.53846153846154,0.0,5.0,4.0,6.0,26.272727272727273,9.0,23.307692307692307,844.6923076923077,48.46153846153846,4.0,54.53846153846154,63.0,137.07692307692307,23.615384615384617,15.0,5.0,43.46153846153846,11.5
Toivakka,2023,16.615384615384617,353.61538461538464,4.0,62.69230769230769,6.0,55.833333333333336,47.30769230769231,11.076923076923077,223.0,25.76923076923077,0.0,4.0,4.0,6.0,29.0,9.0,20.076923076923077,839.9230769230769,41.30769230769231,4.0,54.53846153846154,56.84615384615385,138.92307692307693,18.76923076923077,10.0,5.0,38.46153846153846,14.0
Toivakka,2024,14.75,338.25,4.0,67.75,6.0,43.857142857142854,45.0,9.375,221.5,12.0,0.0,4.0,4.0,6.0,29.857142857142858,9.0,21.875,730.25,30.625,4.0,51.375,50.0,130.75,20.5,4.0,5.0,40.375,14.0
Tornio,2008,14.75,0.0,0.0,0.0,37.0,420.0,266.0,167.0,2676.0,527.0,0.0,4.0,55.0,6.0,1438.0,9.0,21.875,15993.0,1446.0,43.0,51.375,1264.0,0.0,689.0,81.0,5.0,0.0,261.0
Tornio,2009,0.0,0.0,0.0,0.0,41.0,442.0,295.0,154.0,2649.0,525.0,0.0,4.0,39.0,10.0,1379.0,9.0,21.875,15918.0,1406.0,53.0,51.375,1378.0,0.0,678.0,94.0,5.0,0.0,281.0
Tornio,2010,0.0,0.0,0.0,0.0,37.0,459.0,317.0,196.0,2636.0,568.0,0.0,4.0,19.0,20.0,1399.0,9.0,21.875,16135.0,1303.0,60.0,51.375,1377.0,0.0,702.0,75.0,5.0,0.0,277.0
Tornio,2011,0.0,0.0,0.0,0.0,38.0,428.0,308.0,174.0,2566.0,567.0,0.0,4.0,17.0,28.0,1342.0,9.0,21.875,16233.0,1209.0,71.0,0.0,1341.0,0.0,733.0,77.0,5.0,0.0,287.0
Tornio,2012,0.0,0.0,0.0,0.0,36.0,450.0,292.0,169.0,2514.0,584.0,0.0,4.0,17.0,22.0,1339.0,9.0,21.875,16322.0,1263.0,59.0,0.0,1332.0,0.0,690.0,122.0,5.0,0.0,231.0
Tornio,2013,0.0,0.0,0.0,0.0,27.0,426.0,331.0,188.0,2475.0,549.0,0.0,4.0,17.0,26.0,1264.0,9.0,21.875,16360.0,1178.0,52.0,0.0,1368.0,0.0,628.0,89.0,5.0,0.0,247.0
Tornio,2014,0.0,0.0,0.0,0.0,37.0,425.0,378.0,221.0,2425.0,518.0,0.0,4.0,8.0,27.0,1215.0,9.0,21.875,16216.0,1156.0,46.0,0.0,1527.0,0.0,628.0,115.0,5.0,0.0,222.0
Tornio,2015,0.0,0.0,0.0,0.0,33.0,376.0,359.0,200.0,2422.0,499.0,0.0,4.0,11.0,27.0,1156.0,9.0,21.875,15936.0,1143.0,46.0,0.0,1584.0,0.0,621.0,98.0,5.0,0.0,231.0
Tornio,2016,0.0,0.0,0.0,0.0,31.0,357.0,307.0,162.0,2396.0,463.0,0.0,4.0,6.0,31.0,992.0,9.0,21.875,13967.0,1099.0,46.0,0.0,1547.0,0.0,616.0,119.0,5.0,0.0,212.0
Tornio,2017,0.0,0.0,0.0,0.0,34.0,367.0,291.0,122.0,2349.0,468.0,0.0,4.0,8.0,30.0,949.0,16.0,0.0,13894.0,1154.0,31.0,0.0,1459.0,0.0,579.0,122.0,5.0,0.0,189.0
Tornio,2018,261.6923076923077,2353.846153846154,9.666666666666666,742.3076923076923,8.333333333333334,146.91666666666666,158.92307692307693,47.15384615384615,2239.6153846153848,243.53846153846155,0.0,26.0,8.0,10.0,593.3076923076923,13.75,393.53846153846155,6505.153846153846,300.3076923076923,12.23076923076923,335.84615384615387,847.2307692307693,1128.7692307692307,218.92307692307693,20.692307692307693,5.0,1037.0,29.307692307692307
Tornio,2019,248.30769230769232,2334.230769230769,10.384615384615385,739.0769230769231,9.2,133.83333333333334,171.53846153846155,53.84615384615385,2192.230769230769,234.23076923076923,0.0,17.333333333333332,8.0,7.5,604.5384615384615,11.88888888888889,368.2307692307692,6569.846153846154,326.6923076923077,14.0,349.0,758.8461538461538,1111.076923076923,220.46153846153845,20.727272727272727,5.0,988.3846153846154,29.23076923076923
Tornio,2020,272.6923076923077,2524.076923076923,11.615384615384615,750.8461538461538,12.5,132.6,174.92307692307693,53.69230769230769,2160.846153846154,252.23076923076923,0.0,21.666666666666668,8.0,6.0,639.3846153846154,13.25,469.6923076923077,6369.615384615385,327.2307692307692,18.384615384615383,433.2307692307692,848.8461538461538,1242.076923076923,209.07692307692307,20.166666666666668,5.0,1015.5384615384615,30.307692307692307
Tornio,2021,276.0769230769231,2504.3076923076924,6.230769230769231,746.8461538461538,8.857142857142858,113.0,226.0,72.53846153846153,2136.076923076923,227.84615384615384,0.0,29.666666666666668,8.0,6.0,593.4615384615385,11.25,451.46153846153845,6490.846153846154,403.61538461538464,19.23076923076923,443.46153846153845,783.1538461538462,1257.076923076923,195.15384615384616,18.53846153846154,5.0,1008.0,24.23076923076923
Tornio,2022,271.6923076923077,2443.0,6.230769230769231,721.3076923076923,9.571428571428571,139.5,247.92307692307693,87.07692307692308,2105.769230769231,193.46153846153845,0.0,19.0,4.0,6.0,560.5384615384615,12.2,412.0769230769231,6681.846153846154,678.0769230769231,21.076923076923077,442.46153846153845,640.3076923076923,1241.923076923077,189.46153846153845,21.272727272727273,5.0,935.1538461538462,24.53846153846154
Tornio,2023,258.7692307692308,2395.0,6.230769230769231,703.4615384615385,12.0,176.16666666666666,255.46153846153845,92.76923076923077,2062.6923076923076,169.0,0.0,20.0,10.25,6.0,518.0,13.666666666666666,367.9230769230769,6685.692307692308,400.46153846153845,24.307692307692307,453.6923076923077,580.8461538461538,1225.8461538461538,180.30769230769232,21.666666666666668,5.666666666666667,890.3846153846154,22.384615384615383
Tornio,2024,255.375,2353.5,6.230769230769231,734.75,6.333333333333333,158.0,257.625,93.0,2019.5,136.5,0.0,12.0,10.2,6.0,439.25,4.8,340.25,5837.0,269.0,26.125,461.625,544.375,1179.5,175.125,7.166666666666667,5.666666666666667,952.75,14.625
Turku,2008,255.375,0.0,0.0,0.0,43.0,913.0,3101.0,1322.0,16452.0,3882.0,0.0,12.0,361.0,6.0,18760.0,4.8,340.25,138954.0,11195.0,810.0,461.625,10155.0,0.0,4349.0,589.0,5.666666666666667,0.0,1870.0
Turku,2009,0.0,0.0,0.0,0.0,42.0,873.0,3032.0,1378.0,16368.0,4108.0,0.0,12.0,312.0,191.0,19131.0,4.8,340.25,139663.0,10743.0,809.0,461.625,10971.0,0.0,4548.0,671.0,5.666666666666667,0.0,1848.0
