year,municipality,type_of_debt,mean_debt_euro
2004,Uurainen,Housing loans,23246
2004,Jämsä,Housing loans,18448
2004,Kuhmoinen,Housing loans,10034
2004,Keuruu,Housing loans,15900
2004,Multia,Housing loans,12582
2004,Kannonkoski,Housing loans,9783
2004,Karstula,Housing loans,13282
2004,Kinnula,Housing loans,12732
2004,Kivijärvi,Housing loans,7998
2004,Kyyjärvi,Housing loans,9839
2004,Pihtipudas,Housing loans,12574
2004,Saarijärvi,Housing loans,16290
2004,Viitasaari,Housing loans,13650
2004,Konnevesi,Housing loans,15723
2004,Äänekoski,Housing loans,21170
2004,Alajärvi,Housing loans,13938
2004,Evijärvi,Housing loans,14576
2004,Lappajärvi,Housing loans,11361
2004,Soini,Housing loans,10983
2004,Vimpeli,Housing loans,15200
2004,Alavus,Housing loans,15172
2004,Kuortane,Housing loans,12159
2004,Ähtäri,Housing loans,15799
2004,Ilmajoki,Housing loans,21758
2004,Kauhava,Housing loans,15659
2004,Kurikka,Housing loans,15637
2004,Lapua,Housing loans,21005
2004,Seinäjoki,Housing loans,26760
2004,Isojoki,Housing loans,9054
2004,Karijoki,Housing loans,11665
2004,Kauhajoki,Housing loans,19406
2004,Teuva,Housing loans,12373
2004,Kruunupyy,Housing loans,21227
2004,Luoto,Housing loans,39670
2004,Pedersören kunta,Housing loans,29743
2004,Pietarsaari,Housing loans,27637
2004,Uusikaarlepyy,Housing loans,17899
2004,Isokyrö,Housing loans,18300
2004,Laihia,Housing loans,25824
2004,Kaskinen,Housing loans,18517
2004,Kristiinankaupunki,Housing loans,15156
2004,Närpiö,Housing loans,14087
2004,Korsnäs,Housing loans,15236
2004,Maalahti,Housing loans,21031
2004,Mustasaari,Housing loans,33642
2004,Vaasa,Housing loans,23830
2004,Vöyri,Housing loans,18281
2004,Hirvensalmi,Housing loans,13095
2004,Kangasniemi,Housing loans,13041
2004,Mikkeli,Housing loans,21832
2004,Mäntyharju,Housing loans,13702
2004,Pertunmaa,Housing loans,11186
2004,Puumala,Housing loans,12617
2004,Joroinen,Housing loans,16828
2004,Juva,Housing loans,14626
2004,Pieksämäki,Housing loans,12415
2004,Enonkoski,Housing loans,13836
2004,Heinävesi,Housing loans,10401
2004,Rantasalmi,Housing loans,13883
2004,Savonlinna,Housing loans,17100
2004,Sulkava,Housing loans,10127
2004,Kaavi,Housing loans,10809
2004,Rautavaara,Housing loans,6763
2004,Tuusniemi,Housing loans,10992
2004,Kuopio,Housing loans,20477
2004,Siilinjärvi,Housing loans,30911
2004,Rautalampi,Housing loans,12312
2004,Suonenjoki,Housing loans,13153
2004,Tervo,Housing loans,9924
2004,Vesanto,Housing loans,7735
2004,Leppävirta,Housing loans,18789
2004,Varkaus,Housing loans,18403
2004,Iisalmi,Housing loans,18414
2004,Keitele,Housing loans,12917
2004,Kiuruvesi,Housing loans,11639
2004,Lapinlahti,Housing loans,16858
2004,Pielavesi,Housing loans,11876
2004,Sonkajärvi,Housing loans,12337
2004,Vieremä,Housing loans,13373
2004,Ilomantsi,Housing loans,7525
2004,Joensuu,Housing loans,17775
2004,Juuka,Housing loans,8968
2004,Kontiolahti,Housing loans,34450
2004,Liperi,Housing loans,19786
2004,Outokumpu,Housing loans,10830
2004,Polvijärvi,Housing loans,9679
2004,Kitee,Housing loans,13190
2004,Rääkkylä,Housing loans,9295
2004,Tohmajärvi,Housing loans,10301
2004,Lieksa,Housing loans,8544
2004,Nurmes,Housing loans,7473
2004,Halsua,Housing loans,9938
2004,Kaustinen,Housing loans,17267
2004,Lestijärvi,Housing loans,11099
2004,Perho,Housing loans,11018
2004,Toholampi,Housing loans,15852
2004,Veteli,Housing loans,13874
2004,Kannus,Housing loans,23924
2004,Kokkola,Housing loans,26734
2004,Haapavesi,Housing loans,16955
2004,Pyhäntä,Housing loans,12292
2004,Siikalatva,Housing loans,11988
2004,Kuusamo,Housing loans,18939
2004,Taivalkoski,Housing loans,10926
2004,Haapajärvi,Housing loans,18909
2004,Kärsämäki,Housing loans,11433
2004,Nivala,Housing loans,22080
2004,Pyhäjärvi,Housing loans,11990
2004,Reisjärvi,Housing loans,13918
2004,Hailuoto,Housing loans,14321
2004,Kempele,Housing loans,46904
2004,Liminka,Housing loans,49902
2004,Lumijoki,Housing loans,21631
2004,Muhos,Housing loans,29529
2004,Oulu,Housing loans,27746
2004,Tyrnävä,Housing loans,36212
2004,Ii,Housing loans,23287
2004,Pudasjärvi,Housing loans,11611
2004,Utajärvi,Housing loans,15620
2004,Vaala,Housing loans,11099
2004,Pyhäjoki,Housing loans,16023
2004,Raahe,Housing loans,20510
2004,Siikajoki,Housing loans,15524
2004,Alavieska,Housing loans,14548
2004,Kalajoki,Housing loans,21750
2004,Merijärvi,Housing loans,13516
2004,Oulainen,Housing loans,23538
2004,Sievi,Housing loans,23672
2004,Ylivieska,Housing loans,24376
2004,Kajaani,Housing loans,20615
2004,Paltamo,Housing loans,11603
2004,Ristijärvi,Housing loans,6474
2004,Sotkamo,Housing loans,19107
2004,Hyrynsalmi,Housing loans,8061
2004,Kuhmo,Housing loans,11228
2004,Puolanka,Housing loans,8528
2004,Suomussalmi,Housing loans,10746
2004,Kemijärvi,Housing loans,9402
2004,Pelkosenniemi,Housing loans,8243
2004,Posio,Housing loans,7836
2004,Salla,Housing loans,7665
2004,Savukoski,Housing loans,7826
2004,Kemi,Housing loans,15641
2004,Keminmaa,Housing loans,23908
2004,Simo,Housing loans,13697
2004,Tervola,Housing loans,10954
2004,Tornio,Housing loans,24449
2004,Inari,Housing loans,13065
2004,Sodankylä,Housing loans,13988
2004,Utsjoki,Housing loans,13567
2004,Ranua,Housing loans,10675
2004,Rovaniemi,Housing loans,21528
2004,Pello,Housing loans,11753
2004,Ylitornio,Housing loans,13090
2004,Enontekiö,Housing loans,13923
2004,Kittilä,Housing loans,16174
2004,Kolari,Housing loans,12267
2004,Muonio,Housing loans,16770
2004,Maarianhamina - Mariehamn,Housing loans,29151
2004,Eckerö,Housing loans,27284
2004,Finström,Housing loans,36133
2004,Geta,Housing loans,24087
2004,Hammarland,Housing loans,34677
2004,Jomala,Housing loans,49904
2004,Lemland,Housing loans,51768
2004,Lumparland,Housing loans,37077
2004,Saltvik,Housing loans,33026
2004,Sund,Housing loans,30637
2004,Brändö,Housing loans,13050
2004,Föglö,Housing loans,18200
2004,Kumlinge,Housing loans,12971
2004,Kökar,Housing loans,12922
2004,Sottunga,Housing loans,7719
2004,Vårdö,Housing loans,20373
2005,Espoo,Housing loans,45922
2005,Helsinki,Housing loans,27323
2005,Hyvinkää,Housing loans,33631
2005,Järvenpää,Housing loans,43736
2005,Karkkila,Housing loans,30393
2005,Kauniainen,Housing loans,59597
2005,Kerava,Housing loans,35342
2005,Kirkkonummi,Housing loans,58499
2005,Lohja,Housing loans,35135
2005,Mäntsälä,Housing loans,45837
2005,Nurmijärvi,Housing loans,56610
2005,Pornainen,Housing loans,60844
2005,Sipoo,Housing loans,50340
2005,Siuntio,Housing loans,60130
2005,Tuusula,Housing loans,53282
2005,Vantaa,Housing loans,35593
2005,Vihti,Housing loans,51090
2005,Lapinjärvi,Housing loans,16272
2005,Loviisa,Housing loans,23949
2005,Askola,Housing loans,42299
2005,Myrskylä,Housing loans,19148
2005,Porvoo,Housing loans,39026
2005,Pukkila,Housing loans,31132
2005,Hanko,Housing loans,28344
2005,Inkoo,Housing loans,46103
2005,Raasepori,Housing loans,29252
2005,Aura,Housing loans,35994
2005,Koski Tl,Housing loans,16688
2005,Loimaa,Housing loans,17519
2005,Marttila,Housing loans,21000
2005,Oripää,Housing loans,21475
2005,Pöytyä,Housing loans,22521
2005,Salo,Housing loans,28632
2005,Somero,Housing loans,18709
2005,Kaarina,Housing loans,45923
2005,Lieto,Housing loans,43416
2005,Masku,Housing loans,52664
2005,Mynämäki,Housing loans,28778
2005,Naantali,Housing loans,37973
2005,Nousiainen,Housing loans,43410
2005,Paimio,Housing loans,32498
2005,Raisio,Housing loans,34607
2005,Rusko,Housing loans,52637
2005,Sauvo,Housing loans,28444
2005,Turku,Housing loans,20671
2005,Kustavi,Housing loans,15113
2005,Laitila,Housing loans,23333
2005,Pyhäranta,Housing loans,21760
2005,Taivassalo,Housing loans,18519
2005,Uusikaupunki,Housing loans,20064
2005,Vehmaa,Housing loans,20408
2005,Kemiönsaari,Housing loans,19214
2005,Parainen,Housing loans,32702
2005,Forssa,Housing loans,20882
2005,Humppila,Housing loans,20097
2005,Jokioinen,Housing loans,25108
2005,Tammela,Housing loans,24409
2005,Ypäjä,Housing loans,16802
2005,Hattula,Housing loans,38320
2005,Hämeenlinna,Housing loans,28267
2005,Janakkala,Housing loans,32395
2005,Hausjärvi,Housing loans,37685
2005,Loppi,Housing loans,32870
2005,Riihimäki,Housing loans,29582
2005,Asikkala,Housing loans,24881
2005,Hartola,Housing loans,12765
2005,Heinola,Housing loans,19508
2005,Hollola,Housing loans,34049
2005,Kärkölä,Housing loans,23516
2005,Lahti,Housing loans,24549
2005,Orimattila,Housing loans,24694
2005,Padasjoki,Housing loans,14567
2005,Sysmä,Housing loans,12370
2005,Hamina,Housing loans,22761
2005,Kotka,Housing loans,21558
2005,Miehikkälä,Housing loans,11361
2005,Pyhtää,Housing loans,26593
2005,Virolahti,Housing loans,15319
2005,Iitti,Housing loans,18085
2005,Kouvola,Housing loans,20112
2005,Imatra,Housing loans,21322
2005,Parikkala,Housing loans,11646
2005,Rautjärvi,Housing loans,13045
2005,Ruokolahti,Housing loans,21486
2005,Lappeenranta,Housing loans,23905
2005,Lemi,Housing loans,28984
2005,Luumäki,Housing loans,17390
2005,Savitaipale,Housing loans,13861
2005,Taipalsaari,Housing loans,38279
2005,Jämijärvi,Housing loans,14369
2005,Kankaanpää,Housing loans,18063
2005,Karvia,Housing loans,11338
2005,Siikainen,Housing loans,9572
2005,Harjavalta,Housing loans,17578
2005,Huittinen,Housing loans,19687
2005,Kokemäki,Housing loans,15739
2005,Merikarvia,Housing loans,13419
2005,Nakkila,Housing loans,22145
2005,Pomarkku,Housing loans,12734
2005,Pori,Housing loans,22688
2005,Ulvila,Housing loans,26746
2005,Eura,Housing loans,19020
2005,Eurajoki,Housing loans,25914
2005,Rauma,Housing loans,25106
2005,Säkylä,Housing loans,19321
2005,Akaa,Housing loans,29585
2005,Urjala,Housing loans,16279
2005,Valkeakoski,Housing loans,24406
2005,Punkalaidun,Housing loans,9546
2005,Sastamala,Housing loans,19247
2005,Ikaalinen,Housing loans,18916
2005,Kihniö,Housing loans,13052
2005,Parkano,Housing loans,14683
2005,Hämeenkyrö,Housing loans,26339
2005,Kangasala,Housing loans,39137
2005,Lempäälä,Housing loans,43616
2005,Nokia,Housing loans,37303
2005,Orivesi,Housing loans,21980
2005,Pirkkala,Housing loans,47148
2005,Pälkäne,Housing loans,25503
2005,Tampere,Housing loans,24269
2005,Vesilahti,Housing loans,39853
2005,Ylöjärvi,Housing loans,42042
2005,Juupajoki,Housing loans,20902
2005,Mänttä-Vilppula,Housing loans,15583
2005,Ruovesi,Housing loans,18714
2005,Virrat,Housing loans,14035
2005,Joutsa,Housing loans,15091
2005,Luhanka,Housing loans,10558
2005,Hankasalmi,Housing loans,14820
2005,Jyväskylä,Housing loans,27085
2005,Laukaa,Housing loans,34135
2005,Muurame,Housing loans,44595
2005,Petäjävesi,Housing loans,22248
2005,Toivakka,Housing loans,21448
2005,Uurainen,Housing loans,26694
2005,Jämsä,Housing loans,20941
2005,Kuhmoinen,Housing loans,11297
2005,Keuruu,Housing loans,18285
2005,Multia,Housing loans,13616
2005,Kannonkoski,Housing loans,10967
2005,Karstula,Housing loans,14459
2005,Kinnula,Housing loans,13720
2005,Kivijärvi,Housing loans,8128
2005,Kyyjärvi,Housing loans,9479
2005,Pihtipudas,Housing loans,14683
2005,Saarijärvi,Housing loans,17385
2005,Viitasaari,Housing loans,14793
2005,Konnevesi,Housing loans,17123
2005,Äänekoski,Housing loans,24035
2005,Alajärvi,Housing loans,14679
2005,Evijärvi,Housing loans,16372
2005,Lappajärvi,Housing loans,12787
2005,Soini,Housing loans,11586
2005,Vimpeli,Housing loans,16150
2005,Alavus,Housing loans,17378
2005,Kuortane,Housing loans,14253
2005,Ähtäri,Housing loans,18417
2005,Ilmajoki,Housing loans,24806
2005,Kauhava,Housing loans,17802
2005,Kurikka,Housing loans,17542
2005,Lapua,Housing loans,23313
2005,Seinäjoki,Housing loans,30833
2005,Isojoki,Housing loans,10226
2005,Karijoki,Housing loans,12195
2005,Kauhajoki,Housing loans,22115
2005,Teuva,Housing loans,13394
2005,Kruunupyy,Housing loans,23567
2005,Luoto,Housing loans,47733
2005,Pedersören kunta,Housing loans,34128
2005,Pietarsaari,Housing loans,31396
2005,Uusikaarlepyy,Housing loans,20728
2005,Isokyrö,Housing loans,20841
2005,Laihia,Housing loans,29930
2005,Kaskinen,Housing loans,20475
2005,Kristiinankaupunki,Housing loans,16735
2005,Närpiö,Housing loans,15193
2005,Korsnäs,Housing loans,16158
2005,Maalahti,Housing loans,23338
2005,Mustasaari,Housing loans,38296
2005,Vaasa,Housing loans,26645
2005,Vöyri,Housing loans,20005
2005,Hirvensalmi,Housing loans,16083
2005,Kangasniemi,Housing loans,14147
2005,Mikkeli,Housing loans,24774
2005,Mäntyharju,Housing loans,15503
2005,Pertunmaa,Housing loans,13078
2005,Puumala,Housing loans,13653
2005,Joroinen,Housing loans,18301
2005,Juva,Housing loans,16848
2005,Pieksämäki,Housing loans,13508
2005,Enonkoski,Housing loans,16043
2005,Heinävesi,Housing loans,12250
2005,Rantasalmi,Housing loans,14512
2005,Savonlinna,Housing loans,19237
2005,Sulkava,Housing loans,11051
2005,Kaavi,Housing loans,12466
2005,Rautavaara,Housing loans,6690
2005,Tuusniemi,Housing loans,12411
2005,Kuopio,Housing loans,24067
2005,Siilinjärvi,Housing loans,35718
2005,Rautalampi,Housing loans,13613
2005,Suonenjoki,Housing loans,14820
2005,Tervo,Housing loans,11081
2005,Vesanto,Housing loans,8233
2005,Leppävirta,Housing loans,21636
2005,Varkaus,Housing loans,20789
2005,Iisalmi,Housing loans,20267
2005,Keitele,Housing loans,13871
2005,Kiuruvesi,Housing loans,12899
2005,Lapinlahti,Housing loans,18987
2005,Pielavesi,Housing loans,13122
2005,Sonkajärvi,Housing loans,13138
2005,Vieremä,Housing loans,14686
2005,Ilomantsi,Housing loans,7980
2005,Joensuu,Housing loans,20363
2005,Juuka,Housing loans,9403
2005,Kontiolahti,Housing loans,39826
2005,Liperi,Housing loans,23895
2005,Outokumpu,Housing loans,11967
2005,Polvijärvi,Housing loans,11966
2005,Kitee,Housing loans,14906
2005,Rääkkylä,Housing loans,9780
2005,Tohmajärvi,Housing loans,11655
2005,Lieksa,Housing loans,8711
2005,Nurmes,Housing loans,7927
2005,Halsua,Housing loans,9959
2005,Kaustinen,Housing loans,19642
2005,Lestijärvi,Housing loans,11303
2005,Perho,Housing loans,13425
2005,Toholampi,Housing loans,17929
2005,Veteli,Housing loans,14072
2005,Kannus,Housing loans,25880
2005,Kokkola,Housing loans,30566
2005,Haapavesi,Housing loans,18326
2005,Pyhäntä,Housing loans,13242
2005,Siikalatva,Housing loans,13618
2005,Kuusamo,Housing loans,21483
2005,Taivalkoski,Housing loans,11811
2005,Haapajärvi,Housing loans,21138
2005,Kärsämäki,Housing loans,12434
2005,Nivala,Housing loans,25388
2005,Pyhäjärvi,Housing loans,13680
2005,Reisjärvi,Housing loans,15715
2005,Hailuoto,Housing loans,16697
2005,Kempele,Housing loans,52015
2005,Liminka,Housing loans,59722
2005,Lumijoki,Housing loans,26945
2005,Muhos,Housing loans,33353
2005,Oulu,Housing loans,32090
2005,Tyrnävä,Housing loans,43028
2005,Ii,Housing loans,27055
2005,Pudasjärvi,Housing loans,12757
2005,Utajärvi,Housing loans,18066
2005,Vaala,Housing loans,12318
2005,Pyhäjoki,Housing loans,17828
2005,Raahe,Housing loans,22723
2005,Siikajoki,Housing loans,17389
2005,Alavieska,Housing loans,17146
2005,Kalajoki,Housing loans,25312
2005,Merijärvi,Housing loans,14696
2005,Oulainen,Housing loans,25801
2005,Sievi,Housing loans,26614
2005,Ylivieska,Housing loans,28739
2005,Kajaani,Housing loans,22806
2005,Paltamo,Housing loans,12534
2005,Ristijärvi,Housing loans,7925
2005,Sotkamo,Housing loans,22537
2005,Hyrynsalmi,Housing loans,7844
2005,Kuhmo,Housing loans,12362
2005,Puolanka,Housing loans,9238
2005,Suomussalmi,Housing loans,11536
2005,Kemijärvi,Housing loans,9189
2005,Pelkosenniemi,Housing loans,8622
2005,Posio,Housing loans,8317
2005,Salla,Housing loans,7867
2005,Savukoski,Housing loans,8319
2005,Kemi,Housing loans,17800
2005,Keminmaa,Housing loans,28060
2005,Simo,Housing loans,15962
2005,Tervola,Housing loans,11610
2005,Tornio,Housing loans,28137
2005,Inari,Housing loans,14241
2005,Sodankylä,Housing loans,14547
2005,Utsjoki,Housing loans,13997
2005,Ranua,Housing loans,11292
2005,Rovaniemi,Housing loans,24474
2005,Pello,Housing loans,12199
2005,Ylitornio,Housing loans,13871
2005,Enontekiö,Housing loans,13543
2005,Kittilä,Housing loans,18562
2005,Kolari,Housing loans,13277
2005,Muonio,Housing loans,18665
2005,Maarianhamina - Mariehamn,Housing loans,30902
2005,Eckerö,Housing loans,30181
2005,Finström,Housing loans,39661
2005,Geta,Housing loans,27416
2005,Hammarland,Housing loans,37368
2005,Jomala,Housing loans,56510
2005,Lemland,Housing loans,54249
2005,Lumparland,Housing loans,44670
2005,Saltvik,Housing loans,37043
2005,Sund,Housing loans,35454
2005,Brändö,Housing loans,13503
2005,Föglö,Housing loans,21408
2005,Kumlinge,Housing loans,11831
2005,Kökar,Housing loans,14492
2005,Sottunga,Housing loans,10116
2005,Vårdö,Housing loans,22248
2006,Espoo,Housing loans,50409
2006,Helsinki,Housing loans,30019
2006,Hyvinkää,Housing loans,37725
2006,Järvenpää,Housing loans,47597
2006,Karkkila,Housing loans,34609
2006,Kauniainen,Housing loans,63282
2006,Kerava,Housing loans,40331
2006,Kirkkonummi,Housing loans,64832
2006,Lohja,Housing loans,40247
2006,Mäntsälä,Housing loans,52387
2006,Nurmijärvi,Housing loans,63612
2006,Pornainen,Housing loans,70274
2006,Sipoo,Housing loans,57548
2006,Siuntio,Housing loans,70395
2006,Tuusula,Housing loans,58600
2006,Vantaa,Housing loans,39824
2006,Vihti,Housing loans,57605
2006,Lapinjärvi,Housing loans,19734
2006,Loviisa,Housing loans,27409
2006,Askola,Housing loans,48194
2006,Myrskylä,Housing loans,21915
2006,Porvoo,Housing loans,44281
2006,Pukkila,Housing loans,33335
2006,Hanko,Housing loans,31439
2006,Inkoo,Housing loans,52387
2006,Raasepori,Housing loans,32920
2006,Aura,Housing loans,40544
2006,Koski Tl,Housing loans,18136
2006,Loimaa,Housing loans,18965
2006,Marttila,Housing loans,24150
2006,Oripää,Housing loans,21263
2006,Pöytyä,Housing loans,25528
2006,Salo,Housing loans,31989
2006,Somero,Housing loans,21278
2006,Kaarina,Housing loans,51176
2006,Lieto,Housing loans,48384
2006,Masku,Housing loans,58301
2006,Mynämäki,Housing loans,31861
2006,Naantali,Housing loans,41548
2006,Nousiainen,Housing loans,50100
2006,Paimio,Housing loans,37059
2006,Raisio,Housing loans,38315
2006,Rusko,Housing loans,57498
2006,Sauvo,Housing loans,32174
2006,Turku,Housing loans,23250
2006,Kustavi,Housing loans,17553
2006,Laitila,Housing loans,25222
2006,Pyhäranta,Housing loans,26767
2006,Taivassalo,Housing loans,21721
2006,Uusikaupunki,Housing loans,21906
2006,Vehmaa,Housing loans,22880
2006,Kemiönsaari,Housing loans,22365
2006,Parainen,Housing loans,36080
2006,Forssa,Housing loans,23201
2006,Humppila,Housing loans,22627
2006,Jokioinen,Housing loans,28672
2006,Tammela,Housing loans,28047
2006,Ypäjä,Housing loans,19235
2006,Hattula,Housing loans,43126
2006,Hämeenlinna,Housing loans,31168
2006,Janakkala,Housing loans,37047
2006,Hausjärvi,Housing loans,43077
2006,Loppi,Housing loans,37628
2006,Riihimäki,Housing loans,32932
2006,Asikkala,Housing loans,28053
2006,Hartola,Housing loans,14300
2006,Heinola,Housing loans,21196
2006,Hollola,Housing loans,37808
2006,Kärkölä,Housing loans,27396
2006,Lahti,Housing loans,27373
2006,Orimattila,Housing loans,28331
2006,Padasjoki,Housing loans,15135
2006,Sysmä,Housing loans,13327
2006,Hamina,Housing loans,24900
2006,Kotka,Housing loans,24280
2006,Miehikkälä,Housing loans,12820
2006,Pyhtää,Housing loans,31024
2006,Virolahti,Housing loans,16512
2006,Iitti,Housing loans,19638
2006,Kouvola,Housing loans,22371
2006,Imatra,Housing loans,23160
2006,Parikkala,Housing loans,11850
2006,Rautjärvi,Housing loans,13645
2006,Ruokolahti,Housing loans,23841
2006,Lappeenranta,Housing loans,26777
2006,Lemi,Housing loans,31423
2006,Luumäki,Housing loans,19034
2006,Savitaipale,Housing loans,15794
