year,municipality,type_of_debt,mean_debt_euro
2018,Brändö,Debts total,48817
2018,Föglö,Debts total,55224
2018,Kumlinge,Debts total,52897
2018,Kökar,Debts total,50595
2018,Sottunga,Debts total,55101
2018,Vårdö,Debts total,75986
2019,Espoo,Debts total,84687
2019,Helsinki,Debts total,65402
2019,Hyvinkää,Debts total,56005
2019,Järvenpää,Debts total,66335
2019,Karkkila,Debts total,47839
2019,Kauniainen,Debts total,150661
2019,Kerava,Debts total,52391
2019,Kirkkonummi,Debts total,89599
2019,Lohja,Debts total,59957
2019,Mäntsälä,Debts total,79612
2019,Nurmijärvi,Debts total,87024
2019,Pornainen,Debts total,98630
2019,Sipoo,Debts total,99908
2019,Siuntio,Debts total,94590
2019,Tuusula,Debts total,86484
2019,Vantaa,Debts total,60622
2019,Vihti,Debts total,80999
2019,Lapinjärvi,Debts total,55938
2019,Loviisa,Debts total,51493
2019,Askola,Debts total,83979
2019,Myrskylä,Debts total,56230
2019,Porvoo,Debts total,74144
2019,Pukkila,Debts total,66205
2019,Hanko,Debts total,47921
2019,Inkoo,Debts total,81956
2019,Raasepori,Debts total,54664
2019,Aura,Debts total,71436
2019,Koski Tl,Debts total,55530
2019,Loimaa,Debts total,44290
2019,Marttila,Debts total,63300
2019,Oripää,Debts total,55107
2019,Pöytyä,Debts total,60280
2019,Salo,Debts total,46972
2019,Somero,Debts total,51591
2019,Kaarina,Debts total,80710
2019,Lieto,Debts total,85128
2019,Masku,Debts total,95772
2019,Mynämäki,Debts total,62278
2019,Naantali,Debts total,74133
2019,Nousiainen,Debts total,80835
2019,Paimio,Debts total,69503
2019,Raisio,Debts total,58033
2019,Rusko,Debts total,103872
2019,Sauvo,Debts total,79117
2019,Turku,Debts total,43146
2019,Kustavi,Debts total,46590
2019,Laitila,Debts total,49766
2019,Pyhäranta,Debts total,48253
2019,Taivassalo,Debts total,57526
2019,Uusikaupunki,Debts total,42800
2019,Vehmaa,Debts total,56542
2019,Kemiönsaari,Debts total,53736
2019,Parainen,Debts total,68924
2019,Forssa,Debts total,31986
2019,Humppila,Debts total,41555
2019,Jokioinen,Debts total,54200
2019,Tammela,Debts total,52854
2019,Ypäjä,Debts total,52211
2019,Hattula,Debts total,68745
2019,Hämeenlinna,Debts total,47861
2019,Janakkala,Debts total,57975
2019,Hausjärvi,Debts total,74781
2019,Loppi,Debts total,58546
2019,Riihimäki,Debts total,47464
2019,Asikkala,Debts total,46158
2019,Hartola,Debts total,28317
2019,Heinola,Debts total,28034
2019,Hollola,Debts total,58122
2019,Kärkölä,Debts total,43914
2019,Lahti,Debts total,40921
2019,Orimattila,Debts total,52883
2019,Padasjoki,Debts total,27882
2019,Sysmä,Debts total,34420
2019,Hamina,Debts total,36588
2019,Kotka,Debts total,34826
2019,Miehikkälä,Debts total,30414
2019,Pyhtää,Debts total,61203
2019,Virolahti,Debts total,33839
2019,Iitti,Debts total,41096
2019,Kouvola,Debts total,35518
2019,Imatra,Debts total,29241
2019,Parikkala,Debts total,26036
2019,Rautjärvi,Debts total,22865
2019,Ruokolahti,Debts total,39015
2019,Lappeenranta,Debts total,40949
2019,Lemi,Debts total,60652
2019,Luumäki,Debts total,36120
2019,Savitaipale,Debts total,31391
2019,Taipalsaari,Debts total,69104
2019,Jämijärvi,Debts total,49042
2019,Kankaanpää,Debts total,40882
2019,Karvia,Debts total,46686
2019,Siikainen,Debts total,34487
2019,Harjavalta,Debts total,30156
2019,Huittinen,Debts total,44144
2019,Kokemäki,Debts total,35349
2019,Merikarvia,Debts total,42320
2019,Nakkila,Debts total,44454
2019,Pomarkku,Debts total,36522
2019,Pori,Debts total,42416
2019,Ulvila,Debts total,49221
2019,Eura,Debts total,41979
2019,Eurajoki,Debts total,60439
2019,Rauma,Debts total,45971
2019,Säkylä,Debts total,38116
2019,Akaa,Debts total,52699
2019,Urjala,Debts total,37069
2019,Valkeakoski,Debts total,47287
2019,Punkalaidun,Debts total,34738
2019,Sastamala,Debts total,42236
2019,Ikaalinen,Debts total,41037
2019,Kihniö,Debts total,33985
2019,Parkano,Debts total,33864
2019,Hämeenkyrö,Debts total,53381
2019,Kangasala,Debts total,71546
2019,Lempäälä,Debts total,85022
2019,Nokia,Debts total,64611
2019,Orivesi,Debts total,48311
2019,Pirkkala,Debts total,85742
2019,Pälkäne,Debts total,57405
2019,Tampere,Debts total,45500
2019,Vesilahti,Debts total,83647
2019,Ylöjärvi,Debts total,79059
2019,Juupajoki,Debts total,48741
2019,Mänttä-Vilppula,Debts total,26322
2019,Ruovesi,Debts total,43252
2019,Virrat,Debts total,35335
2019,Joutsa,Debts total,31149
2019,Luhanka,Debts total,38675
2019,Hankasalmi,Debts total,40137
2019,Jyväskylä,Debts total,47450
2019,Laukaa,Debts total,66939
2019,Muurame,Debts total,85302
2019,Petäjävesi,Debts total,54927
2019,Toivakka,Debts total,53716
2019,Uurainen,Debts total,67643
2019,Jämsä,Debts total,33589
2019,Kuhmoinen,Debts total,31818
2019,Keuruu,Debts total,35174
2019,Multia,Debts total,29495
2019,Kannonkoski,Debts total,30996
2019,Karstula,Debts total,31372
2019,Kinnula,Debts total,36883
2019,Kivijärvi,Debts total,28491
2019,Kyyjärvi,Debts total,34205
2019,Pihtipudas,Debts total,36870
2019,Saarijärvi,Debts total,34091
2019,Viitasaari,Debts total,33874
2019,Konnevesi,Debts total,38329
2019,Äänekoski,Debts total,36634
2019,Alajärvi,Debts total,44613
2019,Evijärvi,Debts total,45184
2019,Lappajärvi,Debts total,33372
2019,Soini,Debts total,33820
2019,Vimpeli,Debts total,35294
2019,Alavus,Debts total,43323
2019,Kuortane,Debts total,50161
2019,Ähtäri,Debts total,36382
2019,Ilmajoki,Debts total,71715
2019,Kauhava,Debts total,46475
2019,Kurikka,Debts total,46953
2019,Lapua,Debts total,56640
2019,Seinäjoki,Debts total,60678
2019,Isojoki,Debts total,32893
2019,Karijoki,Debts total,42486
2019,Kauhajoki,Debts total,51042
2019,Teuva,Debts total,38758
2019,Kruunupyy,Debts total,59626
2019,Luoto,Debts total,98658
2019,Pedersören kunta,Debts total,81106
2019,Pietarsaari,Debts total,50994
2019,Uusikaarlepyy,Debts total,59045
2019,Isokyrö,Debts total,54157
2019,Laihia,Debts total,62662
2019,Kaskinen,Debts total,29136
2019,Kristiinankaupunki,Debts total,45659
2019,Närpiö,Debts total,56059
2019,Korsnäs,Debts total,38948
2019,Maalahti,Debts total,57237
2019,Mustasaari,Debts total,76075
2019,Vaasa,Debts total,49407
2019,Vöyri,Debts total,62860
2019,Hirvensalmi,Debts total,42165
2019,Kangasniemi,Debts total,40272
2019,Mikkeli,Debts total,45810
2019,Mäntyharju,Debts total,33305
2019,Pertunmaa,Debts total,30370
2019,Puumala,Debts total,46984
2019,Joroinen,Debts total,38881
2019,Juva,Debts total,39370
2019,Pieksämäki,Debts total,26471
2019,Enonkoski,Debts total,36645
2019,Heinävesi,Debts total,24722
2019,Rantasalmi,Debts total,42174
2019,Savonlinna,Debts total,34262
2019,Sulkava,Debts total,32856
2019,Kaavi,Debts total,25765
2019,Rautavaara,Debts total,16520
2019,Tuusniemi,Debts total,31972
2019,Kuopio,Debts total,51049
2019,Siilinjärvi,Debts total,65858
2019,Rautalampi,Debts total,36959
2019,Suonenjoki,Debts total,33327
2019,Tervo,Debts total,35368
2019,Vesanto,Debts total,31365
2019,Leppävirta,Debts total,42576
2019,Varkaus,Debts total,26759
2019,Iisalmi,Debts total,38212
2019,Keitele,Debts total,31952
2019,Kiuruvesi,Debts total,39294
2019,Lapinlahti,Debts total,42414
2019,Pielavesi,Debts total,37846
2019,Sonkajärvi,Debts total,33725
2019,Vieremä,Debts total,51820
2019,Ilomantsi,Debts total,18990
2019,Joensuu,Debts total,38292
2019,Juuka,Debts total,18311
2019,Kontiolahti,Debts total,70788
2019,Liperi,Debts total,54475
2019,Outokumpu,Debts total,24437
2019,Polvijärvi,Debts total,33512
2019,Kitee,Debts total,24754
2019,Rääkkylä,Debts total,32037
2019,Tohmajärvi,Debts total,30672
2019,Lieksa,Debts total,17760
2019,Nurmes,Debts total,22610
2019,Halsua,Debts total,33070
2019,Kaustinen,Debts total,52955
2019,Lestijärvi,Debts total,50144
2019,Perho,Debts total,53970
2019,Toholampi,Debts total,55892
2019,Veteli,Debts total,41321
2019,Kannus,Debts total,50202
2019,Kokkola,Debts total,58988
2019,Haapavesi,Debts total,51881
2019,Pyhäntä,Debts total,36670
2019,Siikalatva,Debts total,42516
2019,Kuusamo,Debts total,35726
2019,Taivalkoski,Debts total,28779
2019,Haapajärvi,Debts total,45364
2019,Kärsämäki,Debts total,48375
2019,Nivala,Debts total,53463
2019,Pyhäjärvi,Debts total,33054
2019,Reisjärvi,Debts total,64657
2019,Hailuoto,Debts total,44799
2019,Kempele,Debts total,81247
2019,Liminka,Debts total,97546
2019,Lumijoki,Debts total,72230
2019,Muhos,Debts total,59944
2019,Oulu,Debts total,50770
2019,Tyrnävä,Debts total,75256
2019,Ii,Debts total,53856
2019,Pudasjärvi,Debts total,25635
2019,Utajärvi,Debts total,34158
2019,Vaala,Debts total,26344
2019,Pyhäjoki,Debts total,46993
2019,Raahe,Debts total,38362
2019,Siikajoki,Debts total,56650
2019,Alavieska,Debts total,48653
2019,Kalajoki,Debts total,56253
2019,Merijärvi,Debts total,58115
2019,Oulainen,Debts total,46030
2019,Sievi,Debts total,60028
2019,Ylivieska,Debts total,56431
2019,Kajaani,Debts total,39094
2019,Paltamo,Debts total,30540
2019,Ristijärvi,Debts total,28793
2019,Sotkamo,Debts total,50416
2019,Hyrynsalmi,Debts total,17764
2019,Kuhmo,Debts total,25315
2019,Puolanka,Debts total,24777
2019,Suomussalmi,Debts total,22658
2019,Kemijärvi,Debts total,17609
2019,Pelkosenniemi,Debts total,20395
2019,Posio,Debts total,23857
2019,Salla,Debts total,21618
2019,Savukoski,Debts total,21843
2019,Kemi,Debts total,26605
2019,Keminmaa,Debts total,46065
2019,Simo,Debts total,32107
2019,Tervola,Debts total,43914
2019,Tornio,Debts total,50801
2019,Inari,Debts total,40362
2019,Sodankylä,Debts total,35586
2019,Utsjoki,Debts total,33714
2019,Ranua,Debts total,29910
2019,Rovaniemi,Debts total,47397
2019,Pello,Debts total,25949
2019,Ylitornio,Debts total,31489
2019,Enontekiö,Debts total,29412
2019,Kittilä,Debts total,42876
2019,Kolari,Debts total,35864
2019,Muonio,Debts total,37571
2019,Maarianhamina - Mariehamn,Debts total,71008
2019,Eckerö,Debts total,71086
2019,Finström,Debts total,90212
2019,Geta,Debts total,87076
2019,Hammarland,Debts total,81924
2019,Jomala,Debts total,135604
2019,Lemland,Debts total,123148
2019,Lumparland,Debts total,87042
2019,Saltvik,Debts total,83976
2019,Sund,Debts total,76502
2019,Brändö,Debts total,53492
2019,Föglö,Debts total,56737
2019,Kumlinge,Debts total,51196
2019,Kökar,Debts total,52062
2019,Sottunga,Debts total,54464
2019,Vårdö,Debts total,75489
2020,Espoo,Debts total,89073
2020,Helsinki,Debts total,69690
2020,Hyvinkää,Debts total,56769
2020,Järvenpää,Debts total,67728
2020,Karkkila,Debts total,49370
2020,Kauniainen,Debts total,157028
2020,Kerava,Debts total,53259
2020,Kirkkonummi,Debts total,91040
2020,Lohja,Debts total,59582
2020,Mäntsälä,Debts total,80132
2020,Nurmijärvi,Debts total,87283
2020,Pornainen,Debts total,98777
2020,Sipoo,Debts total,99963
2020,Siuntio,Debts total,94307
2020,Tuusula,Debts total,88223
2020,Vantaa,Debts total,62058
2020,Vihti,Debts total,81088
2020,Lapinjärvi,Debts total,55904
2020,Loviisa,Debts total,51348
2020,Askola,Debts total,84622
2020,Myrskylä,Debts total,55193
2020,Porvoo,Debts total,75365
2020,Pukkila,Debts total,65761
2020,Hanko,Debts total,49559
2020,Inkoo,Debts total,82930
2020,Raasepori,Debts total,54294
2020,Aura,Debts total,71757
2020,Koski Tl,Debts total,56216
2020,Loimaa,Debts total,43218
2020,Marttila,Debts total,61398
2020,Oripää,Debts total,55844
2020,Pöytyä,Debts total,58911
2020,Salo,Debts total,46554
2020,Somero,Debts total,51346
2020,Kaarina,Debts total,83749
2020,Lieto,Debts total,86084
2020,Masku,Debts total,97118
2020,Mynämäki,Debts total,60767
2020,Naantali,Debts total,75730
2020,Nousiainen,Debts total,80915
2020,Paimio,Debts total,69508
2020,Raisio,Debts total,59756
2020,Rusko,Debts total,106156
2020,Sauvo,Debts total,76770
2020,Turku,Debts total,44594
2020,Kustavi,Debts total,55223
2020,Laitila,Debts total,49584
2020,Pyhäranta,Debts total,48816
2020,Taivassalo,Debts total,59996
2020,Uusikaupunki,Debts total,43094
2020,Vehmaa,Debts total,54195
2020,Kemiönsaari,Debts total,54113
2020,Parainen,Debts total,68488
2020,Forssa,Debts total,31490
2020,Humppila,Debts total,37359
2020,Jokioinen,Debts total,52701
2020,Tammela,Debts total,51520
2020,Ypäjä,Debts total,51231
2020,Hattula,Debts total,66906
2020,Hämeenlinna,Debts total,47899
2020,Janakkala,Debts total,57892
2020,Hausjärvi,Debts total,71195
2020,Loppi,Debts total,58437
2020,Riihimäki,Debts total,47145
2020,Asikkala,Debts total,45816
2020,Hartola,Debts total,28005
2020,Heinola,Debts total,27756
2020,Hollola,Debts total,58744
2020,Kärkölä,Debts total,42393
2020,Lahti,Debts total,41232
2020,Orimattila,Debts total,52719
2020,Padasjoki,Debts total,27547
2020,Sysmä,Debts total,32889
2020,Hamina,Debts total,36195
2020,Kotka,Debts total,34523
2020,Miehikkälä,Debts total,30073
2020,Pyhtää,Debts total,59683
2020,Virolahti,Debts total,32441
2020,Iitti,Debts total,42451
2020,Kouvola,Debts total,35565
2020,Imatra,Debts total,28826
2020,Parikkala,Debts total,25212
2020,Rautjärvi,Debts total,21166
2020,Ruokolahti,Debts total,37803
2020,Lappeenranta,Debts total,41011
2020,Lemi,Debts total,59643
2020,Luumäki,Debts total,36160
2020,Savitaipale,Debts total,31128
2020,Taipalsaari,Debts total,66934
2020,Jämijärvi,Debts total,49636
2020,Kankaanpää,Debts total,40671
2020,Karvia,Debts total,45222
2020,Siikainen,Debts total,33984
2020,Harjavalta,Debts total,29378
2020,Huittinen,Debts total,43734
2020,Kokemäki,Debts total,36060
2020,Merikarvia,Debts total,43271
2020,Nakkila,Debts total,44702
2020,Pomarkku,Debts total,36006
2020,Pori,Debts total,42342
2020,Ulvila,Debts total,48630
2020,Eura,Debts total,41123
2020,Eurajoki,Debts total,60959
2020,Rauma,Debts total,46146
2020,Säkylä,Debts total,37944
2020,Akaa,Debts total,53107
2020,Urjala,Debts total,37422
2020,Valkeakoski,Debts total,47707
2020,Punkalaidun,Debts total,35111
2020,Sastamala,Debts total,42300
2020,Ikaalinen,Debts total,40742
2020,Kihniö,Debts total,35112
2020,Parkano,Debts total,33614
2020,Hämeenkyrö,Debts total,53495
2020,Kangasala,Debts total,72781
2020,Lempäälä,Debts total,87824
2020,Nokia,Debts total,65479
2020,Orivesi,Debts total,47293
2020,Pirkkala,Debts total,88940
2020,Pälkäne,Debts total,57325
2020,Tampere,Debts total,47481
2020,Vesilahti,Debts total,82818
2020,Ylöjärvi,Debts total,80850
2020,Juupajoki,Debts total,48071
2020,Mänttä-Vilppula,Debts total,25912
2020,Ruovesi,Debts total,42398
2020,Virrat,Debts total,35244
2020,Joutsa,Debts total,29636
2020,Luhanka,Debts total,37555
2020,Hankasalmi,Debts total,39413
2020,Jyväskylä,Debts total,47682
2020,Laukaa,Debts total,67594
2020,Muurame,Debts total,86360
2020,Petäjävesi,Debts total,55049
2020,Toivakka,Debts total,52287
2020,Uurainen,Debts total,67793
2020,Jämsä,Debts total,32602
2020,Kuhmoinen,Debts total,32788
2020,Keuruu,Debts total,34834
2020,Multia,Debts total,30146
2020,Kannonkoski,Debts total,29844
2020,Karstula,Debts total,30933
2020,Kinnula,Debts total,35588
2020,Kivijärvi,Debts total,28221
2020,Kyyjärvi,Debts total,35452
2020,Pihtipudas,Debts total,36388
2020,Saarijärvi,Debts total,33707
2020,Viitasaari,Debts total,31741
2020,Konnevesi,Debts total,37403
2020,Äänekoski,Debts total,36295
2020,Alajärvi,Debts total,44907
2020,Evijärvi,Debts total,44191
2020,Lappajärvi,Debts total,32048
2020,Soini,Debts total,32554
2020,Vimpeli,Debts total,36057
2020,Alavus,Debts total,42976
2020,Kuortane,Debts total,51270
2020,Ähtäri,Debts total,37522
2020,Ilmajoki,Debts total,73289
2020,Kauhava,Debts total,46288
2020,Kurikka,Debts total,46542
2020,Lapua,Debts total,56742
2020,Seinäjoki,Debts total,60702
2020,Isojoki,Debts total,32399
2020,Karijoki,Debts total,42994
2020,Kauhajoki,Debts total,51470
2020,Teuva,Debts total,39386
2020,Kruunupyy,Debts total,60817
2020,Luoto,Debts total,99472
2020,Pedersören kunta,Debts total,81299
2020,Pietarsaari,Debts total,50362
2020,Uusikaarlepyy,Debts total,59684
2020,Isokyrö,Debts total,54478
2020,Laihia,Debts total,63058
2020,Kaskinen,Debts total,28690
2020,Kristiinankaupunki,Debts total,46389
2020,Närpiö,Debts total,56370
2020,Korsnäs,Debts total,39076
2020,Maalahti,Debts total,57819
2020,Mustasaari,Debts total,76441
2020,Vaasa,Debts total,49929
2020,Vöyri,Debts total,63516
2020,Hirvensalmi,Debts total,40247
2020,Kangasniemi,Debts total,40599
2020,Mikkeli,Debts total,45755
2020,Mäntyharju,Debts total,33251
2020,Pertunmaa,Debts total,28673
2020,Puumala,Debts total,45699
2020,Joroinen,Debts total,37721
2020,Juva,Debts total,38952
2020,Pieksämäki,Debts total,26292
2020,Enonkoski,Debts total,34803
2020,Heinävesi,Debts total,23896
2020,Rantasalmi,Debts total,42456
2020,Savonlinna,Debts total,33446
2020,Sulkava,Debts total,31468
2020,Kaavi,Debts total,25376
2020,Rautavaara,Debts total,16175
2020,Tuusniemi,Debts total,31080
2020,Kuopio,Debts total,51623
2020,Siilinjärvi,Debts total,65718
2020,Rautalampi,Debts total,37596
2020,Suonenjoki,Debts total,32628
2020,Tervo,Debts total,35508
2020,Vesanto,Debts total,31028
2020,Leppävirta,Debts total,40888
2020,Varkaus,Debts total,25952
2020,Iisalmi,Debts total,38084
2020,Keitele,Debts total,31442
2020,Kiuruvesi,Debts total,38472
2020,Lapinlahti,Debts total,41170
2020,Pielavesi,Debts total,36972
2020,Sonkajärvi,Debts total,32121
2020,Vieremä,Debts total,49979
2020,Ilomantsi,Debts total,18148
2020,Joensuu,Debts total,38654
2020,Juuka,Debts total,18082
2020,Kontiolahti,Debts total,70303
2020,Liperi,Debts total,53602
2020,Outokumpu,Debts total,24098
2020,Polvijärvi,Debts total,32942
2020,Kitee,Debts total,23672
2020,Rääkkylä,Debts total,32714
2020,Tohmajärvi,Debts total,29515
2020,Lieksa,Debts total,17322
2020,Nurmes,Debts total,21776
2020,Halsua,Debts total,32927
2020,Kaustinen,Debts total,51935
2020,Lestijärvi,Debts total,43029
2020,Perho,Debts total,52805
2020,Toholampi,Debts total,52096
2020,Veteli,Debts total,41438
2020,Kannus,Debts total,49176
2020,Kokkola,Debts total,58315
2020,Haapavesi,Debts total,51702
2020,Pyhäntä,Debts total,39733
2020,Siikalatva,Debts total,40494
2020,Kuusamo,Debts total,34613
2020,Taivalkoski,Debts total,27605
2020,Haapajärvi,Debts total,42452
2020,Kärsämäki,Debts total,48085
2020,Nivala,Debts total,52003
2020,Pyhäjärvi,Debts total,31212
2020,Reisjärvi,Debts total,63138
2020,Hailuoto,Debts total,45041
2020,Kempele,Debts total,83045
2020,Liminka,Debts total,97088
2020,Lumijoki,Debts total,71670
2020,Muhos,Debts total,60649
2020,Oulu,Debts total,51837
2020,Tyrnävä,Debts total,75563
2020,Ii,Debts total,54533
2020,Pudasjärvi,Debts total,25763
2020,Utajärvi,Debts total,33322
2020,Vaala,Debts total,28718
2020,Pyhäjoki,Debts total,47757
2020,Raahe,Debts total,37939
2020,Siikajoki,Debts total,55839
2020,Alavieska,Debts total,48039
2020,Kalajoki,Debts total,54828
2020,Merijärvi,Debts total,56167
2020,Oulainen,Debts total,44999
2020,Sievi,Debts total,60153
2020,Ylivieska,Debts total,56023
2020,Kajaani,Debts total,39270
2020,Paltamo,Debts total,30988
2020,Ristijärvi,Debts total,28986
2020,Sotkamo,Debts total,50732
2020,Hyrynsalmi,Debts total,17663
2020,Kuhmo,Debts total,24638
2020,Puolanka,Debts total,24145
2020,Suomussalmi,Debts total,22545
2020,Kemijärvi,Debts total,17687
2020,Pelkosenniemi,Debts total,20747
2020,Posio,Debts total,22311
2020,Salla,Debts total,21515
2020,Savukoski,Debts total,21697
2020,Kemi,Debts total,26462
2020,Keminmaa,Debts total,46750
2020,Simo,Debts total,31645
2020,Tervola,Debts total,41456
2020,Tornio,Debts total,51106
2020,Inari,Debts total,41553
2020,Sodankylä,Debts total,36207
2020,Utsjoki,Debts total,34917
2020,Ranua,Debts total,31363
2020,Rovaniemi,Debts total,48205
2020,Pello,Debts total,25956
2020,Ylitornio,Debts total,32032
2020,Enontekiö,Debts total,30160
2020,Kittilä,Debts total,43425
2020,Kolari,Debts total,36197
2020,Muonio,Debts total,38905
2020,Maarianhamina - Mariehamn,Debts total,68719
2020,Eckerö,Debts total,76459
2020,Finström,Debts total,89386
2020,Geta,Debts total,89029
2020,Hammarland,Debts total,86388
2020,Jomala,Debts total,138043
2020,Lemland,Debts total,126834
2020,Lumparland,Debts total,92074
2020,Saltvik,Debts total,82669
2020,Sund,Debts total,78663
2020,Brändö,Debts total,61898
2020,Föglö,Debts total,55723
2020,Kumlinge,Debts total,45940
2020,Kökar,Debts total,52038
2020,Sottunga,Debts total,50381
2020,Vårdö,Debts total,73657
2021,Espoo,Debts total,92768
2021,Helsinki,Debts total,73798
2021,Hyvinkää,Debts total,56694
2021,Järvenpää,Debts total,68958
2021,Karkkila,Debts total,48078
2021,Kauniainen,Debts total,163160
2021,Kerava,Debts total,54662
2021,Kirkkonummi,Debts total,92274
2021,Lohja,Debts total,58936
2021,Mäntsälä,Debts total,80189
2021,Nurmijärvi,Debts total,88341
2021,Pornainen,Debts total,97410
2021,Sipoo,Debts total,99790
2021,Siuntio,Debts total,93137
2021,Tuusula,Debts total,88204
2021,Vantaa,Debts total,62613
2021,Vihti,Debts total,80239
2021,Lapinjärvi,Debts total,51253
2021,Loviisa,Debts total,50002
2021,Askola,Debts total,83064
2021,Myrskylä,Debts total,54041
2021,Porvoo,Debts total,76428
2021,Pukkila,Debts total,63634
2021,Hanko,Debts total,48746
2021,Inkoo,Debts total,84854
2021,Raasepori,Debts total,53116
2021,Aura,Debts total,68859
2021,Koski Tl,Debts total,52608
2021,Loimaa,Debts total,41079
2021,Marttila,Debts total,57942
2021,Oripää,Debts total,53399
2021,Pöytyä,Debts total,55881
2021,Salo,Debts total,45636
2021,Somero,Debts total,49735
2021,Kaarina,Debts total,85096
2021,Lieto,Debts total,85986
2021,Masku,Debts total,96839
2021,Mynämäki,Debts total,59947
2021,Naantali,Debts total,76498
2021,Nousiainen,Debts total,77569
2021,Paimio,Debts total,67901
2021,Raisio,Debts total,60172
2021,Rusko,Debts total,104568
2021,Sauvo,Debts total,71452
2021,Turku,Debts total,45430
2021,Kustavi,Debts total,56599
2021,Laitila,Debts total,49398
2021,Pyhäranta,Debts total,46838
2021,Taivassalo,Debts total,59402
2021,Uusikaupunki,Debts total,41776
2021,Vehmaa,Debts total,54624
2021,Kemiönsaari,Debts total,51161
2021,Parainen,Debts total,68298
2021,Forssa,Debts total,30709
2021,Humppila,Debts total,37517
2021,Jokioinen,Debts total,50671
2021,Tammela,Debts total,50920
2021,Ypäjä,Debts total,48030
2021,Hattula,Debts total,66367
2021,Hämeenlinna,Debts total,47089
2021,Janakkala,Debts total,57558
2021,Hausjärvi,Debts total,66102
2021,Loppi,Debts total,57508
2021,Riihimäki,Debts total,46551
2021,Asikkala,Debts total,45726
2021,Hartola,Debts total,26632
2021,Heinola,Debts total,27037
2021,Hollola,Debts total,58450
2021,Kärkölä,Debts total,41527
2021,Lahti,Debts total,41514
2021,Orimattila,Debts total,51062
2021,Padasjoki,Debts total,26797
2021,Sysmä,Debts total,30921
2021,Hamina,Debts total,35260
2021,Kotka,Debts total,33874
2021,Miehikkälä,Debts total,26509
2021,Pyhtää,Debts total,58859
2021,Virolahti,Debts total,30148
2021,Iitti,Debts total,41869
2021,Kouvola,Debts total,34843
2021,Imatra,Debts total,27611
2021,Parikkala,Debts total,23064
2021,Rautjärvi,Debts total,19501
2021,Ruokolahti,Debts total,36467
2021,Lappeenranta,Debts total,40695
2021,Lemi,Debts total,57877
2021,Luumäki,Debts total,34680
2021,Savitaipale,Debts total,28865
2021,Taipalsaari,Debts total,65402
2021,Jämijärvi,Debts total,50505
2021,Kankaanpää,Debts total,39852
2021,Karvia,Debts total,40520
2021,Siikainen,Debts total,32091
2021,Harjavalta,Debts total,29440
2021,Huittinen,Debts total,42356
2021,Kokemäki,Debts total,34372
2021,Merikarvia,Debts total,42331
2021,Nakkila,Debts total,43560
2021,Pomarkku,Debts total,35350
2021,Pori,Debts total,41716
2021,Ulvila,Debts total,48498
2021,Eura,Debts total,39827
2021,Eurajoki,Debts total,61528
2021,Rauma,Debts total,45555
2021,Säkylä,Debts total,36181
2021,Akaa,Debts total,52496
2021,Urjala,Debts total,37119
2021,Valkeakoski,Debts total,47739
2021,Punkalaidun,Debts total,31081
2021,Sastamala,Debts total,41071
2021,Ikaalinen,Debts total,39000
2021,Kihniö,Debts total,31641
2021,Parkano,Debts total,31968
2021,Hämeenkyrö,Debts total,52722
2021,Kangasala,Debts total,73452
2021,Lempäälä,Debts total,89614
2021,Nokia,Debts total,66079
2021,Orivesi,Debts total,46251
2021,Pirkkala,Debts total,90560
2021,Pälkäne,Debts total,56254
2021,Tampere,Debts total,48443
2021,Vesilahti,Debts total,85204
2021,Ylöjärvi,Debts total,81133
2021,Juupajoki,Debts total,48047
2021,Mänttä-Vilppula,Debts total,24883
2021,Ruovesi,Debts total,41047
2021,Virrat,Debts total,33233
2021,Joutsa,Debts total,27756
2021,Luhanka,Debts total,38333
2021,Hankasalmi,Debts total,39003
2021,Jyväskylä,Debts total,47595
2021,Laukaa,Debts total,66423
2021,Muurame,Debts total,85397
2021,Petäjävesi,Debts total,54771
2021,Toivakka,Debts total,51152
2021,Uurainen,Debts total,67437
2021,Jämsä,Debts total,31036
2021,Kuhmoinen,Debts total,30552
2021,Keuruu,Debts total,33115
2021,Multia,Debts total,28259
2021,Kannonkoski,Debts total,30493
2021,Karstula,Debts total,29439
2021,Kinnula,Debts total,33706
2021,Kivijärvi,Debts total,28613
2021,Kyyjärvi,Debts total,32843
2021,Pihtipudas,Debts total,34382
2021,Saarijärvi,Debts total,32672
2021,Viitasaari,Debts total,30109
2021,Konnevesi,Debts total,35463
2021,Äänekoski,Debts total,35231
2021,Alajärvi,Debts total,42725
2021,Evijärvi,Debts total,40516
2021,Lappajärvi,Debts total,31005
2021,Soini,Debts total,32719
2021,Vimpeli,Debts total,34203
2021,Alavus,Debts total,40956
2021,Kuortane,Debts total,50103
2021,Ähtäri,Debts total,36354
2021,Ilmajoki,Debts total,72404
2021,Kauhava,Debts total,44831
2021,Kurikka,Debts total,44382
2021,Lapua,Debts total,53732
2021,Seinäjoki,Debts total,60560
2021,Isojoki,Debts total,32087
2021,Karijoki,Debts total,40036
2021,Kauhajoki,Debts total,49727
2021,Teuva,Debts total,38244
2021,Kruunupyy,Debts total,59205
2021,Luoto,Debts total,97615
2021,Pedersören kunta,Debts total,79639
2021,Pietarsaari,Debts total,49030
2021,Uusikaarlepyy,Debts total,57886
2021,Isokyrö,Debts total,51905
2021,Laihia,Debts total,61098
2021,Kaskinen,Debts total,28984
2021,Kristiinankaupunki,Debts total,46499
