year,municipality,type_of_debt,mean_debt_euro
2019,Loimaa,Other debts,15919
2019,Marttila,Other debts,20896
2019,Oripää,Other debts,23228
2019,Pöytyä,Other debts,22054
2019,Salo,Other debts,12280
2019,Somero,Other debts,18218
2019,Kaarina,Other debts,13749
2019,Lieto,Other debts,16986
2019,Masku,Other debts,18625
2019,Mynämäki,Other debts,17071
2019,Naantali,Other debts,16098
2019,Nousiainen,Other debts,20475
2019,Paimio,Other debts,13438
2019,Raisio,Other debts,10815
2019,Rusko,Other debts,18704
2019,Sauvo,Other debts,26695
2019,Turku,Other debts,10585
2019,Kustavi,Other debts,16077
2019,Laitila,Other debts,13332
2019,Pyhäranta,Other debts,12049
2019,Taivassalo,Other debts,17274
2019,Uusikaupunki,Other debts,12645
2019,Vehmaa,Other debts,19201
2019,Kemiönsaari,Other debts,14533
2019,Parainen,Other debts,15028
2019,Forssa,Other debts,8477
2019,Humppila,Other debts,14330
2019,Jokioinen,Other debts,16143
2019,Tammela,Other debts,15606
2019,Ypäjä,Other debts,22367
2019,Hattula,Other debts,14670
2019,Hämeenlinna,Other debts,10975
2019,Janakkala,Other debts,12098
2019,Hausjärvi,Other debts,14425
2019,Loppi,Other debts,14697
2019,Riihimäki,Other debts,10011
2019,Asikkala,Other debts,13746
2019,Hartola,Other debts,10413
2019,Heinola,Other debts,7768
2019,Hollola,Other debts,13150
2019,Kärkölä,Other debts,12209
2019,Lahti,Other debts,9086
2019,Orimattila,Other debts,14129
2019,Padasjoki,Other debts,11346
2019,Sysmä,Other debts,13624
2019,Hamina,Other debts,9147
2019,Kotka,Other debts,8182
2019,Miehikkälä,Other debts,14425
2019,Pyhtää,Other debts,15468
2019,Virolahti,Other debts,11922
2019,Iitti,Other debts,13925
2019,Kouvola,Other debts,9412
2019,Imatra,Other debts,7448
2019,Parikkala,Other debts,9009
2019,Rautjärvi,Other debts,8128
2019,Ruokolahti,Other debts,11714
2019,Lappeenranta,Other debts,9534
2019,Lemi,Other debts,15508
2019,Luumäki,Other debts,10478
2019,Savitaipale,Other debts,9475
2019,Taipalsaari,Other debts,15656
2019,Jämijärvi,Other debts,23496
2019,Kankaanpää,Other debts,13502
2019,Karvia,Other debts,23666
2019,Siikainen,Other debts,13970
2019,Harjavalta,Other debts,8472
2019,Huittinen,Other debts,14743
2019,Kokemäki,Other debts,11524
2019,Merikarvia,Other debts,16691
2019,Nakkila,Other debts,13270
2019,Pomarkku,Other debts,13718
2019,Pori,Other debts,10530
2019,Ulvila,Other debts,11173
2019,Eura,Other debts,14173
2019,Eurajoki,Other debts,16626
2019,Rauma,Other debts,10676
2019,Säkylä,Other debts,11449
2019,Akaa,Other debts,11336
2019,Urjala,Other debts,12968
2019,Valkeakoski,Other debts,10125
2019,Punkalaidun,Other debts,13307
2019,Sastamala,Other debts,12170
2019,Ikaalinen,Other debts,13018
2019,Kihniö,Other debts,15731
2019,Parkano,Other debts,10478
2019,Hämeenkyrö,Other debts,11991
2019,Kangasala,Other debts,12979
2019,Lempäälä,Other debts,14209
2019,Nokia,Other debts,10730
2019,Orivesi,Other debts,12546
2019,Pirkkala,Other debts,14261
2019,Pälkäne,Other debts,14606
2019,Tampere,Other debts,9729
2019,Vesilahti,Other debts,16876
2019,Ylöjärvi,Other debts,13986
2019,Juupajoki,Other debts,15727
2019,Mänttä-Vilppula,Other debts,8480
2019,Ruovesi,Other debts,12866
2019,Virrat,Other debts,11980
2019,Joutsa,Other debts,10277
2019,Luhanka,Other debts,12519
2019,Hankasalmi,Other debts,11928
2019,Jyväskylä,Other debts,10019
2019,Laukaa,Other debts,11675
2019,Muurame,Other debts,15997
2019,Petäjävesi,Other debts,11860
2019,Toivakka,Other debts,12378
2019,Uurainen,Other debts,15951
2019,Jämsä,Other debts,9968
2019,Kuhmoinen,Other debts,11757
2019,Keuruu,Other debts,10246
2019,Multia,Other debts,10850
2019,Kannonkoski,Other debts,12588
2019,Karstula,Other debts,10736
2019,Kinnula,Other debts,13534
2019,Kivijärvi,Other debts,11582
2019,Kyyjärvi,Other debts,16220
2019,Pihtipudas,Other debts,12197
2019,Saarijärvi,Other debts,8863
2019,Viitasaari,Other debts,10873
2019,Konnevesi,Other debts,11571
2019,Äänekoski,Other debts,8255
2019,Alajärvi,Other debts,17709
2019,Evijärvi,Other debts,13990
2019,Lappajärvi,Other debts,12162
2019,Soini,Other debts,15779
2019,Vimpeli,Other debts,12482
2019,Alavus,Other debts,13130
2019,Kuortane,Other debts,16085
2019,Ähtäri,Other debts,11409
2019,Ilmajoki,Other debts,17907
2019,Kauhava,Other debts,18507
2019,Kurikka,Other debts,14449
2019,Lapua,Other debts,16501
2019,Seinäjoki,Other debts,13616
2019,Isojoki,Other debts,14898
2019,Karijoki,Other debts,17635
2019,Kauhajoki,Other debts,17431
2019,Teuva,Other debts,15020
2019,Kruunupyy,Other debts,15948
2019,Luoto,Other debts,21480
2019,Pedersören kunta,Other debts,20559
2019,Pietarsaari,Other debts,11988
2019,Uusikaarlepyy,Other debts,17428
2019,Isokyrö,Other debts,22438
2019,Laihia,Other debts,14583
2019,Kaskinen,Other debts,9123
2019,Kristiinankaupunki,Other debts,19802
2019,Närpiö,Other debts,20115
2019,Korsnäs,Other debts,11600
2019,Maalahti,Other debts,14362
2019,Mustasaari,Other debts,14895
2019,Vaasa,Other debts,10820
2019,Vöyri,Other debts,23031
2019,Hirvensalmi,Other debts,14498
2019,Kangasniemi,Other debts,13037
2019,Mikkeli,Other debts,10848
2019,Mäntyharju,Other debts,10304
2019,Pertunmaa,Other debts,12432
2019,Puumala,Other debts,17797
2019,Joroinen,Other debts,13808
2019,Juva,Other debts,14459
2019,Pieksämäki,Other debts,7862
2019,Enonkoski,Other debts,12933
2019,Heinävesi,Other debts,9714
2019,Rantasalmi,Other debts,17969
2019,Savonlinna,Other debts,8474
2019,Sulkava,Other debts,12366
2019,Kaavi,Other debts,9030
2019,Rautavaara,Other debts,7294
2019,Tuusniemi,Other debts,9964
2019,Kuopio,Other debts,12251
2019,Siilinjärvi,Other debts,13669
2019,Rautalampi,Other debts,13818
2019,Suonenjoki,Other debts,9380
2019,Tervo,Other debts,10764
2019,Vesanto,Other debts,12210
2019,Leppävirta,Other debts,10768
2019,Varkaus,Other debts,7549
2019,Iisalmi,Other debts,10050
2019,Keitele,Other debts,12531
2019,Kiuruvesi,Other debts,17112
2019,Lapinlahti,Other debts,13070
2019,Pielavesi,Other debts,17639
2019,Sonkajärvi,Other debts,14833
2019,Vieremä,Other debts,22115
2019,Ilomantsi,Other debts,6871
2019,Joensuu,Other debts,9089
2019,Juuka,Other debts,6369
2019,Kontiolahti,Other debts,13184
2019,Liperi,Other debts,12007
2019,Outokumpu,Other debts,7388
2019,Polvijärvi,Other debts,10874
2019,Kitee,Other debts,8017
2019,Rääkkylä,Other debts,9403
2019,Tohmajärvi,Other debts,13019
2019,Lieksa,Other debts,6326
2019,Nurmes,Other debts,8314
2019,Halsua,Other debts,14449
2019,Kaustinen,Other debts,15454
2019,Lestijärvi,Other debts,27215
2019,Perho,Other debts,20720
2019,Toholampi,Other debts,25301
2019,Veteli,Other debts,14807
2019,Kannus,Other debts,11769
2019,Kokkola,Other debts,12906
2019,Haapavesi,Other debts,16736
2019,Pyhäntä,Other debts,12308
2019,Siikalatva,Other debts,19580
2019,Kuusamo,Other debts,10016
2019,Taivalkoski,Other debts,9544
2019,Haapajärvi,Other debts,14343
2019,Kärsämäki,Other debts,22392
2019,Nivala,Other debts,14443
2019,Pyhäjärvi,Other debts,12309
2019,Reisjärvi,Other debts,23698
2019,Hailuoto,Other debts,12754
2019,Kempele,Other debts,14843
2019,Liminka,Other debts,19067
2019,Lumijoki,Other debts,20948
2019,Muhos,Other debts,13623
2019,Oulu,Other debts,11088
2019,Tyrnävä,Other debts,18236
2019,Ii,Other debts,10903
2019,Pudasjärvi,Other debts,8395
2019,Utajärvi,Other debts,13404
2019,Vaala,Other debts,12352
2019,Pyhäjoki,Other debts,14403
2019,Raahe,Other debts,8780
2019,Siikajoki,Other debts,20120
2019,Alavieska,Other debts,15863
2019,Kalajoki,Other debts,16409
2019,Merijärvi,Other debts,25348
2019,Oulainen,Other debts,12887
2019,Sievi,Other debts,23833
2019,Ylivieska,Other debts,11761
2019,Kajaani,Other debts,8832
2019,Paltamo,Other debts,11532
2019,Ristijärvi,Other debts,11106
2019,Sotkamo,Other debts,12388
2019,Hyrynsalmi,Other debts,6291
2019,Kuhmo,Other debts,8669
2019,Puolanka,Other debts,11541
2019,Suomussalmi,Other debts,7065
2019,Kemijärvi,Other debts,6637
2019,Pelkosenniemi,Other debts,7722
2019,Posio,Other debts,11803
2019,Salla,Other debts,9940
2019,Savukoski,Other debts,9685
2019,Kemi,Other debts,6672
2019,Keminmaa,Other debts,11015
2019,Simo,Other debts,10513
2019,Tervola,Other debts,19428
2019,Tornio,Other debts,12418
2019,Inari,Other debts,11745
2019,Sodankylä,Other debts,9528
2019,Utsjoki,Other debts,12253
2019,Ranua,Other debts,10884
2019,Rovaniemi,Other debts,10806
2019,Pello,Other debts,8595
2019,Ylitornio,Other debts,12361
2019,Enontekiö,Other debts,11743
2019,Kittilä,Other debts,11721
2019,Kolari,Other debts,9828
2019,Muonio,Other debts,10456
2019,Maarianhamina - Mariehamn,Other debts,19576
2019,Eckerö,Other debts,16340
2019,Finström,Other debts,21188
2019,Geta,Other debts,30618
2019,Hammarland,Other debts,20418
2019,Jomala,Other debts,27014
2019,Lemland,Other debts,29246
2019,Lumparland,Other debts,30250
2019,Saltvik,Other debts,20689
2019,Sund,Other debts,18424
2019,Brändö,Other debts,16559
2019,Föglö,Other debts,19688
2019,Kumlinge,Other debts,15723
2019,Kökar,Other debts,25026
2019,Sottunga,Other debts,33695
2019,Vårdö,Other debts,22216
2020,Espoo,Other debts,16405
2020,Helsinki,Other debts,14276
2020,Hyvinkää,Other debts,11727
2020,Järvenpää,Other debts,12127
2020,Karkkila,Other debts,13302
2020,Kauniainen,Other debts,35113
2020,Kerava,Other debts,10824
2020,Kirkkonummi,Other debts,17230
2020,Lohja,Other debts,12823
2020,Mäntsälä,Other debts,16868
2020,Nurmijärvi,Other debts,16060
2020,Pornainen,Other debts,20723
2020,Sipoo,Other debts,20274
2020,Siuntio,Other debts,18168
2020,Tuusula,Other debts,16415
2020,Vantaa,Other debts,11234
2020,Vihti,Other debts,15683
2020,Lapinjärvi,Other debts,21170
2020,Loviisa,Other debts,14063
2020,Askola,Other debts,20265
2020,Myrskylä,Other debts,18425
2020,Porvoo,Other debts,16414
2020,Pukkila,Other debts,20778
2020,Hanko,Other debts,14059
2020,Inkoo,Other debts,23301
2020,Raasepori,Other debts,14062
2020,Aura,Other debts,16971
2020,Koski Tl,Other debts,26951
2020,Loimaa,Other debts,16020
2020,Marttila,Other debts,22040
2020,Oripää,Other debts,22127
2020,Pöytyä,Other debts,22174
2020,Salo,Other debts,12974
2020,Somero,Other debts,18872
2020,Kaarina,Other debts,15072
2020,Lieto,Other debts,17761
2020,Masku,Other debts,19906
2020,Mynämäki,Other debts,17398
2020,Naantali,Other debts,16630
2020,Nousiainen,Other debts,21040
2020,Paimio,Other debts,14040
2020,Raisio,Other debts,11664
2020,Rusko,Other debts,19128
2020,Sauvo,Other debts,26235
2020,Turku,Other debts,11693
2020,Kustavi,Other debts,18453
2020,Laitila,Other debts,13470
2020,Pyhäranta,Other debts,13497
2020,Taivassalo,Other debts,17314
2020,Uusikaupunki,Other debts,13205
2020,Vehmaa,Other debts,17926
2020,Kemiönsaari,Other debts,15484
2020,Parainen,Other debts,15535
2020,Forssa,Other debts,8839
2020,Humppila,Other debts,14070
2020,Jokioinen,Other debts,16757
2020,Tammela,Other debts,16011
2020,Ypäjä,Other debts,21486
2020,Hattula,Other debts,14554
2020,Hämeenlinna,Other debts,11564
2020,Janakkala,Other debts,12912
2020,Hausjärvi,Other debts,14754
2020,Loppi,Other debts,15072
2020,Riihimäki,Other debts,10455
2020,Asikkala,Other debts,14101
2020,Hartola,Other debts,10695
2020,Heinola,Other debts,8182
2020,Hollola,Other debts,13715
2020,Kärkölä,Other debts,12649
2020,Lahti,Other debts,9630
2020,Orimattila,Other debts,14776
2020,Padasjoki,Other debts,12047
2020,Sysmä,Other debts,12686
2020,Hamina,Other debts,9642
2020,Kotka,Other debts,8833
2020,Miehikkälä,Other debts,13421
2020,Pyhtää,Other debts,14930
2020,Virolahti,Other debts,12387
2020,Iitti,Other debts,14815
2020,Kouvola,Other debts,10103
2020,Imatra,Other debts,7917
2020,Parikkala,Other debts,9061
2020,Rautjärvi,Other debts,7772
2020,Ruokolahti,Other debts,11596
2020,Lappeenranta,Other debts,10142
2020,Lemi,Other debts,15433
2020,Luumäki,Other debts,10902
2020,Savitaipale,Other debts,9519
2020,Taipalsaari,Other debts,16048
2020,Jämijärvi,Other debts,24352
2020,Kankaanpää,Other debts,14215
2020,Karvia,Other debts,21392
2020,Siikainen,Other debts,14470
2020,Harjavalta,Other debts,8782
2020,Huittinen,Other debts,15046
2020,Kokemäki,Other debts,12496
2020,Merikarvia,Other debts,18308
2020,Nakkila,Other debts,15347
2020,Pomarkku,Other debts,14415
2020,Pori,Other debts,10959
2020,Ulvila,Other debts,11855
2020,Eura,Other debts,13875
2020,Eurajoki,Other debts,17474
2020,Rauma,Other debts,11333
2020,Säkylä,Other debts,11904
2020,Akaa,Other debts,12271
2020,Urjala,Other debts,13188
2020,Valkeakoski,Other debts,10809
2020,Punkalaidun,Other debts,14598
2020,Sastamala,Other debts,12686
2020,Ikaalinen,Other debts,13301
2020,Kihniö,Other debts,17642
2020,Parkano,Other debts,10586
2020,Hämeenkyrö,Other debts,12328
2020,Kangasala,Other debts,13971
2020,Lempäälä,Other debts,14992
2020,Nokia,Other debts,11360
2020,Orivesi,Other debts,12736
2020,Pirkkala,Other debts,15673
2020,Pälkäne,Other debts,15866
2020,Tampere,Other debts,10822
2020,Vesilahti,Other debts,16824
2020,Ylöjärvi,Other debts,15000
2020,Juupajoki,Other debts,15706
2020,Mänttä-Vilppula,Other debts,8747
2020,Ruovesi,Other debts,13616
2020,Virrat,Other debts,12554
2020,Joutsa,Other debts,9613
2020,Luhanka,Other debts,12770
2020,Hankasalmi,Other debts,11936
2020,Jyväskylä,Other debts,10571
2020,Laukaa,Other debts,12516
2020,Muurame,Other debts,16125
2020,Petäjävesi,Other debts,12231
2020,Toivakka,Other debts,11291
2020,Uurainen,Other debts,15976
2020,Jämsä,Other debts,10191
2020,Kuhmoinen,Other debts,12717
2020,Keuruu,Other debts,10428
2020,Multia,Other debts,11244
2020,Kannonkoski,Other debts,12561
2020,Karstula,Other debts,10964
2020,Kinnula,Other debts,13313
2020,Kivijärvi,Other debts,11905
2020,Kyyjärvi,Other debts,16726
2020,Pihtipudas,Other debts,12414
2020,Saarijärvi,Other debts,9004
2020,Viitasaari,Other debts,9967
2020,Konnevesi,Other debts,11302
2020,Äänekoski,Other debts,9194
2020,Alajärvi,Other debts,18718
2020,Evijärvi,Other debts,14815
2020,Lappajärvi,Other debts,12700
2020,Soini,Other debts,14891
2020,Vimpeli,Other debts,13744
2020,Alavus,Other debts,13785
2020,Kuortane,Other debts,18285
2020,Ähtäri,Other debts,12322
2020,Ilmajoki,Other debts,19304
2020,Kauhava,Other debts,19343
2020,Kurikka,Other debts,14757
2020,Lapua,Other debts,16444
2020,Seinäjoki,Other debts,14187
2020,Isojoki,Other debts,14363
2020,Karijoki,Other debts,20542
2020,Kauhajoki,Other debts,18401
2020,Teuva,Other debts,16281
2020,Kruunupyy,Other debts,17273
2020,Luoto,Other debts,21763
2020,Pedersören kunta,Other debts,21818
2020,Pietarsaari,Other debts,12493
2020,Uusikaarlepyy,Other debts,18781
2020,Isokyrö,Other debts,23634
2020,Laihia,Other debts,15116
2020,Kaskinen,Other debts,8816
2020,Kristiinankaupunki,Other debts,20148
2020,Närpiö,Other debts,20364
2020,Korsnäs,Other debts,12106
2020,Maalahti,Other debts,14722
2020,Mustasaari,Other debts,15754
2020,Vaasa,Other debts,11526
2020,Vöyri,Other debts,22826
2020,Hirvensalmi,Other debts,13897
2020,Kangasniemi,Other debts,13656
2020,Mikkeli,Other debts,11741
2020,Mäntyharju,Other debts,10951
2020,Pertunmaa,Other debts,12707
2020,Puumala,Other debts,18135
2020,Joroinen,Other debts,14920
2020,Juva,Other debts,14863
2020,Pieksämäki,Other debts,8189
2020,Enonkoski,Other debts,12475
2020,Heinävesi,Other debts,10590
2020,Rantasalmi,Other debts,17679
2020,Savonlinna,Other debts,8799
2020,Sulkava,Other debts,11774
2020,Kaavi,Other debts,8897
2020,Rautavaara,Other debts,7307
2020,Tuusniemi,Other debts,10422
2020,Kuopio,Other debts,12739
2020,Siilinjärvi,Other debts,14214
2020,Rautalampi,Other debts,15339
2020,Suonenjoki,Other debts,9582
2020,Tervo,Other debts,12117
2020,Vesanto,Other debts,11570
2020,Leppävirta,Other debts,10629
2020,Varkaus,Other debts,7670
2020,Iisalmi,Other debts,9854
2020,Keitele,Other debts,12422
2020,Kiuruvesi,Other debts,18198
2020,Lapinlahti,Other debts,12958
2020,Pielavesi,Other debts,17698
2020,Sonkajärvi,Other debts,13687
2020,Vieremä,Other debts,23225
2020,Ilomantsi,Other debts,6595
2020,Joensuu,Other debts,9685
2020,Juuka,Other debts,6971
2020,Kontiolahti,Other debts,13541
2020,Liperi,Other debts,12411
2020,Outokumpu,Other debts,7635
2020,Polvijärvi,Other debts,10584
2020,Kitee,Other debts,7762
2020,Rääkkylä,Other debts,9682
2020,Tohmajärvi,Other debts,12946
2020,Lieksa,Other debts,6608
2020,Nurmes,Other debts,7932
2020,Halsua,Other debts,13842
2020,Kaustinen,Other debts,16574
2020,Lestijärvi,Other debts,22251
2020,Perho,Other debts,20302
2020,Toholampi,Other debts,22191
2020,Veteli,Other debts,15046
2020,Kannus,Other debts,12443
2020,Kokkola,Other debts,13172
2020,Haapavesi,Other debts,17416
2020,Pyhäntä,Other debts,14004
2020,Siikalatva,Other debts,18153
2020,Kuusamo,Other debts,10346
2020,Taivalkoski,Other debts,9227
2020,Haapajärvi,Other debts,14089
2020,Kärsämäki,Other debts,24218
2020,Nivala,Other debts,14925
2020,Pyhäjärvi,Other debts,11844
2020,Reisjärvi,Other debts,25481
2020,Hailuoto,Other debts,16317
2020,Kempele,Other debts,15143
2020,Liminka,Other debts,20129
2020,Lumijoki,Other debts,22304
2020,Muhos,Other debts,14994
2020,Oulu,Other debts,11766
2020,Tyrnävä,Other debts,18318
2020,Ii,Other debts,11491
2020,Pudasjärvi,Other debts,9060
2020,Utajärvi,Other debts,13167
2020,Vaala,Other debts,15439
2020,Pyhäjoki,Other debts,14510
2020,Raahe,Other debts,8883
2020,Siikajoki,Other debts,20793
2020,Alavieska,Other debts,15338
2020,Kalajoki,Other debts,16609
2020,Merijärvi,Other debts,24258
2020,Oulainen,Other debts,12874
2020,Sievi,Other debts,24492
2020,Ylivieska,Other debts,12373
2020,Kajaani,Other debts,9584
2020,Paltamo,Other debts,11461
2020,Ristijärvi,Other debts,12691
2020,Sotkamo,Other debts,13031
2020,Hyrynsalmi,Other debts,7903
2020,Kuhmo,Other debts,8892
2020,Puolanka,Other debts,11824
2020,Suomussalmi,Other debts,7886
2020,Kemijärvi,Other debts,6803
2020,Pelkosenniemi,Other debts,8328
2020,Posio,Other debts,10621
2020,Salla,Other debts,9541
2020,Savukoski,Other debts,10140
2020,Kemi,Other debts,7132
2020,Keminmaa,Other debts,11882
2020,Simo,Other debts,10747
2020,Tervola,Other debts,16721
2020,Tornio,Other debts,13197
2020,Inari,Other debts,12693
2020,Sodankylä,Other debts,10134
2020,Utsjoki,Other debts,11118
2020,Ranua,Other debts,12070
2020,Rovaniemi,Other debts,11412
2020,Pello,Other debts,8967
2020,Ylitornio,Other debts,12813
2020,Enontekiö,Other debts,12091
2020,Kittilä,Other debts,12126
2020,Kolari,Other debts,10085
2020,Muonio,Other debts,10852
2020,Maarianhamina - Mariehamn,Other debts,16294
2020,Eckerö,Other debts,17017
2020,Finström,Other debts,22338
2020,Geta,Other debts,29866
2020,Hammarland,Other debts,23893
2020,Jomala,Other debts,28187
2020,Lemland,Other debts,28341
2020,Lumparland,Other debts,32027
2020,Saltvik,Other debts,20867
2020,Sund,Other debts,19133
2020,Brändö,Other debts,20006
2020,Föglö,Other debts,18237
2020,Kumlinge,Other debts,15329
2020,Kökar,Other debts,25615
2020,Sottunga,Other debts,28164
2020,Vårdö,Other debts,18807
2021,Espoo,Other debts,16897
2021,Helsinki,Other debts,15096
2021,Hyvinkää,Other debts,12106
2021,Järvenpää,Other debts,12482
2021,Karkkila,Other debts,12623
2021,Kauniainen,Other debts,35639
2021,Kerava,Other debts,10972
2021,Kirkkonummi,Other debts,17604
2021,Lohja,Other debts,13228
2021,Mäntsälä,Other debts,16895
2021,Nurmijärvi,Other debts,16502
2021,Pornainen,Other debts,20896
2021,Sipoo,Other debts,20333
2021,Siuntio,Other debts,19407
2021,Tuusula,Other debts,16781
2021,Vantaa,Other debts,11483
2021,Vihti,Other debts,15800
2021,Lapinjärvi,Other debts,18167
2021,Loviisa,Other debts,13799
2021,Askola,Other debts,18902
2021,Myrskylä,Other debts,17908
2021,Porvoo,Other debts,16824
2021,Pukkila,Other debts,21124
2021,Hanko,Other debts,13403
2021,Inkoo,Other debts,24578
2021,Raasepori,Other debts,13951
2021,Aura,Other debts,16326
2021,Koski Tl,Other debts,25411
2021,Loimaa,Other debts,15116
2021,Marttila,Other debts,21716
2021,Oripää,Other debts,19838
2021,Pöytyä,Other debts,20920
2021,Salo,Other debts,12881
2021,Somero,Other debts,18664
2021,Kaarina,Other debts,15259
2021,Lieto,Other debts,18020
2021,Masku,Other debts,19297
2021,Mynämäki,Other debts,16957
2021,Naantali,Other debts,16694
2021,Nousiainen,Other debts,20337
2021,Paimio,Other debts,13300
2021,Raisio,Other debts,11866
2021,Rusko,Other debts,18116
2021,Sauvo,Other debts,23608
2021,Turku,Other debts,12215
2021,Kustavi,Other debts,19009
2021,Laitila,Other debts,14106
2021,Pyhäranta,Other debts,13147
2021,Taivassalo,Other debts,18161
2021,Uusikaupunki,Other debts,12783
2021,Vehmaa,Other debts,17709
2021,Kemiönsaari,Other debts,15365
2021,Parainen,Other debts,16355
2021,Forssa,Other debts,8807
2021,Humppila,Other debts,14743
2021,Jokioinen,Other debts,17367
2021,Tammela,Other debts,15955
2021,Ypäjä,Other debts,18768
2021,Hattula,Other debts,14480
2021,Hämeenlinna,Other debts,11688
2021,Janakkala,Other debts,13013
2021,Hausjärvi,Other debts,14872
2021,Loppi,Other debts,14987
2021,Riihimäki,Other debts,10322
2021,Asikkala,Other debts,14137
2021,Hartola,Other debts,10671
2021,Heinola,Other debts,8198
2021,Hollola,Other debts,13920
2021,Kärkölä,Other debts,12216
2021,Lahti,Other debts,9813
2021,Orimattila,Other debts,14067
2021,Padasjoki,Other debts,11944
2021,Sysmä,Other debts,12044
2021,Hamina,Other debts,9664
2021,Kotka,Other debts,9098
2021,Miehikkälä,Other debts,10806
2021,Pyhtää,Other debts,15333
2021,Virolahti,Other debts,11873
2021,Iitti,Other debts,14368
2021,Kouvola,Other debts,10035
2021,Imatra,Other debts,7879
2021,Parikkala,Other debts,7843
2021,Rautjärvi,Other debts,7822
2021,Ruokolahti,Other debts,11378
2021,Lappeenranta,Other debts,10221
2021,Lemi,Other debts,14463
2021,Luumäki,Other debts,10533
2021,Savitaipale,Other debts,8807
2021,Taipalsaari,Other debts,15415
2021,Jämijärvi,Other debts,26069
2021,Kankaanpää,Other debts,14017
2021,Karvia,Other debts,19553
2021,Siikainen,Other debts,12841
2021,Harjavalta,Other debts,9364
2021,Huittinen,Other debts,14246
2021,Kokemäki,Other debts,12268
2021,Merikarvia,Other debts,17811
2021,Nakkila,Other debts,13710
2021,Pomarkku,Other debts,15062
2021,Pori,Other debts,11232
2021,Ulvila,Other debts,11924
2021,Eura,Other debts,13655
2021,Eurajoki,Other debts,18589
2021,Rauma,Other debts,11463
2021,Säkylä,Other debts,11511
2021,Akaa,Other debts,12192
2021,Urjala,Other debts,12980
2021,Valkeakoski,Other debts,11069
2021,Punkalaidun,Other debts,13206
2021,Sastamala,Other debts,12235
2021,Ikaalinen,Other debts,12874
2021,Kihniö,Other debts,14527
2021,Parkano,Other debts,9930
2021,Hämeenkyrö,Other debts,12426
2021,Kangasala,Other debts,14238
2021,Lempäälä,Other debts,15358
2021,Nokia,Other debts,12116
2021,Orivesi,Other debts,12642
2021,Pirkkala,Other debts,15896
2021,Pälkäne,Other debts,15428
2021,Tampere,Other debts,11192
2021,Vesilahti,Other debts,17805
2021,Ylöjärvi,Other debts,15325
2021,Juupajoki,Other debts,16237
2021,Mänttä-Vilppula,Other debts,8625
2021,Ruovesi,Other debts,12947
2021,Virrat,Other debts,11579
2021,Joutsa,Other debts,9067
2021,Luhanka,Other debts,14998
2021,Hankasalmi,Other debts,12527
2021,Jyväskylä,Other debts,10746
2021,Laukaa,Other debts,12509
2021,Muurame,Other debts,16488
2021,Petäjävesi,Other debts,12601
2021,Toivakka,Other debts,11059
2021,Uurainen,Other debts,14586
2021,Jämsä,Other debts,9994
2021,Kuhmoinen,Other debts,11673
2021,Keuruu,Other debts,10496
2021,Multia,Other debts,10520
2021,Kannonkoski,Other debts,14131
2021,Karstula,Other debts,10844
2021,Kinnula,Other debts,13563
2021,Kivijärvi,Other debts,12526
2021,Kyyjärvi,Other debts,15033
2021,Pihtipudas,Other debts,11717
2021,Saarijärvi,Other debts,8760
2021,Viitasaari,Other debts,9332
2021,Konnevesi,Other debts,11175
2021,Äänekoski,Other debts,8800
2021,Alajärvi,Other debts,17605
2021,Evijärvi,Other debts,13501
2021,Lappajärvi,Other debts,12032
2021,Soini,Other debts,16358
2021,Vimpeli,Other debts,12903
2021,Alavus,Other debts,13068
2021,Kuortane,Other debts,15714
2021,Ähtäri,Other debts,12406
2021,Ilmajoki,Other debts,18603
2021,Kauhava,Other debts,18182
2021,Kurikka,Other debts,14425
2021,Lapua,Other debts,15317
2021,Seinäjoki,Other debts,14231
2021,Isojoki,Other debts,13907
2021,Karijoki,Other debts,19335
2021,Kauhajoki,Other debts,17338
2021,Teuva,Other debts,15441
2021,Kruunupyy,Other debts,18576
2021,Luoto,Other debts,21345
2021,Pedersören kunta,Other debts,20399
2021,Pietarsaari,Other debts,12520
2021,Uusikaarlepyy,Other debts,17754
2021,Isokyrö,Other debts,21854
2021,Laihia,Other debts,15086
2021,Kaskinen,Other debts,10775
2021,Kristiinankaupunki,Other debts,20489
2021,Närpiö,Other debts,19945
2021,Korsnäs,Other debts,10318
2021,Maalahti,Other debts,14706
2021,Mustasaari,Other debts,15806
2021,Vaasa,Other debts,11519
2021,Vöyri,Other debts,21980
2021,Hirvensalmi,Other debts,13301
2021,Kangasniemi,Other debts,12315
2021,Mikkeli,Other debts,10861
2021,Mäntyharju,Other debts,9910
2021,Pertunmaa,Other debts,12570
2021,Puumala,Other debts,17513
2021,Joroinen,Other debts,13208
2021,Juva,Other debts,12911
2021,Pieksämäki,Other debts,7852
2021,Enonkoski,Other debts,12144
2021,Heinävesi,Other debts,9714
2021,Rantasalmi,Other debts,16191
2021,Savonlinna,Other debts,8750
2021,Sulkava,Other debts,10421
2021,Kaavi,Other debts,8587
2021,Rautavaara,Other debts,7467
2021,Tuusniemi,Other debts,9477
2021,Kuopio,Other debts,12588
2021,Siilinjärvi,Other debts,13604
2021,Rautalampi,Other debts,14556
2021,Suonenjoki,Other debts,9691
2021,Tervo,Other debts,9833
2021,Vesanto,Other debts,11787
2021,Leppävirta,Other debts,10937
2021,Varkaus,Other debts,7798
2021,Iisalmi,Other debts,9587
2021,Keitele,Other debts,11205
